Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
8800,0.59,0.35,0.06,0.123919,0.1268357,1.686011,234.04
8900,0.41,0.54,0.05,0.1270128,0.134586,1.374609,229.03
9000,0.53,0.45,0.02,0.1236314,0.1339864,0.9300039,192.63
9100,0.48,0.49,0.03,0.1313297,0.1293113,1.011006,245.15
9200,0.47,0.5,0.03,0.1262603,0.1241298,0.7762042,199.47
9300,0.5,0.47,0.03,0.1304734,0.1292077,0.8394039,238.08
9400,0.51,0.44,0.05,0.1307495,0.1347992,1.176005,215.91
9500,0.51,0.45,0.04,0.1465788,0.1419447,1.129606,213.56
9600,0.46,0.52,0.02,0.1322479,0.1312039,0.4989996,212.71
9700,0.44,0.48,0.08,0.1275523,0.1281852,1.294011,233.55
9800,0.51,0.44,0.05,0.1230294,0.1291599,1.180605,215.37
9900,0.55,0.4,0.05,0.1317935,0.1381869,1.326207,241.41
10000,0.52,0.45,0.03,0.1256941,0.1279913,0.9180039,225.94
10100,0.52,0.44,0.04,0.1315999,0.1345062,1.475607,216.92
10200,0.48,0.47,0.05,0.1346987,0.1376032,1.004204,232.11
10300,0.49,0.46,0.05,0.1465506,0.1545312,1.179808,216.98
10400,0.46,0.51,0.03,0.1286018,0.1293287,0.9150041,228.11
10500,0.51,0.44,0.05,0.1239716,0.1305207,0.9770056,216.95
10600,0.55,0.38,0.07,0.1271184,0.1337435,1.211607,251.71
10700,0.48,0.52,0,0.1322305,0.1302611,0.3979996,182.31
10800,0.52,0.44,0.04,0.1310336,0.1484032,0.8698066,183.99
10900,0.48,0.52,0,0.1294229,0.1304644,0.4543996,190.28
11000,0.56,0.43,0.01,0.1216447,0.1320544,0.6261995,182.25
11100,0.55,0.42,0.03,0.1239813,0.1306122,1.085204,177.62
11200,0.55,0.41,0.04,0.1386085,0.1412795,1.273006,208.46
11300,0.52,0.44,0.04,0.1378001,0.1390354,1.078605,223.38
11400,0.48,0.49,0.03,0.1313569,0.1379929,0.5130018,195.55
11500,0.54,0.43,0.03,0.1328056,0.1410552,1.425607,221.58
11600,0.54,0.45,0.01,0.1244448,0.126724,0.4943996,161.33
11700,0.55,0.38,0.07,0.1259226,0.1337446,1.576812,234.98
11800,0.5,0.46,0.04,0.1290227,0.1304407,1.022407,225.57
11900,0.54,0.46,0,0.125895,0.128711,0.4185998,167.61
12000,0.48,0.47,0.05,0.1275441,0.1336942,0.9654053,216.08
12100,0.44,0.54,0.02,0.1252012,0.1336781,0.7578029,188.65
12200,0.64,0.33,0.03,0.1254082,0.1340273,0.687403,188.55
12300,0.54,0.42,0.04,0.1209645,0.1264836,1.328208,201.92
12400,0.6,0.37,0.03,0.13115,0.1342556,1.384806,195.66
12500,0.49,0.49,0.02,0.1254814,0.1279918,0.8340034,199.19
12600,0.45,0.52,0.03,0.124348,0.1240748,0.8392032,211.33
12700,0.51,0.45,0.04,0.1189697,0.1272085,1.182804,207.14
12800,0.43,0.55,0.02,0.13591,0.1450036,0.7856031,196.16
12900,0.5,0.46,0.04,0.1217676,0.1240183,0.8342039,196.91
13000,0.51,0.45,0.04,0.133873,0.1399193,1.212408,190.77
13100,0.52,0.46,0.02,0.1332235,0.1424711,0.9896039,185.43
13200,0.52,0.46,0.02,0.1223901,0.1271799,0.5122014,189.01
13300,0.51,0.46,0.03,0.1218997,0.1288269,1.006603,210.95
13400,0.42,0.55,0.03,0.1257086,0.1252777,0.7426019,228.17
13500,0.51,0.47,0.02,0.1229171,0.1282214,0.6158012,185.32
13600,0.46,0.52,0.02,0.1377442,0.1437246,1.088804,219.35
13700,0.49,0.49,0.02,0.123464,0.1294858,0.4367997,192.14
13800,0.51,0.44,0.05,0.1227654,0.1296309,1.286009,210.17
13900,0.48,0.48,0.04,0.1214342,0.1271698,0.9724064,189.51
14000,0.52,0.42,0.06,0.1261292,0.1384012,1.204208,230.16
14100,0.6,0.36,0.04,0.1271502,0.1286823,1.095204,237.19
14200,0.51,0.43,0.06,0.1298921,0.1294934,1.526013,219.73
14300,0.48,0.49,0.03,0.1314399,0.1277156,0.7756044,188.61
14400,0.51,0.42,0.07,0.1152695,0.1196177,1.617414,202.29
14500,0.49,0.46,0.05,0.121405,0.1317562,1.135008,216.58
14600,0.48,0.47,0.05,0.1250204,0.1342134,1.146608,213.53
14700,0.56,0.43,0.01,0.117373,0.1265988,0.9526013,222.94
14800,0.56,0.41,0.03,0.1255998,0.1326793,0.868602,199.07
14900,0.57,0.42,0.01,0.1165821,0.138829,0.7166016,157.62
15000,0.45,0.53,0.02,0.1212563,0.1327821,0.7438017,207.98
15100,0.52,0.43,0.05,0.1260516,0.1390414,1.223407,221.88
15200,0.57,0.4,0.03,0.1347895,0.1436702,1.142205,200.28
15300,0.53,0.45,0.02,0.1175403,0.1185056,1.067404,204.15
15400,0.5,0.49,0.01,0.1256078,0.1487539,0.5872023,167.86
15500,0.45,0.53,0.02,0.1203112,0.1219458,0.642403,176.77
15600,0.62,0.36,0.02,0.1209563,0.1266489,0.8538017,174.59
15700,0.53,0.44,0.03,0.1268867,0.1344834,0.9616035,207.18
15800,0.52,0.46,0.02,0.1218989,0.1430465,0.8086032,168.42
