Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
28,Draw,0.179,0.143,0.679,0.158,0.141,0.00,999.00
29,Draw,0.172,0.138,0.690,0.154,0.150,0.00,999.00
30,Draw,0.167,0.133,0.700,0.156,0.151,0.00,999.00
31,Draw,0.161,0.129,0.710,0.146,0.150,3.32,999.00
32,Draw,0.156,0.125,0.719,0.147,0.155,19.96,999.00
33,Draw,0.152,0.121,0.727,0.147,0.148,0.64,999.00
34,Draw,0.147,0.118,0.735,0.151,0.147,7.28,999.00
35,Draw,0.143,0.114,0.743,0.147,0.148,0.00,999.00
36,Runner,0.167,0.111,0.722,0.000,0.000,0.00,0.00
37,Draw,0.162,0.108,0.730,0.157,0.163,0.00,999.00
38,Draw,0.158,0.105,0.737,0.144,0.147,0.00,999.00
39,Draw,0.154,0.103,0.744,0.145,0.150,19.98,999.00
40,Draw,0.150,0.100,0.750,0.148,0.151,0.00,999.00
41,Runner,0.171,0.098,0.732,0.148,0.146,0.00,619.00
42,Draw,0.167,0.095,0.738,0.144,0.150,0.66,999.00
43,Draw,0.163,0.093,0.744,0.160,0.163,0.00,999.00
44,Runner,0.182,0.091,0.727,0.156,0.158,0.00,847.00
45,Pursuer,0.178,0.111,0.711,0.105,0.249,0.00,2.00
46,Draw,0.174,0.109,0.717,0.140,0.155,0.00,999.00
47,Draw,0.170,0.106,0.723,0.161,0.147,0.00,999.00
48,Draw,0.167,0.104,0.729,0.152,0.156,0.00,999.00
49,Draw,0.163,0.102,0.735,0.163,0.151,3.70,999.00
50,Draw,0.160,0.100,0.740,0.150,0.155,0.00,999.00
51,Draw,0.157,0.098,0.745,0.138,0.147,0.00,999.00
52,Draw,0.154,0.096,0.750,0.143,0.155,0.00,999.00
53,Draw,0.151,0.094,0.755,0.168,0.153,2.22,999.00
54,Draw,0.148,0.093,0.759,0.155,0.153,0.00,999.00
55,Pursuer,0.145,0.109,0.745,0.000,0.000,0.00,0.00
56,Draw,0.143,0.107,0.750,0.150,0.148,0.00,999.00
57,Runner,0.158,0.105,0.737,0.124,0.218,0.00,19.00
58,Pursuer,0.155,0.121,0.724,0.149,0.172,0.00,287.00
59,Draw,0.153,0.119,0.729,0.159,0.145,0.00,999.00
60,Pursuer,0.150,0.133,0.717,0.083,0.194,0.00,3.00
61,Runner,0.164,0.131,0.705,0.136,0.134,0.10,588.00
62,Draw,0.161,0.129,0.710,0.147,0.145,0.00,999.00
63,Draw,0.159,0.127,0.714,0.137,0.149,0.00,999.00
64,Draw,0.156,0.125,0.719,0.155,0.155,14.96,999.00
65,Draw,0.154,0.123,0.723,0.154,0.151,0.00,999.00
66,Draw,0.152,0.121,0.727,0.158,0.158,5.54,999.00
67,Draw,0.149,0.119,0.731,0.142,0.161,0.58,999.00
68,Draw,0.147,0.118,0.735,0.160,0.148,0.00,999.00
69,Draw,0.145,0.116,0.739,0.151,0.147,0.00,999.00
70,Draw,0.143,0.114,0.743,0.147,0.160,0.00,999.00
71,Draw,0.141,0.113,0.746,0.155,0.147,11.30,999.00
72,Draw,0.139,0.111,0.750,0.147,0.145,0.00,999.00
73,Draw,0.137,0.110,0.753,0.160,0.158,0.00,999.00
74,Pursuer,0.135,0.122,0.743,0.000,0.000,0.00,0.00
75,Pursuer,0.133,0.133,0.733,0.000,0.000,0.00,1.00
76,Pursuer,0.132,0.145,0.724,0.075,0.116,0.00,9.00
77,Pursuer,0.130,0.156,0.714,0.081,0.096,0.00,13.00
78,Draw,0.128,0.154,0.718,0.155,0.148,0.00,999.00
79,Draw,0.127,0.152,0.722,0.157,0.150,0.00,999.00
80,Pursuer,0.125,0.163,0.713,0.000,0.000,0.00,0.00
81,Runner,0.136,0.160,0.704,0.229,0.032,0.00,10.00
82,Draw,0.134,0.159,0.707,0.150,0.152,0.00,999.00
83,Draw,0.133,0.157,0.711,0.150,0.142,0.00,999.00
84,Runner,0.143,0.155,0.702,0.157,0.144,0.00,606.00
85,Draw,0.141,0.153,0.706,0.162,0.151,0.00,999.00
86,Draw,0.140,0.151,0.709,0.162,0.149,0.00,999.00
87,Pursuer,0.138,0.161,0.701,0.152,0.158,0.00,683.00
88,Draw,0.136,0.159,0.705,0.157,0.150,17.20,999.00
89,Draw,0.135,0.157,0.708,0.157,0.150,0.00,999.00
90,Draw,0.133,0.156,0.711,0.161,0.154,0.00,999.00
91,Draw,0.132,0.154,0.714,0.141,0.153,3.50,999.00
92,Draw,0.130,0.152,0.717,0.156,0.150,0.00,999.00
93,Draw,0.129,0.151,0.720,0.150,0.135,0.00,999.00
94,Draw,0.128,0.149,0.723,0.151,0.147,0.00,999.00
95,Pursuer,0.126,0.158,0.716,0.199,0.193,0.00,4.00
96,Draw,0.125,0.156,0.719,0.153,0.160,0.00,999.00
97,Draw,0.124,0.155,0.722,0.150,0.151,0.00,999.00
98,Runner,0.133,0.153,0.714,0.168,0.145,0.46,359.00
99,Draw,0.131,0.152,0.717,0.146,0.140,0.00,999.00
100,Draw,0.130,0.150,0.720,0.158,0.142,0.00,999.00
101,Draw,0.129,0.149,0.723,0.153,0.146,0.00,999.00
102,Draw,0.127,0.147,0.725,0.139,0.163,0.26,999.00
103,Draw,0.126,0.146,0.728,0.150,0.153,0.00,999.00
104,Draw,0.125,0.144,0.731,0.154,0.158,0.00,999.00
105,Draw,0.124,0.143,0.733,0.149,0.148,0.22,999.00
106,Pursuer,0.123,0.151,0.726,0.143,0.160,0.00,723.00
107,Draw,0.121,0.150,0.729,0.151,0.149,1.14,999.00
108,Pursuer,0.120,0.157,0.722,0.098,0.110,0.00,6.00
109,Draw,0.119,0.156,0.725,0.143,0.146,0.00,999.00
110,Draw,0.118,0.155,0.727,0.149,0.146,0.00,999.00
111,Draw,0.117,0.153,0.730,0.142,0.159,0.00,999.00
112,Draw,0.116,0.152,0.732,0.151,0.142,4.68,999.00
113,Pursuer,0.115,0.159,0.726,0.000,0.000,0.00,0.00
114,Pursuer,0.114,0.167,0.719,0.158,0.143,0.00,995.00
115,Runner,0.122,0.165,0.713,0.124,0.210,0.00,7.00
116,Draw,0.121,0.164,0.716,0.152,0.159,0.00,999.00
117,Runner,0.128,0.162,0.709,0.142,0.135,0.00,541.00
118,Draw,0.127,0.161,0.712,0.134,0.157,3.28,999.00
119,Draw,0.126,0.160,0.714,0.148,0.150,0.00,999.00
120,Pursuer,0.125,0.167,0.708,0.000,0.000,0.00,0.00
121,Draw,0.124,0.165,0.711,0.155,0.151,0.00,999.00
122,Pursuer,0.123,0.172,0.705,0.156,0.152,0.00,853.00
123,Draw,0.122,0.171,0.707,0.151,0.128,0.00,999.00
124,Draw,0.121,0.169,0.710,0.142,0.138,1.28,999.00
125,Draw,0.120,0.168,0.712,0.141,0.145,0.00,999.00
126,Draw,0.119,0.167,0.714,0.156,0.154,0.00,999.00
127,Runner,0.126,0.165,0.709,0.000,0.000,0.00,3.00
128,Draw,0.125,0.164,0.711,0.140,0.157,0.00,999.00
129,Draw,0.124,0.163,0.713,0.155,0.154,0.00,999.00
130,Runner,0.131,0.162,0.708,0.150,0.144,6.30,856.00
131,Draw,0.130,0.160,0.710,0.142,0.144,6.82,999.00
132,Draw,0.129,0.159,0.712,0.147,0.152,0.00,999.00
133,Draw,0.128,0.158,0.714,0.154,0.160,0.06,999.00
134,Draw,0.127,0.157,0.716,0.163,0.144,0.00,999.00
135,Draw,0.126,0.156,0.719,0.147,0.152,17.52,999.00
136,Draw,0.125,0.154,0.721,0.151,0.148,0.00,999.00
137,Draw,0.124,0.153,0.723,0.156,0.147,0.00,999.00
138,Draw,0.123,0.152,0.725,0.157,0.160,0.00,999.00
139,Runner,0.129,0.151,0.719,0.147,0.154,0.00,636.00
140,Draw,0.129,0.150,0.721,0.148,0.141,0.00,999.00
141,Draw,0.128,0.149,0.723,0.144,0.150,0.00,999.00
142,Draw,0.127,0.148,0.725,0.135,0.152,0.08,999.00
143,Pursuer,0.126,0.154,0.720,0.000,0.000,0.00,0.00
144,Runner,0.132,0.153,0.715,0.144,0.131,4.64,366.00
145,Pursuer,0.131,0.159,0.710,0.000,0.000,0.00,1.00
146,Pursuer,0.130,0.164,0.705,0.151,0.159,0.00,104.00
147,Draw,0.129,0.163,0.707,0.149,0.165,0.00,999.00
148,Draw,0.128,0.162,0.709,0.145,0.146,0.00,999.00
149,Draw,0.128,0.161,0.711,0.153,0.130,0.00,999.00
150,Draw,0.127,0.160,0.713,0.142,0.149,0.00,999.00
151,Pursuer,0.126,0.166,0.709,0.158,0.156,0.00,651.00
152,Draw,0.125,0.164,0.711,0.147,0.147,0.00,999.00
153,Draw,0.124,0.163,0.712,0.138,0.153,3.96,999.00
154,Draw,0.123,0.162,0.714,0.157,0.149,0.00,999.00
155,Draw,0.123,0.161,0.716,0.158,0.145,0.00,999.00
156,Draw,0.122,0.160,0.718,0.145,0.156,0.00,999.00
157,Draw,0.121,0.159,0.720,0.158,0.150,0.00,999.00
158,Pursuer,0.120,0.165,0.715,0.000,0.000,0.00,0.00
159,Runner,0.126,0.164,0.711,0.149,0.150,4.38,219.00
160,Pursuer,0.125,0.169,0.706,0.000,0.000,0.00,1.00
161,Pursuer,0.124,0.174,0.702,0.147,0.174,0.00,41.00
162,Draw,0.123,0.173,0.704,0.148,0.154,0.00,999.00
163,Pursuer,0.123,0.178,0.699,0.147,0.144,0.00,894.00
164,Runner,0.128,0.177,0.695,0.149,0.157,0.00,390.00
165,Pursuer,0.127,0.182,0.691,0.159,0.141,0.00,225.00
166,Draw,0.127,0.181,0.693,0.160,0.148,14.78,999.00
167,Runner,0.132,0.180,0.689,0.152,0.149,0.00,937.00
168,Draw,0.131,0.179,0.690,0.153,0.146,19.98,999.00
169,Draw,0.130,0.178,0.692,0.141,0.160,0.00,999.00
170,Draw,0.129,0.176,0.694,0.148,0.148,0.00,999.00
171,Draw,0.129,0.175,0.696,0.151,0.158,0.00,999.00
172,Pursuer,0.128,0.180,0.692,0.139,0.134,0.00,129.00
173,Draw,0.127,0.179,0.694,0.166,0.148,18.34,999.00
174,Draw,0.126,0.178,0.695,0.152,0.160,0.10,999.00
175,Draw,0.126,0.177,0.697,0.147,0.158,5.80,999.00
176,Draw,0.125,0.176,0.699,0.145,0.150,0.00,999.00
177,Draw,0.124,0.175,0.701,0.150,0.148,0.00,999.00
178,Draw,0.124,0.174,0.702,0.157,0.158,0.00,999.00
179,Draw,0.123,0.173,0.704,0.152,0.153,1.80,999.00
180,Draw,0.122,0.172,0.706,0.136,0.153,0.00,999.00
181,Draw,0.122,0.171,0.707,0.153,0.153,0.00,999.00
182,Draw,0.121,0.170,0.709,0.145,0.141,0.00,999.00
183,Pursuer,0.120,0.175,0.705,0.146,0.139,0.00,92.00
184,Runner,0.125,0.174,0.701,0.160,0.150,7.76,441.00
185,Draw,0.124,0.173,0.703,0.149,0.148,0.00,999.00
186,Draw,0.124,0.172,0.704,0.139,0.157,0.00,999.00
187,Draw,0.123,0.171,0.706,0.159,0.149,0.00,999.00
188,Runner,0.128,0.170,0.702,0.036,0.015,0.00,6.00
189,Pursuer,0.127,0.175,0.698,0.000,0.000,0.00,1.00
190,Runner,0.132,0.174,0.695,0.152,0.153,0.00,857.00
191,Pursuer,0.131,0.178,0.691,0.000,0.000,0.00,1.00
192,Draw,0.130,0.177,0.693,0.142,0.151,0.00,999.00
193,Pursuer,0.130,0.181,0.689,0.155,0.149,0.00,802.00
194,Draw,0.129,0.180,0.691,0.148,0.149,0.00,999.00
195,Draw,0.128,0.179,0.692,0.157,0.152,9.32,999.00
196,Pursuer,0.128,0.184,0.689,0.146,0.144,0.00,164.00
197,Draw,0.127,0.183,0.690,0.163,0.156,16.30,999.00
198,Draw,0.126,0.182,0.692,0.151,0.141,0.00,999.00
199,Runner,0.131,0.181,0.688,0.000,0.000,0.00,0.00
200,Draw,0.130,0.180,0.690,0.149,0.143,0.00,999.00
201,Draw,0.129,0.179,0.692,0.155,0.157,19.98,999.00
202,Draw,0.129,0.178,0.693,0.147,0.153,6.12,999.00
203,Draw,0.128,0.177,0.695,0.145,0.142,3.24,999.00
204,Draw,0.127,0.176,0.696,0.140,0.153,0.00,999.00
205,Pursuer,0.127,0.180,0.693,0.153,0.150,0.00,950.00
206,Draw,0.126,0.180,0.694,0.157,0.146,0.00,999.00
207,Draw,0.126,0.179,0.696,0.146,0.144,0.00,999.00
208,Pursuer,0.125,0.183,0.692,0.148,0.149,0.00,896.00
209,Draw,0.124,0.182,0.694,0.146,0.145,0.00,999.00
210,Draw,0.124,0.181,0.695,0.155,0.153,0.00,999.00
211,Pursuer,0.123,0.185,0.692,0.160,0.144,0.00,737.00
212,Draw,0.123,0.184,0.693,0.137,0.151,8.24,999.00
213,Draw,0.122,0.183,0.695,0.146,0.156,4.20,999.00
214,Draw,0.121,0.182,0.696,0.155,0.158,1.76,999.00
215,Runner,0.126,0.181,0.693,0.121,0.145,0.00,172.00
216,Pursuer,0.125,0.185,0.690,0.156,0.165,0.00,463.00
217,Pursuer,0.124,0.189,0.687,0.158,0.135,0.00,397.00
218,Draw,0.124,0.188,0.688,0.141,0.142,4.06,999.00
219,Runner,0.128,0.187,0.685,0.154,0.140,0.00,719.00
220,Pursuer,0.127,0.191,0.682,0.151,0.160,0.00,302.00
221,Draw,0.127,0.190,0.683,0.144,0.150,0.00,999.00
222,Runner,0.131,0.189,0.680,0.145,0.145,2.14,291.00
223,Pursuer,0.130,0.193,0.677,0.154,0.156,0.00,959.00
224,Pursuer,0.129,0.196,0.674,0.134,0.117,0.00,80.00
225,Pursuer,0.129,0.200,0.671,0.165,0.155,0.00,141.00
226,Draw,0.128,0.199,0.673,0.158,0.145,0.00,999.00
227,Pursuer,0.128,0.203,0.670,0.147,0.151,0.00,808.00
228,Runner,0.132,0.202,0.667,0.157,0.160,0.00,837.00
229,Runner,0.135,0.201,0.664,0.150,0.160,0.00,380.00
230,Draw,0.135,0.200,0.665,0.150,0.164,0.00,999.00
231,Pursuer,0.134,0.203,0.662,0.165,0.169,0.00,734.00
232,Draw,0.134,0.203,0.664,0.149,0.150,8.88,999.00
233,Runner,0.137,0.202,0.661,0.146,0.162,7.24,896.00
234,Draw,0.137,0.201,0.662,0.153,0.134,7.20,999.00
235,Draw,0.136,0.200,0.664,0.160,0.159,0.00,999.00
236,Draw,0.136,0.199,0.665,0.142,0.145,0.00,999.00
237,Draw,0.135,0.198,0.667,0.155,0.148,0.00,999.00
238,Runner,0.139,0.197,0.664,0.149,0.157,4.40,461.00
239,Draw,0.138,0.197,0.665,0.149,0.140,6.44,999.00
240,Pursuer,0.138,0.200,0.663,0.000,0.000,0.00,0.00
241,Draw,0.137,0.199,0.664,0.143,0.155,1.88,999.00
242,Runner,0.140,0.198,0.661,0.000,0.000,0.00,1.00
243,Pursuer,0.140,0.202,0.658,0.167,0.155,0.00,341.00
244,Draw,0.139,0.201,0.660,0.155,0.147,0.00,999.00
245,Draw,0.139,0.200,0.661,0.156,0.145,9.38,999.00
246,Pursuer,0.138,0.203,0.659,0.138,0.139,0.00,625.00
247,Runner,0.142,0.202,0.656,0.172,0.166,0.00,163.00
248,Draw,0.141,0.202,0.657,0.150,0.143,0.00,999.00
249,Pursuer,0.141,0.205,0.655,0.000,0.000,0.00,0.00
250,Draw,0.140,0.204,0.656,0.148,0.155,0.00,999.00
251,Pursuer,0.139,0.207,0.653,0.176,0.159,0.00,128.00
252,Draw,0.139,0.206,0.655,0.155,0.145,7.16,999.00
253,Runner,0.142,0.206,0.652,0.000,0.000,0.00,2.00
254,Draw,0.142,0.205,0.654,0.153,0.154,3.78,999.00
255,Draw,0.141,0.204,0.655,0.148,0.151,0.00,999.00
256,Draw,0.141,0.203,0.656,0.153,0.164,0.00,999.00
257,Draw,0.140,0.202,0.658,0.143,0.151,0.00,999.00
258,Draw,0.140,0.202,0.659,0.145,0.152,0.00,999.00
259,Draw,0.139,0.201,0.660,0.160,0.135,4.30,999.00
260,Pursuer,0.138,0.204,0.658,0.156,0.111,0.00,202.00
261,Pursuer,0.138,0.207,0.655,0.150,0.160,0.00,694.00
262,Pursuer,0.137,0.210,0.653,0.205,0.080,0.00,9.00
263,Draw,0.137,0.209,0.654,0.145,0.154,1.50,999.00
264,Pursuer,0.136,0.212,0.652,0.141,0.160,0.00,458.00
265,Draw,0.136,0.211,0.653,0.147,0.156,0.00,999.00
266,Draw,0.135,0.211,0.654,0.138,0.155,9.14,999.00
267,Draw,0.135,0.210,0.655,0.150,0.139,0.00,999.00
268,Draw,0.134,0.209,0.657,0.144,0.156,18.42,999.00
269,Draw,0.134,0.208,0.658,0.154,0.146,0.18,999.00
270,Draw,0.133,0.207,0.659,0.155,0.147,8.02,999.00
271,Draw,0.133,0.207,0.661,0.162,0.148,5.76,999.00
272,Draw,0.132,0.206,0.662,0.153,0.168,8.76,999.00
273,Draw,0.132,0.205,0.663,0.150,0.149,0.00,999.00
274,Runner,0.135,0.204,0.661,0.172,0.167,0.00,127.00
275,Draw,0.135,0.204,0.662,0.148,0.151,0.00,999.00
276,Pursuer,0.134,0.207,0.659,0.142,0.161,0.00,624.00
277,Pursuer,0.134,0.209,0.657,0.147,0.148,0.00,396.00
278,Draw,0.133,0.209,0.658,0.147,0.142,0.00,999.00
279,Pursuer,0.133,0.211,0.656,0.000,0.000,0.00,0.00
280,Draw,0.132,0.211,0.657,0.155,0.155,9.34,999.00
281,Draw,0.132,0.210,0.658,0.146,0.147,7.06,999.00
282,Pursuer,0.131,0.213,0.656,0.153,0.137,0.00,784.00
283,Draw,0.131,0.212,0.657,0.149,0.151,0.00,999.00
284,Draw,0.130,0.211,0.658,0.143,0.136,0.00,999.00
285,Draw,0.130,0.211,0.660,0.145,0.149,0.00,999.00
286,Runner,0.133,0.210,0.657,0.160,0.152,9.80,871.00
287,Draw,0.132,0.209,0.659,0.140,0.154,4.72,999.00
288,Draw,0.132,0.208,0.660,0.160,0.158,7.00,999.00
289,Pursuer,0.131,0.211,0.657,0.142,0.142,0.00,938.00
290,Pursuer,0.131,0.214,0.655,0.159,0.147,0.00,323.00
291,Draw,0.131,0.213,0.656,0.162,0.154,2.20,999.00
292,Runner,0.134,0.212,0.654,0.000,0.000,0.00,0.00
293,Draw,0.133,0.212,0.655,0.151,0.152,2.48,999.00
294,Draw,0.133,0.211,0.656,0.143,0.158,14.56,999.00
295,Draw,0.132,0.210,0.658,0.143,0.152,11.88,999.00
296,Draw,0.132,0.209,0.659,0.147,0.153,0.00,999.00
297,Pursuer,0.131,0.212,0.657,0.163,0.164,0.00,540.00
298,Draw,0.131,0.211,0.658,0.151,0.146,0.00,999.00
299,Pursuer,0.130,0.214,0.656,0.117,0.107,0.00,64.00
300,Draw,0.130,0.213,0.657,0.159,0.151,0.00,999.00
301,Runner,0.133,0.213,0.654,0.161,0.152,0.00,137.00
302,Draw,0.132,0.212,0.656,0.140,0.137,0.00,999.00
303,Pursuer,0.132,0.215,0.653,0.153,0.149,0.00,689.00
304,Pursuer,0.132,0.217,0.651,0.183,0.153,0.00,25.00
305,Draw,0.131,0.216,0.652,0.136,0.151,0.00,999.00
306,Pursuer,0.131,0.219,0.650,0.139,0.158,0.00,859.00
307,Runner,0.134,0.218,0.648,0.128,0.115,0.00,111.00
308,Pursuer,0.133,0.221,0.646,0.167,0.146,0.00,204.00
309,Draw,0.133,0.220,0.647,0.146,0.158,13.04,999.00
310,Pursuer,0.132,0.223,0.645,0.152,0.160,0.00,259.00
311,Draw,0.132,0.222,0.646,0.134,0.154,9.80,999.00
312,Runner,0.135,0.221,0.644,0.155,0.138,10.62,531.00
313,Pursuer,0.134,0.224,0.642,0.107,0.090,0.00,5.00
314,Draw,0.134,0.223,0.643,0.152,0.151,0.00,999.00
315,Pursuer,0.133,0.225,0.641,0.000,0.000,0.00,0.00
316,Draw,0.133,0.225,0.642,0.149,0.156,14.86,999.00
317,Draw,0.132,0.224,0.644,0.157,0.156,7.72,999.00
318,Draw,0.132,0.223,0.645,0.158,0.151,0.00,999.00
319,Pursuer,0.132,0.226,0.643,0.117,0.184,0.00,80.00
320,Pursuer,0.131,0.228,0.641,0.055,0.108,0.00,8.00
321,Draw,0.131,0.227,0.642,0.141,0.148,13.22,999.00
322,Draw,0.130,0.227,0.643,0.151,0.154,7.34,999.00
323,Runner,0.133,0.226,0.641,0.138,0.124,0.00,113.00
324,Draw,0.133,0.225,0.642,0.140,0.150,8.46,999.00
325,Draw,0.132,0.225,0.643,0.153,0.153,0.00,999.00
326,Draw,0.132,0.224,0.644,0.152,0.141,0.00,999.00
327,Draw,0.131,0.223,0.645,0.145,0.146,10.62,999.00
328,Draw,0.131,0.223,0.646,0.147,0.156,5.30,999.00
329,Pursuer,0.131,0.225,0.644,0.141,0.156,0.00,258.00
330,Runner,0.133,0.224,0.642,0.140,0.159,15.28,972.00
331,Draw,0.133,0.224,0.644,0.167,0.138,0.00,999.00
332,Runner,0.136,0.223,0.642,0.155,0.155,12.68,963.00
333,Pursuer,0.135,0.225,0.640,0.000,0.000,0.00,1.00
334,Draw,0.135,0.225,0.641,0.157,0.151,0.00,999.00
335,Runner,0.137,0.224,0.639,0.151,0.141,0.00,321.00
336,Draw,0.137,0.223,0.640,0.145,0.149,7.46,999.00
337,Pursuer,0.136,0.226,0.638,0.151,0.146,0.00,437.00
338,Pursuer,0.136,0.228,0.636,0.151,0.151,0.00,846.00
339,Draw,0.136,0.227,0.637,0.154,0.150,0.34,999.00
340,Pursuer,0.135,0.229,0.635,0.142,0.157,0.00,515.00
341,Pursuer,0.135,0.232,0.633,0.163,0.167,0.00,257.00
342,Pursuer,0.135,0.234,0.632,0.152,0.148,0.00,878.00
343,Draw,0.134,0.233,0.633,0.153,0.154,0.00,999.00
344,Pursuer,0.134,0.235,0.631,0.149,0.138,0.00,944.00
345,Pursuer,0.133,0.238,0.629,0.150,0.149,0.00,618.00
346,Pursuer,0.133,0.240,0.627,0.123,0.165,0.00,92.00
347,Pursuer,0.133,0.242,0.625,0.157,0.148,0.00,450.00
348,Pursuer,0.132,0.244,0.624,0.150,0.152,0.00,744.00
349,Pursuer,0.132,0.246,0.622,0.143,0.150,0.00,332.00
350,Pursuer,0.131,0.249,0.620,0.174,0.137,0.00,374.00
351,Draw,0.131,0.248,0.621,0.153,0.147,14.18,999.00
352,Draw,0.131,0.247,0.622,0.150,0.144,0.24,999.00
353,Pursuer,0.130,0.249,0.620,0.158,0.140,0.00,208.00
354,Draw,0.130,0.249,0.621,0.151,0.156,0.00,999.00
355,Pursuer,0.130,0.251,0.620,0.161,0.194,0.00,162.00
356,Draw,0.129,0.250,0.621,0.141,0.148,8.46,999.00
357,Pursuer,0.129,0.252,0.619,0.129,0.148,0.00,183.00
358,Runner,0.131,0.251,0.617,0.151,0.142,5.58,280.00
359,Runner,0.134,0.251,0.616,0.156,0.136,2.88,501.00
360,Runner,0.136,0.250,0.614,0.148,0.186,0.00,419.00
361,Pursuer,0.136,0.252,0.612,0.151,0.148,0.00,858.00
362,Draw,0.135,0.251,0.613,0.152,0.152,2.46,999.00
363,Pursuer,0.135,0.253,0.612,0.138,0.142,0.00,663.00
364,Pursuer,0.135,0.255,0.610,0.143,0.135,0.00,7.00
365,Draw,0.134,0.255,0.611,0.153,0.144,0.00,999.00
366,Runner,0.137,0.254,0.609,0.000,0.000,0.00,0.00
367,Draw,0.136,0.253,0.610,0.154,0.154,10.06,999.00
368,Pursuer,0.136,0.255,0.609,0.161,0.146,0.00,550.00
369,Runner,0.138,0.255,0.607,0.000,0.000,0.00,1.00
370,Draw,0.138,0.254,0.608,0.156,0.142,6.16,999.00
371,Pursuer,0.137,0.256,0.606,0.123,0.127,0.00,204.00
372,Draw,0.137,0.255,0.608,0.148,0.161,0.00,999.00
373,Draw,0.137,0.255,0.609,0.146,0.156,3.54,999.00
374,Pursuer,0.136,0.257,0.607,0.126,0.167,0.00,414.00
375,Pursuer,0.136,0.259,0.605,0.146,0.093,0.00,65.00
376,Pursuer,0.136,0.261,0.604,0.155,0.138,0.00,63.00
377,Runner,0.138,0.260,0.602,0.150,0.148,2.48,229.00
378,Draw,0.138,0.259,0.603,0.157,0.138,0.00,999.00
379,Draw,0.137,0.259,0.604,0.160,0.140,3.36,999.00
380,Draw,0.137,0.258,0.605,0.143,0.156,0.00,999.00
381,Pursuer,0.136,0.260,0.604,0.079,0.110,0.00,19.00
382,Draw,0.136,0.259,0.605,0.141,0.158,6.30,999.00
383,Pursuer,0.136,0.261,0.603,0.147,0.139,0.00,588.00
384,Draw,0.135,0.260,0.604,0.153,0.154,8.36,999.00
385,Draw,0.135,0.260,0.605,0.143,0.156,0.00,999.00
386,Pursuer,0.135,0.262,0.604,0.063,0.085,0.00,19.00
387,Runner,0.137,0.261,0.602,0.145,0.157,0.00,761.00
388,Draw,0.137,0.260,0.603,0.144,0.147,0.00,999.00
389,Pursuer,0.136,0.262,0.602,0.000,0.000,0.00,4.00
390,Draw,0.136,0.262,0.603,0.139,0.159,8.58,999.00
391,Runner,0.138,0.261,0.601,0.138,0.142,0.00,401.00
392,Runner,0.140,0.260,0.599,0.143,0.158,0.00,946.00
393,Draw,0.140,0.260,0.601,0.150,0.151,14.28,999.00
394,Pursuer,0.140,0.261,0.599,0.000,0.000,0.00,0.00
395,Pursuer,0.139,0.263,0.597,0.150,0.154,0.00,805.00
396,Draw,0.139,0.263,0.598,0.143,0.157,8.66,999.00
397,Pursuer,0.139,0.264,0.597,0.148,0.154,0.00,458.00
398,Pursuer,0.138,0.266,0.595,0.152,0.152,0.00,261.00
399,Draw,0.138,0.266,0.596,0.148,0.133,0.00,999.00
400,Draw,0.138,0.265,0.598,0.138,0.142,0.00,999.00
401,Pursuer,0.137,0.267,0.596,0.153,0.140,0.00,232.00
