Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
100,0.07,0.19,0.74,0.1500044,0.1474945,1.549413,801.22
200,0.17,0.15,0.68,0.135931,0.1366329,2.043213,805.2
300,0.21,0.31,0.48,0.1393008,0.1394788,2.709018,693.39
400,0.21,0.38,0.41,0.1449487,0.1453834,3.48923,694.13
500,0.24,0.39,0.37,0.1368962,0.1407357,2.488814,594.71
600,0.22,0.44,0.34,0.1350618,0.1367573,2.056815,567.02
700,0.34,0.44,0.22,0.1389392,0.1404324,1.696406,548.85
800,0.31,0.48,0.21,0.1402041,0.1440848,2.050212,505.8
900,0.33,0.5,0.17,0.1412716,0.140935,2.18341,481.32
1000,0.29,0.57,0.14,0.1361326,0.1390148,1.776005,461.8
1100,0.41,0.47,0.12,0.1472187,0.1408348,1.810607,402.49
1200,0.28,0.65,0.07,0.1404409,0.1427487,1.275606,359.2
1300,0.35,0.56,0.09,0.1412635,0.1476196,1.704609,401.17
1400,0.4,0.51,0.09,0.1455464,0.1506995,1.810407,393.1
1500,0.42,0.49,0.09,0.1390526,0.1400073,1.772207,388.84
1600,0.46,0.47,0.07,0.1482496,0.1432946,1.576409,305.64
1700,0.48,0.45,0.07,0.1417815,0.1442632,1.535005,346.13
1800,0.42,0.48,0.1,0.1416146,0.1422096,2.197014,367.33
1900,0.49,0.42,0.09,0.1355202,0.1449764,2.113812,368.99
2000,0.4,0.53,0.07,0.1396799,0.139497,1.218004,271.6
2100,0.46,0.47,0.07,0.1437341,0.1431404,1.626408,327.83
2200,0.43,0.5,0.07,0.1421498,0.1365485,1.80221,337.89
2300,0.54,0.36,0.1,0.139958,0.1397889,2.118209,355.63
2400,0.47,0.5,0.03,0.1401764,0.138283,1.242204,284.76
2500,0.38,0.58,0.04,0.1367119,0.1458914,1.381607,274.11
2600,0.48,0.48,0.04,0.1378041,0.1402126,1.148403,317.28
2700,0.42,0.51,0.07,0.1333223,0.1363628,1.512609,280.32
2800,0.33,0.62,0.05,0.1382362,0.1355191,1.078604,301.3
2900,0.39,0.57,0.04,0.1364539,0.1367408,0.9826018,288.48
3000,0.47,0.51,0.02,0.1391982,0.1335299,1.201203,254.58
3100,0.44,0.52,0.04,0.1389073,0.1363014,1.051802,287.62
3200,0.41,0.5,0.09,0.1349224,0.1351859,2.001612,340.93
3300,0.44,0.5,0.06,0.1381299,0.1375882,1.543409,315.64
3400,0.36,0.59,0.05,0.1356924,0.135717,0.8820032,276.63
3500,0.36,0.56,0.08,0.1371904,0.1364847,1.337808,267.72
3600,0.41,0.55,0.04,0.1345716,0.1402323,0.8346031,251.67
3700,0.47,0.45,0.08,0.1364818,0.1384751,1.701208,291.72
3800,0.4,0.55,0.05,0.1349957,0.1317897,1.564609,319.73
3900,0.37,0.57,0.06,0.136883,0.1370718,1.271208,243.95
4000,0.4,0.54,0.06,0.1382199,0.1333275,1.48241,295.55
4100,0.32,0.64,0.04,0.1379139,0.1448005,0.8194041,247.19
4200,0.37,0.57,0.06,0.1369053,0.1391618,1.075206,250.58
4300,0.43,0.55,0.02,0.1311815,0.1390572,0.7664015,219.2
4400,0.45,0.54,0.01,0.1386568,0.1425558,0.7494022,221.27
4500,0.42,0.53,0.05,0.1330085,0.1403523,1.164204,239.15
4600,0.44,0.51,0.05,0.1386891,0.1366434,1.600206,253
4700,0.45,0.52,0.03,0.139898,0.1448499,1.397806,238.45
4800,0.43,0.5,0.07,0.1372388,0.1327873,1.248008,265.19
4900,0.38,0.55,0.07,0.1401901,0.1376369,1.25621,233.93
5000,0.32,0.63,0.05,0.1319571,0.1337315,0.5540013,221.56
5100,0.39,0.53,0.08,0.139493,0.1400377,1.452809,254.83
5200,0.42,0.56,0.02,0.1483071,0.1425686,0.7342016,193.71
5300,0.51,0.45,0.04,0.136365,0.1392859,0.9264046,240.92
5400,0.46,0.5,0.04,0.1369309,0.1302037,1.327207,211.77
5500,0.4,0.58,0.02,0.1296706,0.1316105,0.7324018,182.94
