Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
95,Draw,0.151,0.138,0.00
96,Pursuer,0.153,0.144,0.00
97,Draw,0.151,0.155,16.08
98,Draw,0.142,0.142,15.48
99,Draw,0.152,0.153,0.00
100,Draw,0.161,0.143,4.72
101,Draw,0.140,0.160,10.88
102,Draw,0.146,0.147,5.62
103,Draw,0.150,0.144,0.00
104,Draw,0.147,0.132,8.26
105,Draw,0.155,0.156,0.00
106,Pursuer,0.000,0.000,0.00
107,Draw,0.160,0.150,0.00
108,Draw,0.138,0.150,0.00
109,Pursuer,0.141,0.138,0.00
110,Pursuer,0.155,0.165,0.00
111,Runner,0.154,0.152,11.22
112,Pursuer,0.166,0.162,0.00
113,Draw,0.149,0.144,0.00
114,Runner,0.000,0.000,0.00
115,Draw,0.158,0.149,0.04
116,Draw,0.151,0.143,0.00
117,Draw,0.152,0.162,0.32
118,Draw,0.150,0.150,0.00
119,Pursuer,0.150,0.136,0.00
120,Draw,0.157,0.145,14.48
121,Draw,0.148,0.154,12.96
122,Draw,0.137,0.167,13.68
123,Draw,0.140,0.153,0.00
124,Draw,0.151,0.153,0.00
125,Pursuer,0.153,0.141,0.00
126,Draw,0.150,0.154,0.00
127,Draw,0.148,0.143,0.00
128,Pursuer,0.154,0.142,0.00
129,Pursuer,0.145,0.155,0.00
130,Draw,0.145,0.150,2.40
131,Draw,0.155,0.156,17.82
132,Draw,0.161,0.141,5.12
133,Pursuer,0.145,0.147,0.00
134,Draw,0.148,0.150,0.00
135,Draw,0.147,0.141,0.00
136,Draw,0.145,0.145,0.00
137,Pursuer,0.148,0.164,0.00
138,Draw,0.151,0.151,0.00
139,Runner,0.147,0.151,0.00
140,Runner,0.140,0.141,2.98
141,Draw,0.151,0.157,3.70
142,Draw,0.149,0.146,0.00
143,Draw,0.142,0.152,0.00
144,Pursuer,0.137,0.154,0.00
145,Draw,0.158,0.147,15.12
146,Pursuer,0.174,0.075,0.00
147,Draw,0.159,0.144,3.12
148,Draw,0.157,0.145,0.00
149,Pursuer,0.000,0.000,0.00
150,Draw,0.136,0.140,3.94
151,Runner,0.144,0.143,6.70
152,Pursuer,0.140,0.151,0.00
153,Pursuer,0.139,0.147,0.00
154,Pursuer,0.082,0.172,0.00
155,Draw,0.148,0.154,0.00
156,Draw,0.145,0.149,0.00
157,Pursuer,0.000,0.000,0.00
158,Pursuer,0.142,0.149,0.00
159,Runner,0.000,0.000,0.02
160,Draw,0.148,0.152,0.00
161,Draw,0.144,0.134,0.00
162,Draw,0.158,0.152,0.00
163,Draw,0.156,0.144,10.92
164,Pursuer,0.164,0.130,0.00
165,Draw,0.146,0.160,0.00
166,Runner,0.144,0.143,0.00
167,Draw,0.149,0.153,2.64
168,Draw,0.141,0.155,1.72
169,Runner,0.121,0.162,0.00
170,Runner,0.125,0.136,0.00
171,Draw,0.150,0.139,0.00
172,Draw,0.156,0.157,10.14
173,Pursuer,0.164,0.145,0.00
174,Pursuer,0.154,0.155,0.00
175,Draw,0.145,0.153,10.06
176,Draw,0.141,0.144,19.20
177,Runner,0.143,0.150,7.30
178,Draw,0.155,0.155,13.34
179,Pursuer,0.143,0.154,0.00
180,Draw,0.148,0.150,0.00
181,Pursuer,0.000,0.000,0.00
182,Draw,0.146,0.146,7.30
183,Draw,0.145,0.150,0.00
184,Pursuer,0.153,0.156,0.00
185,Draw,0.167,0.151,0.00
186,Draw,0.144,0.140,0.00
187,Draw,0.141,0.152,0.00
188,Draw,0.151,0.143,1.58
189,Pursuer,0.142,0.149,0.00
190,Pursuer,0.151,0.092,0.00
191,Runner,0.000,0.000,0.00
192,Draw,0.151,0.144,2.02
193,Draw,0.143,0.153,11.52
194,Draw,0.146,0.142,0.00
195,Draw,0.158,0.161,0.00
196,Pursuer,0.146,0.141,0.00
197,Draw,0.152,0.160,0.00
198,Draw,0.138,0.149,0.00
199,Runner,0.137,0.153,1.24
200,Draw,0.157,0.142,0.00
201,Draw,0.158,0.154,15.04
202,Draw,0.157,0.153,14.90
203,Pursuer,0.162,0.143,0.00
204,Draw,0.154,0.147,0.00
205,Draw,0.149,0.145,0.68
206,Draw,0.151,0.157,0.00
207,Draw,0.154,0.148,6.00
208,Pursuer,0.140,0.155,0.00
209,Pursuer,0.151,0.164,0.00
