Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
739,Runner,0.142,0.151,0.00
740,Draw,0.146,0.144,7.74
741,Runner,0.152,0.142,0.00
742,Pursuer,0.143,0.146,0.00
743,Runner,0.151,0.153,0.00
744,Pursuer,0.144,0.146,0.00
745,Pursuer,0.147,0.130,0.00
746,Pursuer,0.148,0.140,0.00
747,Pursuer,0.169,0.101,0.00
748,Pursuer,0.147,0.175,0.00
749,Pursuer,0.153,0.135,0.00
750,Pursuer,0.154,0.185,0.00
751,Pursuer,0.144,0.143,0.00
752,Runner,0.155,0.159,7.70
753,Pursuer,0.135,0.141,0.00
754,Pursuer,0.143,0.150,0.00
755,Draw,0.132,0.147,1.06
756,Runner,0.000,0.000,0.00
757,Pursuer,0.137,0.150,0.00
758,Draw,0.150,0.143,0.00
759,Pursuer,0.141,0.165,0.00
760,Runner,0.124,0.169,0.00
761,Draw,0.143,0.152,0.00
762,Pursuer,0.126,0.182,0.00
763,Draw,0.149,0.144,11.58
764,Draw,0.153,0.147,0.00
765,Pursuer,0.157,0.145,0.00
766,Pursuer,0.136,0.146,0.00
767,Runner,0.169,0.149,0.00
768,Pursuer,0.145,0.155,0.00
769,Draw,0.165,0.149,15.48
770,Pursuer,0.168,0.152,0.00
771,Pursuer,0.186,0.150,0.00
772,Runner,0.135,0.155,0.00
773,Draw,0.149,0.151,2.56
774,Pursuer,0.000,0.000,0.00
775,Runner,0.142,0.135,1.94
776,Runner,0.133,0.123,0.60
777,Draw,0.150,0.147,9.36
778,Pursuer,0.152,0.128,0.00
779,Pursuer,0.164,0.145,0.00
780,Pursuer,0.133,0.154,0.00
781,Pursuer,0.151,0.151,0.00
782,Pursuer,0.174,0.141,0.00
783,Pursuer,0.153,0.141,0.00
784,Runner,0.138,0.130,4.32
785,Draw,0.154,0.149,3.52
786,Pursuer,0.153,0.137,0.00
787,Draw,0.152,0.146,7.24
788,Runner,0.146,0.155,9.76
789,Draw,0.150,0.146,0.40
790,Draw,0.139,0.141,15.60
791,Pursuer,0.140,0.160,0.00
792,Pursuer,0.144,0.144,0.00
793,Runner,0.121,0.183,2.72
794,Pursuer,0.144,0.159,0.00
795,Runner,0.136,0.147,0.00
796,Pursuer,0.108,0.254,0.00
797,Pursuer,0.152,0.113,0.00
798,Pursuer,0.157,0.151,0.00
799,Runner,0.141,0.167,0.00
800,Runner,0.150,0.137,2.72
801,Pursuer,0.149,0.154,0.00
802,Draw,0.141,0.132,12.10
803,Runner,0.143,0.150,0.00
804,Pursuer,0.088,0.124,0.00
805,Pursuer,0.159,0.132,0.00
806,Pursuer,0.146,0.146,0.00
807,Pursuer,0.157,0.143,0.00
808,Draw,0.144,0.152,8.22
809,Pursuer,0.141,0.147,0.00
810,Draw,0.149,0.144,0.00
811,Pursuer,0.142,0.138,0.00
812,Draw,0.146,0.152,13.04
813,Pursuer,0.148,0.217,0.00
814,Runner,0.140,0.144,0.56
815,Draw,0.142,0.148,11.92
816,Pursuer,0.089,0.193,0.00
817,Pursuer,0.150,0.163,0.00
818,Pursuer,0.130,0.129,0.00
819,Pursuer,0.142,0.153,0.00
820,Pursuer,0.148,0.174,0.00
821,Draw,0.153,0.141,8.62
822,Pursuer,0.110,0.154,0.00
823,Pursuer,0.153,0.140,0.00
824,Pursuer,0.186,0.140,0.00
825,Draw,0.154,0.153,0.00
826,Pursuer,0.175,0.155,0.00
827,Pursuer,0.153,0.156,0.00
828,Pursuer,0.142,0.149,0.00
829,Draw,0.148,0.148,17.40
830,Pursuer,0.163,0.144,0.00
831,Pursuer,0.061,0.046,0.00
832,Pursuer,0.151,0.145,0.00
833,Draw,0.139,0.134,13.72
834,Draw,0.156,0.142,0.00
835,Draw,0.142,0.140,10.22
836,Pursuer,0.000,0.000,0.00
837,Pursuer,0.151,0.149,0.00
838,Draw,0.159,0.142,12.38
839,Draw,0.151,0.148,11.66
840,Runner,0.130,0.152,0.00
841,Pursuer,0.158,0.151,0.00
842,Pursuer,0.165,0.159,0.00
843,Pursuer,0.146,0.155,0.00
844,Draw,0.140,0.153,12.80
845,Runner,0.145,0.136,0.00
846,Runner,0.152,0.152,6.54
847,Pursuer,0.128,0.130,0.00
848,Runner,0.146,0.140,6.70
849,Runner,0.130,0.151,0.00
850,Pursuer,0.149,0.142,0.00
851,Pursuer,0.151,0.149,0.00
852,Runner,0.150,0.143,0.00
853,Pursuer,0.026,0.101,0.00
854,Pursuer,0.136,0.156,0.00
855,Pursuer,0.129,0.143,0.00
856,Pursuer,0.139,0.182,0.00
857,Runner,0.143,0.143,3.26
858,Pursuer,0.155,0.159,0.00
859,Draw,0.142,0.154,2.50
860,Pursuer,0.000,0.000,0.00
861,Runner,0.160,0.148,0.00
862,Pursuer,0.151,0.141,0.00
863,Pursuer,0.157,0.148,0.00
864,Pursuer,0.142,0.147,0.00
865,Pursuer,0.146,0.138,0.00
866,Runner,0.132,0.144,0.00
867,Pursuer,0.156,0.145,0.00
868,Pursuer,0.000,0.000,0.00
869,Pursuer,0.153,0.149,0.00
870,Pursuer,0.140,0.157,0.00
871,Pursuer,0.140,0.140,0.00
872,Runner,0.148,0.124,0.00
873,Draw,0.149,0.147,13.66
874,Draw,0.147,0.148,12.68
875,Runner,0.166,0.144,0.00
876,Pursuer,0.145,0.140,0.00
877,Runner,0.148,0.144,0.00
878,Runner,0.147,0.138,3.98
879,Runner,0.138,0.121,1.68
880,Pursuer,0.152,0.137,0.00
881,Pursuer,0.142,0.146,0.00
882,Pursuer,0.153,0.148,0.00
883,Draw,0.141,0.147,0.00
884,Runner,0.145,0.159,0.98
885,Runner,0.161,0.155,0.00
886,Draw,0.143,0.137,1.72
887,Runner,0.125,0.153,0.00
888,Runner,0.146,0.141,0.00
889,Runner,0.150,0.140,9.94
890,Pursuer,0.180,0.116,0.00
891,Runner,0.152,0.146,0.10
892,Pursuer,0.119,0.165,0.00
893,Pursuer,0.142,0.154,0.00
894,Draw,0.150,0.148,9.02
895,Pursuer,0.148,0.134,0.00
896,Runner,0.140,0.140,0.00
897,Runner,0.156,0.137,0.98
898,Runner,0.131,0.152,0.00
899,Runner,0.147,0.143,2.52
900,Pursuer,0.155,0.167,0.00
901,Runner,0.149,0.160,11.56
902,Pursuer,0.139,0.129,0.00
903,Pursuer,0.166,0.151,0.00
904,Runner,0.156,0.151,3.18
905,Pursuer,0.146,0.151,0.00
906,Pursuer,0.134,0.151,0.00
907,Pursuer,0.145,0.153,0.00
908,Runner,0.143,0.161,0.00
909,Runner,0.129,0.140,0.00
910,Runner,0.143,0.137,3.44
911,Draw,0.146,0.151,3.12
912,Runner,0.164,0.150,1.94
913,Pursuer,0.132,0.164,0.00
914,Pursuer,0.152,0.153,0.00
915,Runner,0.184,0.130,0.00
916,Pursuer,0.428,0.514,0.00
917,Pursuer,0.148,0.152,0.00
918,Pursuer,0.139,0.149,0.00
919,Runner,0.132,0.140,4.76
920,Pursuer,0.140,0.142,0.00
921,Pursuer,0.151,0.121,0.00
922,Pursuer,0.141,0.131,0.00
923,Draw,0.155,0.152,5.60
924,Pursuer,0.170,0.166,0.00
925,Draw,0.145,0.147,19.98
926,Pursuer,0.146,0.127,0.00
927,Runner,0.157,0.140,8.00
928,Pursuer,0.142,0.165,0.00
929,Pursuer,0.136,0.140,0.00
930,Runner,0.130,0.144,12.54
931,Pursuer,0.148,0.143,0.00
932,Pursuer,0.122,0.145,0.00
933,Runner,0.148,0.145,0.00
934,Runner,0.149,0.164,0.00
935,Draw,0.139,0.146,0.02
936,Runner,0.146,0.156,0.00
937,Draw,0.138,0.162,10.34
938,Draw,0.148,0.146,17.16
939,Pursuer,0.120,0.124,0.00
940,Draw,0.142,0.151,4.18
941,Runner,0.151,0.151,0.00
942,Pursuer,0.147,0.134,0.00
943,Pursuer,0.138,0.143,0.00
944,Draw,0.152,0.143,5.20
945,Pursuer,0.146,0.177,0.00
946,Pursuer,0.125,0.154,0.00
947,Runner,0.140,0.139,0.00
948,Pursuer,0.128,0.138,0.00
949,Pursuer,0.152,0.152,0.00
950,Runner,0.147,0.152,10.64
951,Draw,0.154,0.157,12.12
952,Pursuer,0.000,0.000,0.00
953,Runner,0.339,0.055,0.00
954,Runner,0.154,0.155,5.48
955,Draw,0.149,0.138,12.68
956,Pursuer,0.147,0.157,0.00
957,Draw,0.145,0.144,0.00
958,Draw,0.135,0.150,13.94
959,Draw,0.153,0.140,15.56
960,Runner,0.161,0.145,3.44
961,Pursuer,0.000,0.000,0.00
962,Runner,0.144,0.143,0.78
963,Draw,0.156,0.145,4.42
964,Draw,0.153,0.133,7.78
965,Draw,0.147,0.154,9.68
966,Pursuer,0.170,0.150,0.00
967,Runner,0.000,0.000,0.02
968,Runner,0.077,0.181,0.00
969,Pursuer,0.151,0.155,0.00
970,Draw,0.148,0.140,0.00
971,Pursuer,0.153,0.162,0.00
972,Draw,0.142,0.147,12.62
973,Pursuer,0.135,0.162,0.00
974,Pursuer,0.195,0.147,0.00
975,Runner,0.146,0.151,1.00
976,Pursuer,0.151,0.122,0.00
977,Pursuer,0.155,0.133,0.00
978,Pursuer,0.136,0.140,0.00
979,Draw,0.141,0.145,14.84
980,Pursuer,0.143,0.138,0.00
981,Pursuer,0.158,0.146,0.00
982,Pursuer,0.173,0.087,0.00
983,Pursuer,0.114,0.151,0.00
984,Pursuer,0.144,0.141,0.00
985,Draw,0.139,0.149,6.48
986,Runner,0.000,0.000,0.00
987,Draw,0.154,0.143,0.00
988,Pursuer,0.115,0.144,0.00
989,Runner,0.147,0.148,14.86
990,Runner,0.166,0.167,0.00
991,Pursuer,0.150,0.153,0.00
992,Runner,0.154,0.143,5.34
993,Runner,0.160,0.135,0.00
994,Pursuer,0.132,0.150,0.00
995,Runner,0.137,0.126,5.00
996,Runner,0.146,0.153,0.00
997,Runner,0.151,0.149,0.00
998,Pursuer,0.143,0.166,0.00
999,Pursuer,0.144,0.154,0.00
1000,Pursuer,0.122,0.145,0.00
1001,Draw,0.147,0.150,17.88
1002,Runner,0.156,0.162,3.30
1003,Draw,0.140,0.153,5.14
1004,Pursuer,0.146,0.143,0.00
1005,Runner,0.143,0.141,4.86
1006,Pursuer,0.150,0.139,0.00
1007,Pursuer,0.143,0.139,0.00
1008,Runner,0.000,0.000,0.00
1009,Runner,0.153,0.166,4.18
1010,Pursuer,0.159,0.146,0.00
1011,Pursuer,0.142,0.138,0.00
1012,Pursuer,0.087,0.169,0.00
1013,Runner,0.143,0.145,1.04
1014,Pursuer,0.152,0.136,0.00
1015,Runner,0.146,0.163,5.74
1016,Pursuer,0.139,0.147,0.00
1017,Pursuer,0.151,0.139,0.00
1018,Runner,0.143,0.158,6.06
1019,Runner,0.173,0.159,0.46
1020,Pursuer,0.126,0.134,0.00
1021,Pursuer,0.135,0.122,0.00
1022,Runner,0.156,0.142,6.42
1023,Runner,0.127,0.155,0.00
1024,Pursuer,0.146,0.156,0.00
1025,Pursuer,0.152,0.154,0.00
1026,Draw,0.149,0.144,4.32
1027,Runner,0.147,0.138,3.94
1028,Draw,0.149,0.149,9.20
1029,Runner,0.161,0.139,4.32
1030,Pursuer,0.135,0.145,0.00
1031,Pursuer,0.150,0.151,0.00
1032,Pursuer,0.136,0.186,0.00
1033,Draw,0.143,0.158,16.62
1034,Draw,0.139,0.141,13.84
1035,Runner,0.145,0.135,0.00
1036,Pursuer,0.170,0.139,0.00
1037,Pursuer,0.148,0.129,0.00
1038,Pursuer,0.142,0.145,0.00
1039,Pursuer,0.161,0.162,0.00
1040,Runner,0.127,0.131,0.00
1041,Pursuer,0.169,0.131,0.00
1042,Pursuer,0.152,0.145,0.00
1043,Pursuer,0.138,0.137,0.00
1044,Pursuer,0.147,0.154,0.00
1045,Pursuer,0.123,0.131,0.00
1046,Runner,0.143,0.149,0.00
1047,Runner,0.134,0.132,0.00
1048,Runner,0.132,0.133,0.00
1049,Pursuer,0.138,0.160,0.00
1050,Runner,0.151,0.128,5.90
1051,Draw,0.143,0.146,0.00
1052,Pursuer,0.138,0.145,0.00
1053,Pursuer,0.122,0.126,0.00
1054,Draw,0.147,0.143,18.56
1055,Pursuer,0.136,0.142,0.00
1056,Runner,0.140,0.179,0.20
1057,Runner,0.118,0.121,0.00
1058,Runner,0.150,0.132,0.00
1059,Pursuer,0.514,0.262,0.00
1060,Pursuer,0.123,0.152,0.00
1061,Pursuer,0.153,0.141,0.00
1062,Runner,0.145,0.155,0.00
1063,Pursuer,0.161,0.146,0.00
1064,Runner,0.152,0.159,5.16
1065,Pursuer,0.154,0.149,0.00
1066,Pursuer,0.215,0.152,0.00
1067,Pursuer,0.151,0.157,0.00
1068,Runner,0.135,0.152,4.90
1069,Pursuer,0.155,0.146,0.00
1070,Draw,0.141,0.145,16.66
1071,Pursuer,0.131,0.140,0.00
1072,Pursuer,0.152,0.151,0.00
1073,Runner,0.153,0.129,0.00
1074,Pursuer,0.139,0.134,0.00
1075,Pursuer,0.145,0.150,0.00
1076,Pursuer,0.130,0.124,0.00
