Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
246,Runner,0.000,0.000,0.00
247,Pursuer,0.308,0.032,0.00
248,Pursuer,0.142,0.168,0.00
249,Draw,0.141,0.146,0.26
250,Pursuer,0.153,0.155,0.00
251,Runner,0.138,0.146,7.44
252,Draw,0.152,0.151,0.00
253,Runner,0.146,0.168,0.00
254,Draw,0.154,0.146,19.22
255,Draw,0.153,0.145,1.18
256,Draw,0.139,0.140,0.00
257,Runner,0.151,0.136,0.00
258,Draw,0.160,0.146,4.74
259,Runner,0.153,0.147,0.10
260,Draw,0.143,0.143,0.00
261,Draw,0.142,0.149,0.42
262,Draw,0.152,0.148,0.00
263,Pursuer,0.197,0.120,0.00
264,Draw,0.157,0.149,0.00
265,Pursuer,0.143,0.138,0.00
266,Draw,0.153,0.149,0.00
267,Runner,0.165,0.148,0.00
268,Runner,0.162,0.150,2.08
269,Draw,0.152,0.142,0.00
270,Draw,0.144,0.148,8.02
271,Draw,0.137,0.156,9.86
272,Runner,0.152,0.145,0.00
273,Runner,0.139,0.135,0.00
274,Pursuer,0.131,0.155,0.00
275,Pursuer,0.150,0.145,0.00
276,Pursuer,0.153,0.134,0.00
277,Draw,0.154,0.140,11.06
278,Runner,0.141,0.143,2.78
279,Draw,0.149,0.144,0.00
280,Draw,0.152,0.149,0.00
281,Draw,0.143,0.149,0.20
282,Runner,0.143,0.130,7.82
283,Pursuer,0.136,0.157,0.00
284,Pursuer,0.098,0.113,0.00
285,Pursuer,0.116,0.111,0.00
286,Pursuer,0.160,0.166,0.00
287,Draw,0.152,0.152,0.00
288,Pursuer,0.106,0.132,0.00
289,Pursuer,0.151,0.149,0.00
290,Runner,0.151,0.153,0.70
291,Draw,0.146,0.151,1.38
292,Draw,0.160,0.132,4.70
293,Pursuer,0.138,0.149,0.00
294,Pursuer,0.141,0.154,0.00
295,Draw,0.147,0.159,0.00
296,Draw,0.144,0.146,8.46
297,Pursuer,0.146,0.159,0.00
298,Pursuer,0.155,0.138,0.00
299,Pursuer,0.161,0.149,0.00
300,Runner,0.151,0.144,0.00
301,Runner,0.146,0.081,0.00
302,Draw,0.153,0.145,0.00
303,Draw,0.159,0.144,1.92
304,Pursuer,0.374,0.135,0.00
305,Runner,0.000,0.000,0.02
306,Pursuer,0.149,0.146,0.00
307,Draw,0.143,0.153,9.62
308,Draw,0.163,0.149,0.00
309,Pursuer,0.110,0.141,0.00
310,Draw,0.146,0.153,0.00
311,Runner,0.000,0.000,0.00
312,Runner,0.160,0.130,0.00
313,Pursuer,0.133,0.146,0.00
314,Pursuer,0.136,0.143,0.00
315,Draw,0.147,0.153,0.00
316,Pursuer,0.175,0.160,0.00
317,Pursuer,0.141,0.155,0.00
318,Draw,0.148,0.139,13.26
319,Runner,0.000,0.000,0.00
320,Runner,0.134,0.153,3.14
321,Pursuer,0.383,0.865,0.00
322,Runner,0.151,0.134,3.98
323,Draw,0.153,0.143,0.00
324,Draw,0.142,0.138,5.02
325,Pursuer,0.155,0.144,0.00
326,Runner,0.147,0.156,2.02
327,Pursuer,0.145,0.165,0.00
328,Pursuer,0.145,0.128,0.00
329,Pursuer,0.132,0.153,0.00
330,Draw,0.147,0.163,2.24
331,Pursuer,0.160,0.157,0.00
332,Runner,0.135,0.135,1.48
333,Pursuer,0.148,0.152,0.00
334,Pursuer,0.158,0.157,0.00
335,Draw,0.149,0.155,1.70
336,Pursuer,0.156,0.154,0.00
337,Draw,0.142,0.161,0.00
338,Pursuer,0.166,0.165,0.00
339,Draw,0.145,0.165,0.38
340,Runner,0.131,0.150,1.32
341,Draw,0.148,0.150,0.00
342,Runner,0.160,0.152,0.00
343,Draw,0.151,0.147,0.00
344,Draw,0.151,0.152,9.78
345,Draw,0.153,0.152,19.96
346,Draw,0.142,0.145,0.00
347,Runner,0.151,0.136,5.08
348,Draw,0.146,0.147,4.40
349,Pursuer,0.156,0.151,0.00
350,Runner,0.175,0.146,0.00
351,Draw,0.147,0.162,0.00
352,Pursuer,0.139,0.163,0.00
353,Draw,0.150,0.140,7.82
354,Runner,0.000,0.000,0.00
355,Pursuer,0.137,0.152,0.00
356,Runner,0.161,0.181,0.00
357,Pursuer,0.139,0.150,0.00
358,Draw,0.150,0.151,0.00
359,Draw,0.151,0.148,17.02
360,Pursuer,0.154,0.151,0.00
361,Draw,0.140,0.142,0.60
362,Runner,0.145,0.144,0.00
363,Runner,0.146,0.151,0.00
364,Pursuer,0.137,0.163,0.00
365,Draw,0.153,0.149,6.32
366,Runner,0.144,0.160,5.82
367,Draw,0.139,0.137,0.00
368,Pursuer,0.000,0.000,0.00
369,Pursuer,0.012,0.053,0.00
370,Runner,0.161,0.156,0.00
371,Runner,0.140,0.138,0.00
372,Draw,0.149,0.151,11.86
373,Runner,0.136,0.154,0.00
374,Pursuer,0.144,0.141,0.00
375,Pursuer,0.112,0.175,0.00
376,Draw,0.160,0.151,4.14
377,Pursuer,0.167,0.139,0.00
378,Draw,0.155,0.170,15.96
379,Pursuer,0.000,0.000,0.00
380,Draw,0.158,0.148,3.34
381,Draw,0.149,0.151,0.00
382,Runner,0.144,0.175,6.28
383,Draw,0.148,0.152,0.00
384,Draw,0.152,0.142,0.00
385,Draw,0.155,0.149,0.00
386,Runner,0.136,0.114,0.00
387,Runner,0.162,0.144,0.00
388,Draw,0.143,0.164,0.00
389,Runner,0.122,0.146,4.58
390,Draw,0.143,0.152,0.00
391,Runner,0.144,0.156,7.30
392,Draw,0.137,0.163,16.06
393,Draw,0.139,0.144,0.00
394,Draw,0.149,0.152,2.02
395,Pursuer,0.149,0.143,0.00
396,Pursuer,0.129,0.174,0.00
397,Pursuer,0.070,0.068,0.00
398,Draw,0.148,0.155,14.12
399,Draw,0.153,0.135,18.40
400,Pursuer,0.153,0.139,0.00
401,Draw,0.148,0.133,0.00
402,Draw,0.146,0.141,0.00
403,Pursuer,0.132,0.156,0.00
404,Runner,0.158,0.152,0.56
405,Pursuer,0.151,0.148,0.00
406,Draw,0.155,0.169,0.00
407,Pursuer,0.193,0.139,0.00
408,Draw,0.141,0.143,2.76
409,Draw,0.148,0.155,11.46
410,Draw,0.153,0.144,4.78
411,Pursuer,0.136,0.154,0.00
412,Runner,0.152,0.172,7.68
413,Draw,0.140,0.150,17.78
414,Pursuer,0.130,0.142,0.00
415,Runner,0.153,0.150,3.56
416,Pursuer,0.148,0.120,0.00
417,Pursuer,0.139,0.144,0.00
418,Pursuer,0.142,0.152,0.00
419,Draw,0.165,0.145,14.18
420,Draw,0.142,0.149,0.00
421,Pursuer,0.152,0.155,0.00
422,Draw,0.146,0.153,17.72
423,Pursuer,0.150,0.184,0.00
424,Pursuer,0.166,0.153,0.00
425,Pursuer,0.160,0.155,0.00
426,Draw,0.148,0.141,13.64
427,Draw,0.148,0.144,0.00
428,Draw,0.144,0.138,13.42
429,Draw,0.154,0.165,7.20
430,Pursuer,0.164,0.161,0.00
431,Runner,0.137,0.146,0.82
432,Draw,0.140,0.148,0.00
433,Pursuer,0.152,0.163,0.00
434,Pursuer,0.099,0.250,0.00
435,Pursuer,0.121,0.152,0.00
436,Runner,0.000,0.000,0.00
437,Runner,0.178,0.135,1.42
438,Pursuer,0.139,0.136,0.00
439,Runner,0.142,0.147,14.40
440,Pursuer,0.154,0.160,0.00
441,Pursuer,0.145,0.165,0.00
442,Runner,0.155,0.141,2.12
443,Pursuer,0.145,0.149,0.00
444,Pursuer,0.132,0.151,0.00
445,Pursuer,0.149,0.156,0.00
446,Runner,0.134,0.153,0.00
447,Draw,0.144,0.150,1.32
448,Pursuer,0.149,0.146,0.00
449,Draw,0.150,0.145,0.00
450,Pursuer,0.151,0.154,0.00
451,Pursuer,0.129,0.131,0.00
452,Draw,0.140,0.138,0.00
453,Draw,0.140,0.153,4.28
454,Pursuer,0.137,0.150,0.00
455,Pursuer,0.156,0.133,0.00
456,Draw,0.157,0.136,18.08
457,Draw,0.153,0.157,8.20
458,Pursuer,0.129,0.179,0.00
459,Pursuer,0.153,0.144,0.00
460,Pursuer,0.131,0.086,0.00
461,Runner,0.000,0.000,0.02
462,Runner,0.153,0.146,0.00
463,Pursuer,0.154,0.150,0.00
464,Pursuer,0.152,0.152,0.00
465,Draw,0.151,0.148,0.00
466,Pursuer,0.154,0.167,0.00
467,Draw,0.152,0.130,0.84
468,Pursuer,0.155,0.136,0.00
469,Pursuer,0.127,0.152,0.00
470,Draw,0.154,0.152,0.00
471,Runner,0.133,0.152,3.78
472,Runner,0.000,0.000,0.00
473,Runner,0.099,0.065,0.24
474,Runner,0.146,0.149,6.36
475,Pursuer,0.151,0.143,0.00
476,Draw,0.148,0.151,0.00
477,Pursuer,0.140,0.099,0.00
478,Pursuer,0.137,0.162,0.00
479,Runner,0.166,0.151,3.34
480,Draw,0.151,0.154,0.14
481,Runner,0.147,0.161,0.00
482,Draw,0.153,0.151,0.00
483,Draw,0.152,0.144,6.58
484,Pursuer,0.152,0.154,0.00
485,Runner,0.143,0.140,8.92
486,Pursuer,0.148,0.149,0.00
487,Draw,0.151,0.145,2.44
488,Pursuer,0.124,0.129,0.00
489,Pursuer,0.148,0.156,0.00
490,Draw,0.167,0.139,9.70
491,Runner,0.069,0.028,0.20
492,Runner,0.194,0.192,0.06
493,Draw,0.150,0.149,0.00
494,Draw,0.154,0.144,19.66
495,Pursuer,0.145,0.139,0.00
496,Runner,0.147,0.142,4.26
497,Runner,0.138,0.159,5.10
498,Draw,0.162,0.158,0.00
499,Runner,0.000,0.000,0.00
500,Pursuer,0.076,0.193,0.00
501,Pursuer,0.148,0.149,0.00
502,Draw,0.131,0.152,15.10
503,Runner,0.000,0.000,0.00
504,Draw,0.141,0.145,13.44
505,Pursuer,0.135,0.143,0.00
506,Draw,0.160,0.136,11.42
507,Runner,0.138,0.129,1.18
508,Draw,0.140,0.149,14.50
509,Runner,0.169,0.134,0.00
510,Draw,0.149,0.143,3.04
511,Pursuer,0.156,0.151,0.00
512,Runner,0.000,0.000,0.00
513,Runner,0.156,0.138,0.00
514,Pursuer,0.000,0.000,0.00
515,Draw,0.144,0.140,9.86
516,Runner,0.114,0.169,0.00
517,Runner,0.134,0.124,0.00
518,Pursuer,0.154,0.127,0.00
519,Pursuer,0.070,0.055,0.00
520,Draw,0.151,0.158,0.00
521,Runner,0.164,0.144,0.76
522,Pursuer,0.000,0.000,0.00
523,Pursuer,0.147,0.149,0.00
524,Pursuer,0.074,0.142,0.00
525,Pursuer,0.093,0.169,0.00
526,Draw,0.131,0.143,0.00
527,Draw,0.156,0.150,3.48
528,Pursuer,0.156,0.158,0.00
529,Pursuer,0.131,0.161,0.00
530,Runner,0.155,0.134,11.26
531,Runner,0.095,0.145,0.00
532,Pursuer,0.156,0.155,0.00
533,Pursuer,0.156,0.154,0.00
534,Draw,0.153,0.150,0.00
535,Pursuer,0.000,0.000,0.00
536,Runner,0.142,0.149,0.00
537,Runner,0.162,0.144,0.00
538,Draw,0.139,0.146,16.44
539,Pursuer,0.143,0.147,0.00
540,Runner,0.153,0.146,0.00
541,Pursuer,0.132,0.152,0.00
542,Draw,0.143,0.139,3.34
543,Draw,0.151,0.138,2.54
544,Pursuer,0.179,0.114,0.00
545,Pursuer,0.141,0.133,0.00
546,Runner,0.151,0.148,2.46
547,Draw,0.149,0.149,0.00
548,Pursuer,0.164,0.154,0.00
549,Draw,0.151,0.145,5.46
550,Runner,0.119,0.133,0.12
551,Pursuer,0.142,0.152,0.00
552,Pursuer,0.130,0.159,0.00
553,Pursuer,0.156,0.149,0.00
554,Runner,0.147,0.150,0.00
555,Pursuer,0.000,0.000,0.00
556,Pursuer,0.167,0.177,0.00
557,Runner,0.125,0.148,0.00
558,Pursuer,0.138,0.155,0.00
559,Draw,0.148,0.149,11.64
560,Pursuer,0.000,0.000,0.00
561,Pursuer,0.146,0.156,0.00
562,Draw,0.157,0.142,5.68
563,Draw,0.152,0.137,1.68
564,Pursuer,0.142,0.188,0.00
565,Draw,0.139,0.143,0.00
566,Runner,0.143,0.165,7.16
567,Pursuer,0.135,0.149,0.00
568,Runner,0.149,0.154,0.54
569,Draw,0.152,0.144,0.00
570,Pursuer,0.155,0.168,0.00
571,Pursuer,0.125,0.140,0.00
572,Draw,0.140,0.135,6.94
573,Draw,0.142,0.143,17.52
574,Pursuer,0.158,0.156,0.00
575,Draw,0.156,0.144,18.34
576,Draw,0.146,0.158,10.80
577,Runner,0.130,0.151,0.00
578,Runner,0.143,0.143,4.98
579,Runner,0.142,0.154,15.00
580,Runner,0.153,0.134,0.00
581,Draw,0.144,0.160,13.92
582,Runner,0.144,0.144,3.00
583,Runner,0.151,0.150,3.16
584,Draw,0.143,0.152,10.02
585,Runner,0.137,0.158,9.10
586,Runner,0.137,0.140,0.00
587,Draw,0.137,0.138,11.44
588,Runner,0.130,0.157,0.00
589,Draw,0.148,0.140,0.00
590,Runner,0.148,0.143,2.26
591,Draw,0.130,0.149,12.38
592,Runner,0.158,0.151,4.20
593,Draw,0.152,0.134,16.30
594,Pursuer,0.150,0.156,0.00
595,Pursuer,0.152,0.159,0.00
596,Draw,0.157,0.137,16.14
597,Pursuer,0.159,0.153,0.00
598,Runner,0.150,0.159,1.86
599,Draw,0.151,0.146,0.00
600,Runner,0.171,0.148,0.00
601,Runner,0.146,0.141,0.00
602,Draw,0.156,0.145,0.00
603,Draw,0.154,0.158,14.14
604,Pursuer,0.157,0.141,0.00
605,Pursuer,0.146,0.143,0.00
606,Runner,0.169,0.152,0.00
607,Pursuer,0.000,0.000,0.00
608,Pursuer,0.138,0.144,0.00
609,Runner,0.158,0.137,0.00
610,Pursuer,0.152,0.154,0.00
611,Runner,0.153,0.144,7.72
612,Draw,0.139,0.150,12.22
613,Pursuer,0.140,0.147,0.00
614,Draw,0.143,0.140,13.70
615,Draw,0.146,0.146,9.96
616,Runner,0.150,0.152,0.00
617,Pursuer,0.086,0.157,0.00
618,Pursuer,0.156,0.160,0.00
619,Pursuer,0.154,0.153,0.00
620,Runner,0.155,0.153,0.00
621,Draw,0.151,0.156,8.06
622,Pursuer,0.102,0.149,0.00
623,Pursuer,0.157,0.133,0.00
624,Runner,0.143,0.138,0.00
625,Pursuer,0.141,0.164,0.00
626,Pursuer,0.145,0.148,0.00
627,Draw,0.148,0.137,0.00
628,Pursuer,0.147,0.144,0.00
629,Runner,0.143,0.140,4.50
630,Pursuer,0.131,0.140,0.00
631,Pursuer,0.141,0.151,0.00
632,Pursuer,0.080,0.142,0.00
633,Runner,0.154,0.168,0.00
634,Pursuer,0.163,0.124,0.00
635,Runner,0.141,0.150,3.80
636,Pursuer,0.154,0.139,0.00
637,Pursuer,0.150,0.143,0.00
638,Pursuer,0.140,0.154,0.00
639,Runner,0.151,0.128,5.36
640,Pursuer,0.148,0.134,0.00
641,Runner,0.000,0.000,0.00
642,Runner,0.136,0.134,1.74
643,Runner,0.135,0.136,3.12
644,Runner,0.166,0.128,0.00
645,Pursuer,0.148,0.148,0.00
646,Draw,0.150,0.141,4.88
647,Pursuer,0.146,0.154,0.00
648,Draw,0.151,0.150,15.32
649,Draw,0.149,0.157,0.00
650,Pursuer,0.161,0.160,0.00
651,Draw,0.146,0.153,15.10
652,Runner,0.165,0.148,0.00
653,Pursuer,0.142,0.151,0.00
654,Pursuer,0.144,0.129,0.00
655,Pursuer,0.139,0.171,0.00
656,Runner,0.172,0.135,0.00
657,Draw,0.158,0.150,0.00
658,Pursuer,0.147,0.148,0.00
659,Pursuer,0.148,0.153,0.00
660,Runner,0.150,0.121,0.00
661,Pursuer,0.128,0.154,0.00
662,Runner,0.135,0.184,0.00
663,Pursuer,0.000,0.000,0.00
664,Runner,0.550,1.026,0.00
665,Pursuer,0.128,0.121,0.00
666,Pursuer,0.137,0.129,0.00
667,Pursuer,0.152,0.146,0.00
668,Runner,0.131,0.142,0.00
669,Pursuer,0.201,0.174,0.00
670,Draw,0.150,0.152,10.14
671,Draw,0.154,0.140,15.72
672,Pursuer,0.143,0.141,0.00
673,Runner,0.128,0.144,8.76
674,Pursuer,0.152,0.149,0.00
675,Pursuer,0.151,0.143,0.00
676,Draw,0.156,0.134,0.00
677,Runner,0.139,0.153,0.00
678,Pursuer,0.145,0.145,0.00
679,Runner,0.132,0.087,0.00
680,Runner,0.160,0.159,12.22
681,Runner,0.224,0.154,0.00
682,Runner,0.177,0.148,0.00
683,Runner,0.160,0.145,0.00
684,Draw,0.150,0.145,0.00
685,Draw,0.162,0.143,0.00
686,Runner,0.145,0.142,0.00
687,Runner,0.155,0.148,0.00
688,Draw,0.160,0.133,0.58
689,Pursuer,0.151,0.156,0.00
690,Runner,0.162,0.155,0.00
691,Runner,0.142,0.146,0.22
692,Runner,0.169,0.141,3.90
693,Draw,0.144,0.136,0.00
694,Runner,0.131,0.150,1.68
695,Pursuer,0.160,0.141,0.00
696,Pursuer,0.130,0.141,0.00
697,Runner,0.147,0.110,2.92
698,Pursuer,0.000,0.000,0.00
699,Pursuer,0.110,0.141,0.00
700,Pursuer,0.150,0.134,0.00
701,Draw,0.145,0.144,0.00
702,Runner,0.129,0.127,4.54
703,Pursuer,0.129,0.155,0.00
704,Runner,0.155,0.120,0.00
705,Pursuer,0.143,0.138,0.00
706,Runner,0.139,0.116,3.04
707,Draw,0.142,0.160,17.90
708,Runner,0.123,0.143,2.22
709,Runner,0.131,0.146,0.00
710,Pursuer,0.142,0.159,0.00
711,Pursuer,0.145,0.153,0.00
712,Pursuer,0.141,0.180,0.00
713,Runner,0.145,0.135,17.50
714,Pursuer,0.000,0.000,0.00
715,Draw,0.138,0.145,0.00
716,Draw,0.147,0.148,9.50
717,Pursuer,0.140,0.141,0.00
718,Pursuer,0.154,0.154,0.00
719,Runner,0.164,0.149,2.90
720,Draw,0.145,0.144,8.42
721,Draw,0.150,0.145,10.26
722,Runner,0.168,0.135,3.48
723,Runner,0.129,0.129,4.36
724,Draw,0.149,0.153,14.04
725,Runner,0.173,0.166,0.00
726,Pursuer,0.154,0.146,0.00
727,Runner,0.140,0.138,0.00
728,Pursuer,0.135,0.142,0.00
729,Draw,0.151,0.148,1.06
730,Draw,0.146,0.147,11.56
731,Draw,0.145,0.144,0.00
732,Draw,0.148,0.145,13.64
733,Pursuer,0.171,0.102,0.00
734,Runner,0.145,0.136,1.12
735,Runner,0.183,0.158,0.00
736,Pursuer,0.169,0.149,0.00
737,Draw,0.156,0.157,0.00
738,Runner,0.136,0.142,0.00
739,Pursuer,0.159,0.155,0.00
740,Runner,0.139,0.166,0.88
741,Pursuer,0.143,0.141,0.00
742,Pursuer,0.151,0.128,0.00
743,Draw,0.139,0.139,6.20
744,Draw,0.151,0.144,3.24
745,Pursuer,0.083,0.133,0.00
746,Pursuer,0.150,0.151,0.00
747,Draw,0.146,0.154,9.06
