Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
79,Draw,0.144,0.138,0.00
80,Runner,0.145,0.153,0.00
81,Draw,0.156,0.165,0.00
82,Draw,0.143,0.151,19.98
83,Draw,0.144,0.158,9.72
84,Draw,0.153,0.164,0.00
85,Draw,0.159,0.151,0.00
86,Draw,0.141,0.155,0.00
87,Draw,0.157,0.148,0.00
88,Draw,0.153,0.145,0.00
89,Runner,0.000,0.000,0.00
90,Pursuer,0.146,0.148,0.00
91,Draw,0.161,0.155,0.00
92,Pursuer,0.170,0.149,0.00
93,Draw,0.145,0.155,13.38
94,Draw,0.165,0.156,0.00
95,Draw,0.135,0.148,5.10
96,Draw,0.150,0.152,10.22
97,Pursuer,0.143,0.152,0.00
98,Pursuer,0.134,0.155,0.00
99,Draw,0.148,0.152,0.00
100,Draw,0.144,0.149,0.00
101,Pursuer,0.153,0.144,0.00
102,Draw,0.157,0.148,0.00
103,Draw,0.148,0.155,0.00
104,Draw,0.143,0.146,0.00
105,Draw,0.142,0.155,0.00
106,Runner,0.152,0.154,0.00
107,Draw,0.156,0.150,0.00
108,Draw,0.155,0.169,9.86
109,Draw,0.157,0.140,0.00
110,Draw,0.148,0.144,0.00
111,Draw,0.153,0.158,0.00
112,Draw,0.145,0.154,0.00
113,Draw,0.152,0.155,0.00
114,Pursuer,0.155,0.171,0.00
115,Draw,0.154,0.151,0.52
116,Draw,0.153,0.148,12.96
117,Draw,0.139,0.148,0.00
118,Draw,0.149,0.146,0.00
119,Draw,0.151,0.152,0.00
120,Draw,0.141,0.143,18.86
121,Draw,0.141,0.147,0.00
122,Draw,0.147,0.158,3.66
123,Draw,0.156,0.144,14.62
124,Draw,0.148,0.144,9.64
125,Draw,0.152,0.151,7.70
126,Draw,0.147,0.148,0.00
127,Draw,0.149,0.151,0.00
128,Pursuer,0.148,0.138,0.00
129,Draw,0.148,0.146,5.44
130,Pursuer,0.119,0.142,0.00
131,Draw,0.148,0.142,3.00
132,Draw,0.147,0.153,0.00
133,Draw,0.158,0.151,0.00
134,Draw,0.162,0.150,0.00
135,Draw,0.153,0.144,0.10
136,Draw,0.148,0.161,0.00
137,Draw,0.151,0.153,0.00
138,Draw,0.146,0.147,0.00
139,Draw,0.152,0.146,0.00
140,Pursuer,0.151,0.147,0.00
141,Draw,0.145,0.153,0.00
142,Draw,0.140,0.159,0.00
143,Draw,0.147,0.150,11.70
144,Draw,0.146,0.149,8.12
145,Draw,0.161,0.162,0.00
146,Draw,0.144,0.146,0.00
147,Draw,0.176,0.147,3.64
148,Pursuer,0.148,0.169,0.00
149,Draw,0.145,0.149,14.76
150,Draw,0.155,0.154,8.62
151,Pursuer,0.000,0.000,0.00
152,Draw,0.158,0.137,6.88
153,Draw,0.155,0.154,0.06
154,Pursuer,0.151,0.147,0.00
155,Draw,0.148,0.151,0.12
156,Draw,0.137,0.151,19.98
157,Pursuer,0.049,0.047,0.00
158,Pursuer,0.168,0.134,0.00
159,Runner,0.155,0.142,0.00
160,Draw,0.156,0.152,0.00
161,Pursuer,0.172,0.177,0.00
162,Draw,0.138,0.146,13.22
163,Pursuer,0.161,0.157,0.00
164,Draw,0.148,0.154,11.44
165,Draw,0.145,0.132,7.82
166,Pursuer,0.087,0.065,0.00
167,Draw,0.145,0.152,0.00
168,Pursuer,0.000,0.000,0.00
169,Draw,0.147,0.143,14.60
170,Draw,0.153,0.145,0.00
171,Pursuer,0.057,0.193,0.00
172,Draw,0.147,0.149,5.18
173,Draw,0.152,0.158,7.86
174,Draw,0.141,0.155,0.00
175,Draw,0.138,0.148,0.00
176,Draw,0.149,0.143,10.04
177,Pursuer,0.205,0.163,0.00
178,Draw,0.150,0.147,0.00
179,Draw,0.159,0.160,11.58
180,Draw,0.140,0.162,0.00
181,Draw,0.152,0.155,0.00
182,Draw,0.156,0.146,0.00
183,Draw,0.146,0.164,0.00
184,Draw,0.144,0.148,0.00
185,Pursuer,0.114,0.199,0.00
186,Draw,0.153,0.158,0.00
187,Runner,0.150,0.151,0.00
188,Draw,0.148,0.159,0.00
189,Pursuer,0.172,0.094,0.00
190,Pursuer,0.149,0.156,0.00
191,Draw,0.147,0.153,0.00
192,Draw,0.147,0.147,0.00
193,Runner,0.146,0.148,0.10
194,Draw,0.144,0.154,1.62
195,Draw,0.150,0.148,0.00
196,Runner,0.160,0.148,1.48
197,Draw,0.152,0.143,0.16
198,Pursuer,0.150,0.161,0.00
199,Draw,0.151,0.156,0.00
200,Runner,0.178,0.166,1.76
201,Pursuer,0.155,0.136,0.00
202,Draw,0.149,0.156,0.00
203,Draw,0.145,0.154,0.00
204,Draw,0.139,0.156,10.30
205,Draw,0.147,0.147,1.04
206,Draw,0.155,0.147,12.08
207,Draw,0.141,0.145,3.14
208,Runner,0.145,0.151,0.14
209,Draw,0.153,0.146,13.12
210,Draw,0.152,0.161,0.00
211,Draw,0.147,0.146,1.16
212,Draw,0.145,0.156,8.92
213,Draw,0.158,0.150,9.08
214,Pursuer,0.142,0.152,0.00
215,Pursuer,0.142,0.146,0.00
216,Pursuer,0.239,0.119,0.00
217,Draw,0.154,0.146,0.06
218,Draw,0.153,0.158,0.00
219,Draw,0.150,0.138,8.86
220,Draw,0.146,0.152,18.32
221,Pursuer,0.157,0.145,0.00
222,Draw,0.135,0.144,8.72
223,Draw,0.158,0.146,16.36
224,Pursuer,0.155,0.151,0.00
225,Draw,0.153,0.154,13.26
226,Runner,0.141,0.134,13.62
227,Pursuer,0.150,0.152,0.00
228,Draw,0.159,0.146,0.00
229,Pursuer,0.000,0.000,0.00
230,Draw,0.147,0.152,7.86
231,Runner,0.000,0.000,0.00
232,Runner,0.146,0.163,0.34
233,Runner,0.113,0.194,0.00
234,Pursuer,0.141,0.124,0.00
235,Runner,0.151,0.147,0.00
236,Draw,0.156,0.151,0.00
237,Runner,0.131,0.151,0.00
238,Draw,0.145,0.143,19.98
239,Draw,0.159,0.148,0.00
240,Pursuer,0.150,0.143,0.00
241,Draw,0.148,0.154,0.00
242,Draw,0.154,0.140,0.00
243,Draw,0.143,0.136,0.00
244,Draw,0.142,0.148,1.40
245,Runner,0.160,0.140,0.00
246,Draw,0.150,0.154,0.00
247,Draw,0.142,0.148,0.00
248,Draw,0.147,0.154,6.90
249,Pursuer,0.212,0.065,0.00
250,Pursuer,0.136,0.132,0.00
251,Pursuer,0.141,0.151,0.00
252,Draw,0.151,0.161,0.00
253,Draw,0.143,0.141,3.64
254,Draw,0.152,0.162,10.68
255,Draw,0.141,0.137,0.00
256,Runner,0.164,0.136,0.00
257,Draw,0.144,0.149,6.22
258,Draw,0.140,0.151,0.60
259,Pursuer,0.160,0.175,0.00
260,Pursuer,0.141,0.171,0.00
261,Runner,0.147,0.143,3.26
262,Draw,0.144,0.159,10.38
263,Runner,0.150,0.147,0.00
264,Pursuer,0.157,0.155,0.00
265,Draw,0.147,0.151,0.00
266,Draw,0.150,0.154,0.00
267,Pursuer,0.154,0.154,0.00
268,Runner,0.148,0.141,0.04
269,Runner,0.150,0.141,9.46
270,Draw,0.141,0.154,0.06
271,Draw,0.144,0.151,13.04
272,Runner,0.141,0.144,0.00
273,Draw,0.153,0.149,3.74
274,Pursuer,0.164,0.137,0.00
275,Draw,0.139,0.143,0.00
276,Draw,0.148,0.151,5.60
277,Pursuer,0.136,0.119,0.00
278,Pursuer,0.152,0.157,0.00
279,Draw,0.146,0.154,18.22
280,Pursuer,0.138,0.095,0.00
281,Pursuer,0.165,0.153,0.00
282,Draw,0.161,0.154,0.00
283,Draw,0.144,0.155,11.82
284,Runner,0.148,0.158,6.74
285,Runner,0.146,0.150,2.60
286,Pursuer,0.151,0.141,0.00
287,Runner,0.144,0.158,3.82
288,Pursuer,0.000,0.000,0.00
289,Draw,0.147,0.142,14.66
290,Draw,0.149,0.145,0.00
291,Draw,0.148,0.151,0.34
292,Runner,0.142,0.140,0.00
293,Draw,0.140,0.158,0.06
294,Draw,0.153,0.153,0.00
295,Pursuer,0.143,0.143,0.00
296,Draw,0.148,0.152,8.64
297,Draw,0.149,0.141,0.00
298,Runner,0.146,0.154,1.96
299,Runner,0.142,0.161,12.34
300,Draw,0.147,0.154,0.00
301,Draw,0.144,0.147,3.34
302,Draw,0.144,0.149,0.00
303,Draw,0.143,0.152,4.94
304,Pursuer,0.145,0.146,0.00
305,Draw,0.149,0.145,0.00
306,Draw,0.145,0.142,12.36
307,Draw,0.166,0.156,0.00
308,Draw,0.147,0.142,8.38
309,Pursuer,0.136,0.147,0.00
310,Runner,0.152,0.146,6.92
311,Runner,0.147,0.148,8.20
312,Draw,0.152,0.151,4.40
313,Runner,0.000,0.000,0.00
314,Runner,0.179,0.132,0.00
315,Draw,0.163,0.149,0.00
316,Draw,0.143,0.151,6.32
317,Draw,0.151,0.148,0.24
318,Draw,0.141,0.154,15.76
319,Pursuer,0.159,0.159,0.00
320,Pursuer,0.167,0.141,0.00
321,Pursuer,0.173,0.140,0.00
322,Draw,0.152,0.141,11.96
323,Draw,0.149,0.154,0.00
324,Pursuer,0.144,0.165,0.00
325,Runner,0.485,0.498,0.00
326,Pursuer,0.150,0.133,0.00
327,Draw,0.147,0.148,0.00
328,Draw,0.162,0.137,0.00
329,Runner,0.155,0.152,0.00
330,Draw,0.139,0.140,8.78
331,Pursuer,0.147,0.141,0.00
332,Runner,0.142,0.142,0.00
333,Draw,0.161,0.149,0.00
334,Pursuer,0.000,0.000,0.00
335,Pursuer,0.161,0.135,0.00
336,Draw,0.155,0.148,11.74
337,Pursuer,0.140,0.155,0.00
338,Pursuer,0.152,0.137,0.00
339,Draw,0.155,0.152,12.20
340,Draw,0.148,0.142,0.00
341,Draw,0.153,0.148,14.60
342,Pursuer,0.149,0.162,0.00
343,Pursuer,0.154,0.146,0.00
344,Pursuer,0.149,0.149,0.00
345,Pursuer,0.136,0.130,0.00
346,Pursuer,0.151,0.168,0.00
347,Draw,0.145,0.145,0.00
348,Pursuer,0.124,0.170,0.00
349,Pursuer,0.153,0.146,0.00
350,Runner,0.155,0.164,0.00
351,Pursuer,0.136,0.179,0.00
352,Draw,0.153,0.152,0.00
353,Pursuer,0.148,0.163,0.00
354,Pursuer,0.163,0.179,0.00
355,Pursuer,0.157,0.125,0.00
356,Draw,0.142,0.160,2.08
357,Draw,0.157,0.143,11.02
358,Draw,0.150,0.152,6.00
359,Draw,0.140,0.152,0.00
360,Pursuer,0.152,0.165,0.00
361,Draw,0.142,0.149,0.00
362,Draw,0.149,0.144,3.72
363,Pursuer,0.121,0.120,0.00
364,Draw,0.143,0.146,13.46
365,Pursuer,0.137,0.162,0.00
366,Draw,0.149,0.154,5.94
367,Draw,0.145,0.148,7.56
368,Draw,0.148,0.149,14.40
369,Pursuer,0.165,0.144,0.00
370,Pursuer,0.150,0.147,0.00
371,Draw,0.160,0.134,7.98
372,Pursuer,0.000,0.000,0.00
373,Pursuer,0.109,0.175,0.00
374,Pursuer,0.141,0.154,0.00
375,Draw,0.145,0.146,19.82
376,Runner,0.168,0.142,0.00
377,Pursuer,0.126,0.165,0.00
378,Draw,0.156,0.144,0.00
379,Runner,0.141,0.156,0.00
380,Runner,0.153,0.154,8.38
381,Pursuer,0.147,0.150,0.00
382,Pursuer,0.140,0.171,0.00
383,Pursuer,0.150,0.149,0.00
384,Draw,0.152,0.138,5.00
385,Draw,0.157,0.142,11.30
386,Runner,0.084,0.167,0.00
387,Draw,0.156,0.146,15.82
388,Pursuer,0.118,0.139,0.00
389,Draw,0.162,0.157,0.38
390,Runner,0.151,0.144,4.94
391,Pursuer,0.146,0.137,0.00
392,Runner,0.147,0.140,12.62
393,Pursuer,0.114,0.107,0.00
394,Pursuer,0.155,0.152,0.00
395,Pursuer,0.153,0.145,0.00
396,Draw,0.149,0.144,7.82
397,Pursuer,0.159,0.152,0.00
398,Pursuer,0.144,0.136,0.00
399,Pursuer,0.138,0.169,0.00
400,Pursuer,0.170,0.150,0.00
401,Runner,0.000,0.000,0.00
402,Draw,0.148,0.146,0.00
403,Draw,0.163,0.161,7.26
404,Draw,0.149,0.139,3.68
405,Pursuer,0.146,0.153,0.00
406,Runner,0.156,0.141,0.00
407,Pursuer,0.157,0.151,0.00
408,Draw,0.142,0.146,0.00
409,Draw,0.163,0.152,6.18
410,Pursuer,0.151,0.146,0.00
411,Runner,0.136,0.156,0.00
412,Runner,0.136,0.158,0.00
413,Draw,0.153,0.164,9.90
414,Pursuer,0.143,0.143,0.00
415,Pursuer,0.153,0.141,0.00
416,Runner,0.153,0.128,0.00
417,Draw,0.135,0.150,14.10
418,Draw,0.150,0.146,19.68
419,Pursuer,0.141,0.136,0.00
420,Runner,0.146,0.159,7.68
421,Draw,0.144,0.139,0.00
422,Pursuer,0.150,0.141,0.00
423,Runner,0.154,0.144,0.94
424,Pursuer,0.141,0.134,0.00
425,Pursuer,0.146,0.149,0.00
426,Draw,0.143,0.147,17.84
427,Draw,0.153,0.149,1.92
428,Draw,0.155,0.147,7.66
429,Draw,0.156,0.147,0.00
430,Runner,0.150,0.148,0.00
431,Pursuer,0.149,0.141,0.00
432,Draw,0.141,0.161,11.34
433,Runner,0.000,0.000,0.00
434,Draw,0.144,0.161,0.00
435,Draw,0.150,0.146,0.00
436,Draw,0.159,0.153,7.00
437,Runner,0.148,0.142,0.00
438,Runner,0.154,0.140,15.88
439,Pursuer,0.157,0.154,0.00
440,Pursuer,0.136,0.150,0.00
441,Pursuer,0.130,0.152,0.00
442,Pursuer,0.173,0.137,0.00
443,Draw,0.148,0.147,19.46
444,Draw,0.155,0.148,1.12
445,Runner,0.145,0.145,0.00
446,Pursuer,0.143,0.123,0.00
447,Pursuer,0.185,0.125,0.00
448,Pursuer,0.154,0.153,0.00
449,Draw,0.143,0.158,3.16
450,Draw,0.145,0.155,10.48
451,Draw,0.146,0.152,8.94
452,Runner,0.125,0.156,4.16
453,Pursuer,0.130,0.150,0.00
454,Runner,0.142,0.140,4.94
455,Pursuer,0.166,0.151,0.00
456,Pursuer,0.156,0.148,0.00
457,Draw,0.138,0.149,19.78
458,Draw,0.154,0.166,0.00
459,Pursuer,0.154,0.135,0.00
460,Pursuer,0.147,0.158,0.00
461,Pursuer,0.159,0.155,0.00
462,Runner,0.149,0.150,0.38
463,Draw,0.138,0.158,11.20
464,Draw,0.149,0.142,2.28
465,Draw,0.148,0.154,5.52
466,Draw,0.146,0.155,0.00
467,Draw,0.138,0.152,0.00
468,Pursuer,0.136,0.148,0.00
469,Runner,0.152,0.142,7.88
470,Pursuer,0.141,0.148,0.00
471,Runner,0.141,0.138,0.00
472,Runner,0.138,0.191,0.00
473,Runner,0.140,0.159,0.00
474,Runner,0.167,0.150,2.66
475,Runner,0.143,0.149,6.78
476,Pursuer,0.155,0.150,0.00
477,Pursuer,0.155,0.149,0.00
478,Draw,0.153,0.156,3.12
479,Draw,0.152,0.151,12.36
480,Runner,0.153,0.147,0.00
481,Runner,0.140,0.122,0.00
482,Pursuer,0.846,0.232,0.00
483,Draw,0.152,0.142,0.00
484,Runner,0.140,0.162,0.86
485,Pursuer,0.150,0.176,0.00
486,Draw,0.148,0.149,5.48
487,Runner,0.000,0.000,0.00
488,Runner,0.183,0.133,0.00
489,Runner,0.160,0.167,0.74
490,Runner,0.135,0.144,0.00
491,Pursuer,0.156,0.142,0.00
492,Pursuer,0.142,0.140,0.00
493,Runner,0.139,0.156,5.42
494,Pursuer,0.151,0.161,0.00
495,Pursuer,0.159,0.183,0.00
496,Pursuer,0.113,0.138,0.00
497,Draw,0.141,0.153,9.68
498,Pursuer,0.000,0.000,0.00
499,Pursuer,0.108,0.124,0.00
500,Runner,0.145,0.151,9.32
501,Pursuer,0.145,0.143,0.00
502,Runner,0.141,0.138,9.56
503,Draw,0.146,0.151,0.00
504,Runner,0.000,0.000,0.00
505,Runner,0.159,0.143,6.36
506,Pursuer,0.159,0.145,0.00
507,Runner,0.154,0.142,0.00
508,Draw,0.157,0.145,7.66
509,Draw,0.152,0.151,0.94
510,Runner,0.139,0.152,1.58
511,Draw,0.143,0.148,13.24
512,Draw,0.147,0.154,0.00
513,Runner,0.145,0.141,4.76
514,Pursuer,0.144,0.144,0.00
515,Pursuer,0.138,0.130,0.00
516,Runner,0.152,0.146,3.68
517,Draw,0.148,0.140,6.74
518,Pursuer,0.000,0.000,0.00
519,Runner,0.142,0.147,5.62
520,Runner,0.145,0.161,0.70
521,Draw,0.166,0.150,0.00
522,Draw,0.154,0.149,9.84
523,Draw,0.154,0.147,0.26
524,Runner,0.156,0.151,6.46
525,Pursuer,0.000,0.000,0.00
526,Draw,0.153,0.153,0.00
527,Draw,0.154,0.163,0.00
528,Pursuer,0.172,0.147,0.00
529,Pursuer,0.145,0.135,0.00
530,Pursuer,0.165,0.147,0.00
531,Runner,0.134,0.184,0.00
532,Pursuer,0.148,0.137,0.00
533,Pursuer,0.142,0.139,0.00
534,Draw,0.145,0.151,9.50
535,Draw,0.155,0.152,7.92
536,Draw,0.158,0.158,18.44
537,Runner,0.144,0.151,2.42
538,Draw,0.157,0.146,0.00
539,Draw,0.139,0.143,0.00
540,Draw,0.148,0.154,0.64
541,Runner,0.299,0.301,0.00
542,Runner,0.151,0.151,10.48
543,Runner,0.150,0.148,0.00
544,Pursuer,0.156,0.144,0.00
545,Runner,0.155,0.162,4.56
546,Draw,0.153,0.150,3.04
547,Draw,0.150,0.151,3.12
548,Draw,0.146,0.146,19.98
549,Runner,0.113,0.152,0.00
550,Pursuer,0.149,0.162,0.00
551,Runner,0.158,0.167,7.52
552,Runner,0.157,0.156,3.02
553,Runner,0.163,0.137,0.00
554,Runner,0.151,0.147,0.52
555,Runner,0.148,0.127,0.00
556,Runner,0.138,0.154,0.00
557,Runner,0.143,0.165,0.00
558,Draw,0.146,0.146,7.52
559,Draw,0.145,0.151,0.00
560,Pursuer,0.154,0.143,0.00
561,Runner,0.140,0.141,0.00
562,Runner,0.163,0.147,0.00
563,Runner,0.157,0.134,0.48
564,Pursuer,0.146,0.138,0.00
565,Runner,0.142,0.147,4.40
566,Draw,0.153,0.143,6.42
567,Draw,0.137,0.137,18.02
568,Runner,0.137,0.142,0.00
569,Pursuer,0.000,0.000,0.00
570,Draw,0.149,0.152,3.48
571,Draw,0.153,0.141,0.00
572,Pursuer,0.128,0.155,0.00
573,Draw,0.140,0.151,16.48
574,Pursuer,0.190,0.103,0.00
575,Draw,0.144,0.152,1.74
576,Pursuer,0.145,0.158,0.00
577,Runner,0.144,0.161,7.72
578,Runner,0.150,0.143,0.00
579,Pursuer,0.137,0.095,0.00
580,Pursuer,0.157,0.154,0.00
581,Pursuer,0.114,0.114,0.00
582,Runner,0.148,0.149,0.00
583,Runner,0.137,0.113,2.78
584,Pursuer,0.150,0.132,0.00
585,Draw,0.155,0.150,9.90
586,Draw,0.153,0.151,0.00
587,Pursuer,0.147,0.128,0.00
588,Pursuer,0.145,0.123,0.00
589,Draw,0.144,0.137,0.68
590,Pursuer,0.160,0.122,0.00
591,Draw,0.144,0.144,0.06
592,Pursuer,0.162,0.152,0.00
593,Pursuer,0.144,0.147,0.00
594,Runner,0.143,0.155,14.44
595,Pursuer,0.165,0.146,0.00
596,Pursuer,0.138,0.137,0.00
597,Draw,0.146,0.159,0.00
598,Pursuer,0.129,0.141,0.00
599,Pursuer,0.149,0.153,0.00
600,Pursuer,0.153,0.178,0.00
601,Pursuer,0.184,0.128,0.00
602,Pursuer,0.141,0.180,0.00
603,Pursuer,0.141,0.133,0.00
604,Runner,0.125,0.166,0.00
605,Pursuer,0.146,0.090,0.00
606,Draw,0.151,0.142,1.10
607,Pursuer,0.148,0.157,0.00
608,Pursuer,0.133,0.099,0.00
609,Pursuer,0.157,0.149,0.00
610,Runner,0.130,0.146,0.00
611,Runner,0.145,0.140,0.00
612,Runner,0.161,0.149,0.00
613,Pursuer,0.000,0.000,0.00
614,Runner,0.000,0.000,0.00
615,Runner,0.136,0.139,1.02
616,Pursuer,0.150,0.164,0.00
617,Pursuer,0.148,0.156,0.00
618,Runner,0.166,0.148,0.00
619,Runner,0.133,0.128,1.36
620,Pursuer,0.169,0.147,0.00
621,Runner,0.143,0.150,5.88
622,Runner,0.164,0.134,0.00
623,Pursuer,0.413,0.333,0.00
624,Draw,0.146,0.158,14.12
625,Runner,0.149,0.148,4.84
626,Pursuer,0.168,0.163,0.00
627,Runner,0.135,0.153,0.00
628,Pursuer,0.143,0.149,0.00
629,Pursuer,0.166,0.047,0.00
630,Pursuer,0.154,0.134,0.00
631,Pursuer,0.143,0.151,0.00
632,Pursuer,0.141,0.144,0.00
633,Runner,0.162,0.147,2.08
634,Runner,0.151,0.159,2.12
635,Draw,0.151,0.154,18.42
636,Pursuer,0.142,0.167,0.00
637,Runner,0.000,0.000,0.00
638,Draw,0.135,0.151,3.84
639,Draw,0.141,0.154,5.00
640,Draw,0.135,0.164,4.08
641,Runner,0.140,0.152,0.00
642,Draw,0.143,0.158,1.44
643,Runner,0.138,0.160,5.32
644,Draw,0.151,0.154,0.92
645,Runner,0.149,0.163,0.26
646,Pursuer,0.144,0.160,0.00
647,Runner,0.206,0.148,0.00
648,Runner,0.166,0.140,0.00
649,Draw,0.136,0.155,16.12
650,Draw,0.149,0.157,0.00
651,Pursuer,0.147,0.156,0.00
652,Pursuer,0.171,0.149,0.00
653,Runner,0.133,0.158,2.98
654,Runner,0.038,0.150,0.00
655,Draw,0.148,0.159,5.28
656,Runner,0.151,0.177,2.96
657,Pursuer,0.165,0.151,0.00
658,Runner,0.157,0.145,1.76
659,Draw,0.142,0.138,3.02
660,Runner,0.154,0.149,3.04
661,Runner,0.127,0.126,0.00
662,Pursuer,0.000,0.000,0.00
663,Runner,0.144,0.081,0.00
664,Pursuer,0.173,0.162,0.00
665,Draw,0.150,0.139,0.00
666,Runner,0.162,0.146,1.04
667,Runner,0.127,0.135,0.00
668,Pursuer,0.170,0.162,0.00
669,Pursuer,0.102,0.156,0.00
670,Runner,0.152,0.144,0.00
671,Runner,0.152,0.146,1.40
672,Pursuer,0.155,0.150,0.00
673,Pursuer,0.144,0.152,0.00
674,Pursuer,0.155,0.151,0.00
675,Runner,0.140,0.151,0.00
676,Draw,0.142,0.157,12.92
677,Pursuer,0.148,0.153,0.00
678,Pursuer,0.155,0.151,0.00
679,Pursuer,0.123,0.170,0.00
680,Pursuer,0.080,0.057,0.00
681,Draw,0.156,0.154,8.18
682,Runner,0.147,0.135,0.00
683,Pursuer,0.155,0.163,0.00
684,Pursuer,0.295,0.237,0.00
685,Pursuer,0.125,0.147,0.00
686,Runner,0.161,0.162,4.00
687,Pursuer,0.133,0.151,0.00
688,Runner,0.138,0.165,0.00
689,Pursuer,0.000,0.000,0.00
690,Pursuer,0.138,0.160,0.00
691,Runner,0.160,0.152,0.00
692,Pursuer,0.000,0.000,0.00
693,Pursuer,0.192,0.177,0.00
694,Runner,0.143,0.146,4.02
695,Runner,0.079,0.228,0.42
696,Draw,0.152,0.158,6.66
697,Pursuer,0.143,0.142,0.00
698,Runner,0.145,0.149,0.00
699,Runner,0.146,0.170,1.28
700,Runner,0.152,0.232,0.00
701,Pursuer,0.164,0.146,0.00
702,Draw,0.150,0.151,6.26
703,Runner,0.141,0.159,0.00
704,Runner,0.151,0.156,0.00
705,Runner,0.157,0.157,0.06
706,Runner,0.143,0.147,0.00
707,Pursuer,0.155,0.148,0.00
708,Pursuer,0.143,0.121,0.00
709,Runner,0.150,0.145,0.00
710,Runner,0.139,0.143,0.00
711,Pursuer,0.136,0.150,0.00
712,Pursuer,0.158,0.149,0.00
713,Runner,0.157,0.145,0.50
714,Pursuer,0.000,0.000,0.00
715,Draw,0.136,0.157,0.00
716,Runner,0.146,0.157,10.68
717,Runner,0.167,0.159,0.00
718,Runner,0.137,0.132,0.00
719,Runner,0.139,0.152,8.56
720,Pursuer,0.000,0.000,0.00
721,Pursuer,0.128,0.179,0.00
722,Pursuer,0.171,0.152,0.00
723,Draw,0.144,0.155,3.46
724,Pursuer,0.166,0.134,0.00
725,Draw,0.149,0.151,11.02
726,Draw,0.149,0.154,2.92
727,Draw,0.152,0.165,0.00
728,Runner,0.142,0.136,1.40
729,Pursuer,0.166,0.148,0.00
730,Runner,0.168,0.192,0.00
731,Draw,0.146,0.151,2.64
732,Draw,0.148,0.151,3.46
733,Draw,0.148,0.146,19.98
734,Runner,0.154,0.146,0.00
735,Runner,0.145,0.148,2.04
736,Pursuer,0.168,0.172,0.00
737,Runner,0.147,0.135,0.00
738,Runner,0.148,0.157,4.00
739,Draw,0.145,0.150,18.30
740,Pursuer,0.163,0.136,0.00
741,Runner,0.140,0.147,0.00
742,Draw,0.148,0.160,11.44
743,Runner,0.144,0.151,0.00
744,Pursuer,0.151,0.139,0.00
745,Pursuer,0.000,0.000,0.00
746,Runner,0.148,0.146,1.68
747,Draw,0.154,0.147,0.00
748,Runner,0.141,0.158,2.28
