Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
162,Draw,0.154,0.141,0.00
163,Draw,0.158,0.148,0.00
164,Draw,0.136,0.149,0.00
165,Draw,0.144,0.157,3.54
166,Draw,0.157,0.135,0.00
167,Runner,0.140,0.144,15.50
168,Draw,0.142,0.149,7.24
169,Draw,0.154,0.150,19.26
170,Runner,0.137,0.163,0.00
171,Draw,0.152,0.153,5.66
172,Runner,0.138,0.148,0.06
173,Draw,0.150,0.147,0.00
174,Draw,0.153,0.139,0.00
175,Pursuer,0.133,0.157,0.00
176,Draw,0.148,0.146,0.00
177,Draw,0.150,0.169,17.42
178,Draw,0.156,0.143,0.00
179,Draw,0.147,0.150,0.00
180,Draw,0.166,0.160,0.00
181,Draw,0.159,0.151,0.00
182,Draw,0.143,0.145,0.00
183,Draw,0.150,0.144,2.02
184,Draw,0.140,0.149,4.02
185,Draw,0.152,0.164,0.00
186,Draw,0.141,0.141,0.10
187,Pursuer,0.140,0.167,0.00
188,Draw,0.133,0.153,0.00
189,Draw,0.138,0.137,2.34
190,Draw,0.143,0.143,0.00
191,Draw,0.145,0.144,0.00
192,Draw,0.148,0.162,19.98
193,Runner,0.158,0.149,3.56
194,Pursuer,0.000,0.000,0.00
195,Runner,0.143,0.159,4.90
196,Pursuer,0.055,0.079,0.00
197,Draw,0.142,0.160,19.64
198,Draw,0.155,0.142,3.42
199,Draw,0.139,0.151,0.38
200,Draw,0.151,0.159,0.00
201,Draw,0.148,0.142,1.52
202,Draw,0.160,0.148,0.12
203,Draw,0.157,0.147,0.00
204,Draw,0.155,0.152,0.00
205,Pursuer,0.134,0.171,0.00
206,Draw,0.163,0.148,5.98
207,Draw,0.152,0.148,14.78
208,Draw,0.150,0.147,0.18
209,Pursuer,0.146,0.157,0.00
210,Pursuer,0.152,0.154,0.00
211,Draw,0.145,0.147,1.06
212,Pursuer,0.160,0.145,0.00
213,Draw,0.161,0.159,0.00
214,Draw,0.158,0.151,4.58
215,Draw,0.136,0.153,4.34
216,Draw,0.152,0.143,17.16
217,Draw,0.143,0.153,15.02
218,Draw,0.159,0.152,14.40
219,Pursuer,0.178,0.165,0.00
220,Draw,0.156,0.162,0.00
221,Draw,0.134,0.147,19.98
222,Runner,0.154,0.146,6.56
223,Draw,0.142,0.149,0.08
224,Draw,0.151,0.148,2.16
225,Pursuer,0.000,0.000,0.00
226,Runner,0.155,0.155,0.00
227,Draw,0.162,0.152,11.00
228,Draw,0.164,0.151,18.80
229,Pursuer,0.152,0.168,0.00
230,Draw,0.143,0.149,19.98
231,Runner,0.000,0.000,0.00
232,Draw,0.147,0.141,0.00
233,Draw,0.135,0.153,10.34
234,Draw,0.153,0.148,11.88
235,Pursuer,0.149,0.145,0.00
236,Pursuer,0.145,0.123,0.00
237,Draw,0.154,0.145,0.00
238,Pursuer,0.166,0.161,0.00
239,Draw,0.148,0.151,0.00
240,Draw,0.151,0.156,13.18
241,Draw,0.156,0.155,15.86
242,Pursuer,0.131,0.160,0.00
243,Draw,0.147,0.149,8.18
244,Draw,0.156,0.142,3.54
245,Runner,0.000,0.000,0.00
246,Pursuer,0.092,0.138,0.00
247,Runner,0.179,0.147,3.60
248,Pursuer,0.145,0.143,0.00
249,Draw,0.144,0.149,5.30
250,Runner,0.152,0.154,12.56
251,Draw,0.159,0.145,0.00
252,Runner,0.000,0.000,0.00
253,Draw,0.153,0.152,0.00
254,Draw,0.154,0.146,0.00
255,Runner,0.154,0.140,0.00
256,Draw,0.151,0.154,3.00
257,Draw,0.136,0.147,19.98
