Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
76,Draw,0.150,0.152,9.62
77,Draw,0.153,0.160,0.00
78,Draw,0.140,0.147,0.00
79,Draw,0.150,0.150,0.00
80,Draw,0.144,0.157,17.24
81,Draw,0.152,0.160,0.00
82,Draw,0.142,0.151,0.00
83,Draw,0.145,0.147,0.00
84,Draw,0.150,0.159,0.00
85,Pursuer,0.000,0.000,0.00
86,Draw,0.154,0.152,0.00
87,Draw,0.156,0.150,0.00
88,Draw,0.151,0.147,0.00
89,Runner,0.147,0.136,2.72
90,Runner,0.135,0.157,0.00
91,Draw,0.154,0.162,0.00
92,Draw,0.160,0.154,4.26
93,Draw,0.159,0.154,2.18
94,Draw,0.151,0.148,0.00
95,Runner,0.000,0.000,0.00
96,Pursuer,0.197,0.143,0.00
97,Draw,0.152,0.145,0.00
98,Draw,0.154,0.148,16.88
99,Draw,0.147,0.157,0.00
100,Draw,0.135,0.152,0.00
101,Draw,0.156,0.154,3.32
102,Draw,0.138,0.156,0.00
103,Draw,0.148,0.153,0.00
104,Draw,0.148,0.144,10.70
105,Draw,0.148,0.143,0.00
106,Draw,0.143,0.155,13.72
107,Pursuer,0.148,0.151,0.00
108,Draw,0.160,0.144,0.00
109,Draw,0.144,0.138,0.00
110,Draw,0.149,0.154,0.00
111,Pursuer,0.154,0.132,0.00
112,Pursuer,0.219,0.177,0.00
113,Draw,0.159,0.162,0.00
114,Draw,0.147,0.148,0.00
115,Draw,0.149,0.160,0.42
116,Draw,0.151,0.156,5.82
117,Draw,0.149,0.156,0.00
118,Draw,0.147,0.155,0.00
119,Draw,0.152,0.146,8.32
120,Draw,0.144,0.140,0.32
121,Draw,0.147,0.140,0.00
122,Draw,0.153,0.149,0.00
123,Draw,0.150,0.148,14.14
124,Draw,0.140,0.141,0.00
125,Draw,0.143,0.143,0.00
126,Runner,0.092,0.232,0.26
127,Pursuer,0.150,0.154,0.00
128,Draw,0.155,0.164,11.68
129,Pursuer,0.154,0.149,0.00
130,Runner,0.155,0.148,0.00
131,Draw,0.146,0.143,0.00
132,Pursuer,0.000,0.000,0.00
133,Draw,0.146,0.159,0.00
134,Pursuer,0.137,0.146,0.00
135,Pursuer,0.155,0.158,0.00
136,Draw,0.151,0.154,5.56
137,Draw,0.148,0.147,0.00
138,Draw,0.159,0.150,0.00
139,Draw,0.155,0.154,9.28
140,Draw,0.153,0.153,14.50
141,Draw,0.151,0.150,0.00
142,Draw,0.152,0.147,0.00
143,Draw,0.149,0.157,0.00
144,Draw,0.154,0.158,0.00
145,Draw,0.148,0.155,0.00
146,Draw,0.162,0.146,0.00
147,Draw,0.150,0.150,0.00
148,Pursuer,0.150,0.160,0.00
149,Draw,0.146,0.148,0.00
150,Draw,0.141,0.142,0.00
151,Runner,0.156,0.162,0.00
152,Pursuer,0.154,0.140,0.00
153,Draw,0.154,0.145,0.00
154,Pursuer,0.000,0.000,0.00
155,Draw,0.151,0.156,0.00
156,Pursuer,0.130,0.127,0.00
157,Draw,0.149,0.148,2.34
158,Draw,0.136,0.133,0.00
159,Draw,0.140,0.145,5.44
160,Draw,0.145,0.148,0.00
161,Runner,0.000,0.000,0.00
162,Draw,0.163,0.153,0.00
163,Draw,0.152,0.134,0.00
164,Pursuer,0.123,0.139,0.00
165,Draw,0.147,0.151,0.00
166,Draw,0.143,0.145,6.94
167,Draw,0.152,0.144,0.00
168,Pursuer,0.000,0.000,0.00
169,Draw,0.145,0.146,19.52
170,Draw,0.150,0.149,0.00
171,Pursuer,0.000,0.000,0.00
172,Draw,0.164,0.148,0.00
173,Draw,0.168,0.153,0.00
174,Draw,0.135,0.138,0.00
175,Draw,0.155,0.152,0.00
176,Pursuer,0.103,0.177,0.00
177,Draw,0.145,0.148,2.66
178,Draw,0.137,0.140,0.00
179,Draw,0.158,0.139,0.04
180,Draw,0.144,0.147,0.00
181,Draw,0.149,0.171,0.00
182,Draw,0.153,0.154,19.98
183,Draw,0.151,0.151,19.20
184,Pursuer,0.132,0.147,0.00
185,Pursuer,0.142,0.152,0.00
186,Draw,0.147,0.163,0.00
187,Draw,0.146,0.142,0.00
188,Runner,0.000,0.000,0.00
189,Draw,0.157,0.146,0.00
190,Draw,0.144,0.171,0.00
191,Draw,0.151,0.152,0.00
192,Draw,0.136,0.146,0.00
193,Draw,0.153,0.146,0.00
194,Pursuer,0.136,0.149,0.00
195,Draw,0.155,0.152,0.00
196,Draw,0.139,0.159,5.84
197,Draw,0.144,0.157,0.00
198,Draw,0.148,0.146,19.98
199,Draw,0.146,0.156,9.56
200,Pursuer,0.000,0.000,0.00
201,Draw,0.146,0.159,0.00
202,Draw,0.154,0.153,0.00
203,Draw,0.151,0.154,0.00
204,Draw,0.148,0.151,3.74
205,Draw,0.144,0.156,15.10
206,Runner,0.143,0.158,5.24
207,Runner,0.137,0.148,0.00
208,Draw,0.150,0.142,19.80
209,Draw,0.149,0.143,16.72
210,Draw,0.144,0.144,0.00
211,Runner,0.153,0.140,0.00
212,Draw,0.139,0.169,0.00
213,Runner,0.162,0.147,0.00
214,Draw,0.154,0.147,0.00
215,Draw,0.142,0.154,0.00
216,Draw,0.144,0.151,0.00
217,Pursuer,0.159,0.162,0.00
218,Draw,0.145,0.138,6.10
219,Draw,0.160,0.146,0.00
220,Draw,0.150,0.149,19.84
221,Draw,0.153,0.152,15.70
222,Draw,0.144,0.146,0.00
223,Draw,0.144,0.148,0.00
224,Runner,0.144,0.154,4.22
225,Runner,0.000,0.000,0.00
226,Draw,0.138,0.148,0.00
227,Runner,0.146,0.147,0.00
228,Draw,0.158,0.154,1.46
