Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
8800,0.48,0.48,0.04,0.1306722,0.1275583,0.8586043,188.22
8900,0.41,0.55,0.04,0.1376793,0.1330211,0.7662039,195.23
9000,0.56,0.42,0.02,0.1293543,0.1309095,0.7292021,193.14
9100,0.41,0.55,0.04,0.1331973,0.1278212,1.098007,224.74
9200,0.44,0.52,0.04,0.1312955,0.12734,1.042807,223.81
9300,0.37,0.61,0.02,0.1305679,0.1288286,0.5098022,168.67
9400,0.42,0.57,0.01,0.1267972,0.1235576,0.554202,178.31
9500,0.42,0.56,0.02,0.1259146,0.1281059,0.7034027,174.46
9600,0.47,0.53,0,0.1322223,0.1343961,0.4997996,180.5
9700,0.42,0.51,0.07,0.1294262,0.1253937,1.462612,215.09
9800,0.53,0.44,0.03,0.1281399,0.1252919,1.064606,185.69
9900,0.47,0.5,0.03,0.1236456,0.1253968,0.7838044,179.31
10000,0.44,0.51,0.05,0.1254907,0.1238381,1.27461,184.59
10100,0.42,0.55,0.03,0.1326032,0.1318057,0.4822017,159.38
10200,0.47,0.5,0.03,0.1387039,0.138082,1.030006,199.2
10300,0.52,0.46,0.02,0.135468,0.1417725,0.7254016,170.21
10400,0.33,0.63,0.04,0.1315424,0.1281633,0.9798077,215.43
10500,0.46,0.48,0.06,0.1344345,0.1321949,1.538214,209.71
10600,0.54,0.42,0.04,0.1267814,0.1282872,1.144408,176.19
10700,0.41,0.55,0.04,0.1328432,0.1283633,0.9074041,219.26
10800,0.5,0.46,0.04,0.1285215,0.1247057,0.9198037,191.09
10900,0.44,0.52,0.04,0.1312495,0.129446,1.011005,207.51
11000,0.5,0.46,0.04,0.1326634,0.1299825,1.151208,186.74
11100,0.43,0.55,0.02,0.1221244,0.1226164,0.795604,191.93
11200,0.47,0.49,0.04,0.1316482,0.1289913,1.118805,177.59
11300,0.46,0.48,0.06,0.120411,0.1193337,1.314209,193.13
11400,0.45,0.5,0.05,0.1270744,0.1255361,1.50001,237.16
11500,0.44,0.52,0.04,0.1240299,0.1216816,1.131809,215.97
11600,0.32,0.58,0.1,0.1270525,0.1306091,1.889217,259.6
11700,0.47,0.5,0.03,0.1269854,0.1272478,0.9442068,171.13
11800,0.41,0.51,0.08,0.1229114,0.1251242,1.674615,212.62
11900,0.52,0.44,0.04,0.1205548,0.1246129,1.066207,176.12
12000,0.57,0.4,0.03,0.1252939,0.1206492,0.6416016,166.01
12100,0.51,0.46,0.03,0.1256821,0.1229497,0.8846049,216.69
12200,0.51,0.46,0.03,0.122966,0.1230073,1.015406,169.6
12300,0.51,0.47,0.02,0.1248407,0.1306966,0.9982046,152.97
12400,0.53,0.41,0.06,0.1206252,0.1204467,1.477413,208.49
12500,0.39,0.57,0.04,0.120776,0.1232719,1.025609,177.3
12600,0.61,0.37,0.02,0.1360862,0.1206819,0.7424041,162.69
12700,0.42,0.53,0.05,0.1231357,0.1231838,0.8188032,198.68
12800,0.5,0.5,0,0.1248713,0.1286653,0.5071995,135.8
12900,0.43,0.54,0.03,0.1215312,0.1151882,1.012204,193.84
13000,0.45,0.51,0.04,0.1204371,0.1247598,1.250208,207.08
13100,0.47,0.51,0.02,0.1292982,0.1238407,0.7260017,172.08
13200,0.47,0.47,0.06,0.1262063,0.1301038,1.339211,197.9
13300,0.39,0.58,0.03,0.1198909,0.1232173,1.022406,172.16
13400,0.54,0.44,0.02,0.1203458,0.1213051,0.7884042,183.24
13500,0.5,0.45,0.05,0.1221814,0.1180969,1.072008,172.2
13600,0.51,0.46,0.03,0.1253597,0.1203356,1.017604,169.92
13700,0.48,0.48,0.04,0.1200599,0.1132542,1.129407,183.34
13800,0.46,0.48,0.06,0.116224,0.1163088,1.425414,229.12
13900,0.45,0.5,0.05,0.1256229,0.1137851,0.9002069,154.87
14000,0.35,0.59,0.06,0.1159833,0.120424,1.259411,187.01
14100,0.45,0.5,0.05,0.1221508,0.1177767,1.24281,172.64
14200,0.47,0.5,0.03,0.1267669,0.1325869,0.8224046,201.18
14300,0.46,0.5,0.04,0.1338612,0.1344696,1.073208,171.03
14400,0.41,0.57,0.02,0.1115645,0.1120122,0.7968033,167.68
14500,0.5,0.45,0.05,0.1146601,0.1135696,0.8304062,176.86
14600,0.45,0.52,0.03,0.1182002,0.115025,0.9444055,165.76
14700,0.46,0.49,0.05,0.1180992,0.1137084,1.307409,182.74
14800,0.45,0.51,0.04,0.1299931,0.1270652,1.260608,196.39
14900,0.43,0.53,0.04,0.1167054,0.1091025,1.264208,183.91
15000,0.39,0.59,0.02,0.1216362,0.1179263,0.5382018,165.21
15100,0.47,0.49,0.04,0.1225765,0.122758,1.177009,169.83
15200,0.42,0.53,0.05,0.1269333,0.1200565,1.246609,202.65
15300,0.47,0.5,0.03,0.1194077,0.1156642,0.7804031,164.79
15400,0.46,0.49,0.05,0.1194486,0.1198977,1.391412,187.87
15500,0.42,0.55,0.03,0.1177775,0.1332631,0.9946042,163.87
15600,0.45,0.51,0.04,0.1197494,0.1189238,1.147009,199.89
15700,0.46,0.52,0.02,0.1197377,0.1167719,0.5162018,169.88
15800,0.46,0.52,0.02,0.1107849,0.1077154,0.7070032,144.82
15900,0.39,0.6,0.01,0.1191023,0.1142103,0.6840019,172.41
16000,0.36,0.6,0.04,0.1327283,0.1290268,0.9008067,190.89
16100,0.44,0.52,0.04,0.114014,0.1221508,1.035206,190.43
16200,0.43,0.53,0.04,0.1161798,0.1065963,0.6530023,189.84
16300,0.48,0.47,0.05,0.1192741,0.1166101,1.319809,196.5
16400,0.43,0.51,0.06,0.1170399,0.1104341,0.7132044,214.14
16500,0.52,0.43,0.05,0.1224976,0.1277109,1.011806,195.9
16600,0.42,0.52,0.06,0.1121622,0.1086472,1.482414,191.91
16700,0.48,0.47,0.05,0.1137644,0.1121335,1.38381,183.56
16800,0.52,0.43,0.05,0.1245652,0.1346354,1.005006,185.91
16900,0.44,0.5,0.06,0.1218332,0.1350925,1.586413,197.31
17000,0.44,0.5,0.06,0.1258872,0.1264188,1.368411,186.14
17100,0.55,0.44,0.01,0.1106575,0.1177137,0.7266023,125.8
17200,0.46,0.49,0.05,0.1245016,0.1165379,1.188408,182.54
17300,0.37,0.63,0,0.1178487,0.1142617,0.1957998,124.71
17400,0.43,0.54,0.03,0.1112389,0.1130963,0.8038041,149.68
17500,0.43,0.54,0.03,0.1136141,0.1191779,0.7768047,149.95
17600,0.48,0.51,0.01,0.1179951,0.1170348,0.6636015,140.41
17700,0.48,0.46,0.06,0.1182268,0.1146931,1.076808,181.7
17800,0.42,0.55,0.03,0.121858,0.1191011,0.9480071,165.68
17900,0.45,0.49,0.06,0.1179653,0.1224007,1.045409,183.87
18000,0.5,0.47,0.03,0.1168645,0.1136614,0.8278047,173.96
18100,0.41,0.57,0.02,0.1207451,0.1273649,0.7828047,165.41
18200,0.47,0.48,0.05,0.121001,0.125873,1.25701,171.91
18300,0.41,0.58,0.01,0.107764,0.1050067,0.723202,162.19
18400,0.41,0.55,0.04,0.115386,0.1123924,1.067806,188.3
18500,0.46,0.48,0.06,0.1205239,0.1159109,1.507613,196.68
18600,0.45,0.53,0.02,0.1129701,0.1072845,0.9042042,152.18
