Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
100,0.11,0.22,0.67,0.1383839,0.1426848,2.028017,749.84
200,0.13,0.24,0.63,0.1498723,0.1418526,1.710811,765.41
300,0.15,0.28,0.57,0.1515719,0.1471075,3.741224,745.59
400,0.18,0.37,0.45,0.1481537,0.1436406,2.928617,674.53
500,0.18,0.47,0.35,0.1396657,0.1400515,2.782416,604.3
600,0.34,0.41,0.25,0.1465806,0.146932,3.175021,524.57
700,0.32,0.47,0.21,0.1449464,0.1448522,2.823817,543.08
