Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
402,Pursuer,0.142,0.281,0.577,0.155,0.155,0.00,279.00
403,Pursuer,0.141,0.283,0.576,0.151,0.141,0.00,400.00
404,Pursuer,0.141,0.285,0.574,0.163,0.145,0.00,684.00
405,Draw,0.141,0.284,0.575,0.162,0.142,7.30,999.00
406,Pursuer,0.140,0.286,0.574,0.153,0.153,0.00,326.00
407,Pursuer,0.140,0.287,0.572,0.148,0.145,0.00,908.00
408,Draw,0.140,0.287,0.574,0.151,0.145,5.90,999.00
409,Pursuer,0.139,0.289,0.572,0.108,0.114,0.00,88.00
410,Pursuer,0.139,0.290,0.571,0.165,0.161,0.00,704.00
411,Pursuer,0.139,0.292,0.569,0.142,0.168,0.00,270.00
412,Draw,0.138,0.291,0.570,0.153,0.155,0.00,999.00
413,Pursuer,0.138,0.293,0.569,0.151,0.161,0.00,521.00
414,Draw,0.138,0.292,0.570,0.146,0.158,14.78,999.00
415,Pursuer,0.137,0.294,0.569,0.133,0.144,0.00,417.00
416,Pursuer,0.137,0.296,0.567,0.109,0.144,0.00,11.00
417,Pursuer,0.137,0.297,0.566,0.146,0.153,0.00,997.00
418,Runner,0.139,0.297,0.565,0.154,0.134,0.00,319.00
419,Pursuer,0.138,0.298,0.563,0.153,0.147,0.00,412.00
420,Pursuer,0.138,0.300,0.562,0.156,0.175,0.00,400.00
421,Draw,0.138,0.299,0.563,0.151,0.147,8.74,999.00
422,Pursuer,0.137,0.301,0.562,0.150,0.138,0.00,932.00
423,Draw,0.137,0.300,0.563,0.159,0.149,0.00,999.00
424,Pursuer,0.137,0.302,0.561,0.165,0.133,0.00,534.00
425,Draw,0.136,0.301,0.562,0.147,0.151,2.90,999.00
426,Pursuer,0.136,0.303,0.561,0.000,0.000,0.00,0.00
427,Runner,0.138,0.302,0.560,0.142,0.151,0.00,504.00
428,Pursuer,0.138,0.304,0.558,0.140,0.154,0.00,248.00
429,Pursuer,0.138,0.305,0.557,0.146,0.142,0.00,252.00
430,Pursuer,0.137,0.307,0.556,0.162,0.138,0.00,569.00
431,Draw,0.137,0.306,0.557,0.139,0.149,16.08,999.00
432,Pursuer,0.137,0.308,0.556,0.141,0.156,0.00,314.00
433,Pursuer,0.136,0.309,0.554,0.118,0.140,0.00,193.00
434,Pursuer,0.136,0.311,0.553,0.159,0.151,0.00,458.00
435,Draw,0.136,0.310,0.554,0.150,0.160,9.86,999.00
436,Pursuer,0.135,0.312,0.553,0.151,0.111,0.00,63.00
437,Runner,0.137,0.311,0.551,0.163,0.156,0.16,121.00
438,Runner,0.139,0.311,0.550,0.132,0.131,0.00,163.00
439,Pursuer,0.139,0.312,0.549,0.125,0.147,0.00,225.00
440,Pursuer,0.139,0.314,0.548,0.154,0.144,0.00,904.00
441,Pursuer,0.138,0.315,0.546,0.126,0.129,0.00,205.00
442,Draw,0.138,0.314,0.548,0.144,0.146,0.00,999.00
443,Runner,0.140,0.314,0.546,0.148,0.131,5.38,963.00
444,Draw,0.140,0.313,0.547,0.156,0.147,5.50,999.00
445,Draw,0.139,0.312,0.548,0.144,0.153,13.38,999.00
446,Runner,0.141,0.312,0.547,0.120,0.168,2.60,353.00
447,Pursuer,0.141,0.313,0.546,0.122,0.124,0.00,230.00
448,Draw,0.141,0.313,0.547,0.142,0.144,12.04,999.00
449,Draw,0.140,0.312,0.548,0.150,0.139,10.84,999.00
450,Pursuer,0.140,0.313,0.547,0.149,0.152,0.00,85.00
451,Pursuer,0.140,0.315,0.545,0.139,0.160,0.00,691.00
452,Draw,0.139,0.314,0.546,0.152,0.158,12.54,999.00
453,Draw,0.139,0.313,0.547,0.143,0.155,10.02,999.00
454,Draw,0.139,0.313,0.548,0.157,0.147,6.38,999.00
455,Pursuer,0.138,0.314,0.547,0.000,0.000,0.00,0.00
456,Draw,0.138,0.314,0.548,0.148,0.144,14.82,999.00
457,Runner,0.140,0.313,0.547,0.143,0.141,0.66,507.00
458,Pursuer,0.140,0.314,0.546,0.156,0.170,0.00,385.00
459,Draw,0.139,0.314,0.547,0.143,0.141,13.96,999.00
460,Draw,0.139,0.313,0.548,0.148,0.155,13.70,999.00
461,Pursuer,0.139,0.315,0.547,0.133,0.163,0.00,337.00
462,Runner,0.141,0.314,0.545,0.143,0.156,0.00,548.00
463,Pursuer,0.140,0.315,0.544,0.164,0.106,0.00,84.00
464,Runner,0.142,0.315,0.543,0.141,0.154,0.00,421.00
465,Pursuer,0.142,0.316,0.542,0.143,0.143,0.00,435.00
466,Draw,0.142,0.315,0.543,0.162,0.138,0.00,999.00
467,Draw,0.141,0.315,0.544,0.157,0.157,6.12,999.00
468,Draw,0.141,0.314,0.545,0.147,0.147,4.36,999.00
469,Draw,0.141,0.313,0.546,0.145,0.144,0.00,999.00
470,Draw,0.140,0.313,0.547,0.142,0.138,6.22,999.00
471,Pursuer,0.140,0.314,0.546,0.148,0.153,0.00,454.00
472,Draw,0.140,0.314,0.547,0.151,0.132,0.04,999.00
473,Runner,0.142,0.313,0.545,0.155,0.141,0.00,300.00
474,Pursuer,0.141,0.314,0.544,0.147,0.151,0.00,993.00
475,Pursuer,0.141,0.316,0.543,0.143,0.131,0.00,253.00
476,Draw,0.141,0.315,0.544,0.145,0.140,2.04,999.00
477,Pursuer,0.140,0.317,0.543,0.000,0.000,0.00,0.00
478,Draw,0.140,0.316,0.544,0.155,0.155,0.00,999.00
479,Runner,0.142,0.315,0.543,0.136,0.152,3.94,201.00
480,Draw,0.142,0.315,0.544,0.151,0.133,18.84,999.00
481,Draw,0.141,0.314,0.545,0.150,0.152,7.66,999.00
482,Pursuer,0.141,0.315,0.544,0.155,0.143,0.00,825.00
483,Pursuer,0.141,0.317,0.542,0.145,0.168,0.00,290.00
484,Runner,0.143,0.316,0.541,0.139,0.162,0.00,608.00
485,Draw,0.142,0.315,0.542,0.142,0.152,15.08,999.00
486,Runner,0.144,0.315,0.541,0.000,0.000,0.00,0.00
487,Draw,0.144,0.314,0.542,0.152,0.142,1.86,999.00
488,Runner,0.145,0.314,0.541,0.127,0.148,1.68,84.00
489,Pursuer,0.145,0.315,0.540,0.137,0.155,0.00,474.00
490,Draw,0.145,0.314,0.541,0.142,0.159,2.64,999.00
491,Runner,0.147,0.314,0.540,0.140,0.137,5.46,762.00
492,Runner,0.148,0.313,0.539,0.130,0.109,0.00,61.00
493,Draw,0.148,0.312,0.540,0.139,0.151,0.00,999.00
494,Pursuer,0.148,0.314,0.538,0.144,0.144,0.00,129.00
495,Pursuer,0.147,0.315,0.537,0.148,0.153,0.00,857.00
496,Pursuer,0.147,0.317,0.536,0.149,0.159,0.00,450.00
497,Pursuer,0.147,0.318,0.535,0.130,0.166,0.00,249.00
498,Draw,0.147,0.317,0.536,0.156,0.143,14.54,999.00
499,Runner,0.148,0.317,0.535,0.107,0.039,0.22,11.00
500,Runner,0.150,0.316,0.534,0.148,0.153,0.00,673.00
501,Pursuer,0.150,0.317,0.533,0.129,0.147,0.00,510.00
502,Pursuer,0.149,0.319,0.532,0.142,0.146,0.00,653.00
503,Draw,0.149,0.318,0.533,0.150,0.145,12.94,999.00
504,Draw,0.149,0.317,0.534,0.135,0.145,5.54,999.00
505,Pursuer,0.149,0.319,0.533,0.164,0.133,0.00,355.00
506,Draw,0.148,0.318,0.534,0.154,0.144,16.48,999.00
507,Runner,0.150,0.318,0.533,0.147,0.131,0.00,209.00
508,Draw,0.150,0.317,0.533,0.160,0.150,3.22,999.00
509,Runner,0.151,0.316,0.532,0.152,0.137,0.62,547.00
510,Pursuer,0.151,0.318,0.531,0.155,0.160,0.00,329.00
511,Pursuer,0.151,0.319,0.530,0.139,0.139,0.00,779.00
512,Runner,0.152,0.318,0.529,0.141,0.163,6.54,413.00
513,Pursuer,0.152,0.320,0.528,0.147,0.164,0.00,610.00
514,Runner,0.154,0.319,0.527,0.160,0.159,3.80,569.00
515,Draw,0.153,0.318,0.528,0.159,0.145,15.08,999.00
516,Runner,0.155,0.318,0.527,0.146,0.133,1.46,97.00
517,Draw,0.155,0.317,0.528,0.145,0.154,0.00,999.00
518,Draw,0.154,0.317,0.529,0.151,0.154,6.94,999.00
519,Draw,0.154,0.316,0.530,0.147,0.157,19.98,999.00
520,Draw,0.154,0.315,0.531,0.149,0.143,0.00,999.00
521,Draw,0.154,0.315,0.532,0.147,0.149,9.58,999.00
522,Runner,0.155,0.314,0.531,0.149,0.126,4.68,304.00
523,Draw,0.155,0.314,0.532,0.156,0.154,8.80,999.00
524,Pursuer,0.155,0.315,0.531,0.162,0.144,0.00,682.00
525,Runner,0.156,0.314,0.530,0.154,0.152,5.22,804.00
526,Draw,0.156,0.314,0.530,0.154,0.137,16.98,999.00
527,Runner,0.157,0.313,0.529,0.168,0.125,0.16,80.00
528,Runner,0.159,0.313,0.528,0.133,0.139,0.00,299.00
529,Runner,0.161,0.312,0.527,0.110,0.193,0.00,81.00
530,Pursuer,0.160,0.313,0.526,0.165,0.138,0.00,172.00
531,Pursuer,0.160,0.315,0.525,0.144,0.149,0.00,710.00
532,Draw,0.160,0.314,0.526,0.149,0.156,8.90,999.00
533,Pursuer,0.159,0.315,0.525,0.187,0.149,0.00,225.00
534,Runner,0.161,0.315,0.524,0.141,0.141,0.00,285.00
535,Pursuer,0.161,0.316,0.523,0.159,0.157,0.00,959.00
536,Pursuer,0.160,0.317,0.522,0.134,0.171,0.00,195.00
537,Draw,0.160,0.317,0.523,0.151,0.156,1.48,999.00
538,Runner,0.162,0.316,0.522,0.159,0.146,7.56,539.00
539,Draw,0.161,0.315,0.523,0.153,0.143,10.24,999.00
540,Runner,0.163,0.315,0.522,0.000,0.000,0.00,0.00
541,Runner,0.165,0.314,0.521,0.128,0.118,0.00,62.00
542,Pursuer,0.164,0.315,0.520,0.148,0.150,0.00,600.00
543,Pursuer,0.164,0.317,0.519,0.143,0.163,0.00,102.00
544,Pursuer,0.164,0.318,0.518,0.143,0.142,0.00,453.00
545,Pursuer,0.163,0.319,0.517,0.134,0.158,0.00,309.00
546,Runner,0.165,0.319,0.516,0.160,0.136,0.00,439.00
547,Pursuer,0.165,0.320,0.516,0.142,0.165,0.00,214.00
548,Pursuer,0.164,0.321,0.515,0.152,0.142,0.00,213.00
549,Draw,0.164,0.321,0.515,0.153,0.151,0.00,999.00
550,Pursuer,0.164,0.322,0.515,0.000,0.000,0.00,0.00
551,Pursuer,0.163,0.323,0.514,0.145,0.152,0.00,422.00
552,Pursuer,0.163,0.324,0.513,0.106,0.153,0.00,331.00
553,Runner,0.165,0.324,0.512,0.183,0.142,0.00,203.00
554,Runner,0.166,0.323,0.511,0.140,0.151,3.96,198.00
555,Runner,0.168,0.323,0.510,0.157,0.144,0.00,805.00
556,Runner,0.169,0.322,0.509,0.108,0.160,3.12,156.00
557,Pursuer,0.169,0.323,0.508,0.220,0.182,0.00,7.00
558,Pursuer,0.168,0.324,0.507,0.145,0.163,0.00,516.00
559,Pursuer,0.168,0.326,0.506,0.135,0.142,0.00,347.00
560,Draw,0.168,0.325,0.507,0.157,0.149,13.28,999.00
561,Runner,0.169,0.324,0.506,0.174,0.146,0.00,250.00
562,Pursuer,0.169,0.326,0.505,0.207,0.223,0.00,66.00
563,Pursuer,0.169,0.327,0.504,0.156,0.133,0.00,110.00
564,Runner,0.170,0.326,0.504,0.148,0.146,0.00,396.00
565,Draw,0.170,0.326,0.504,0.139,0.145,0.04,999.00
566,Pursuer,0.170,0.327,0.504,0.137,0.150,0.00,480.00
567,Runner,0.171,0.326,0.503,0.144,0.152,0.00,694.00
568,Runner,0.173,0.326,0.502,0.165,0.157,2.78,169.00
569,Runner,0.174,0.325,0.501,0.163,0.153,2.74,555.00
570,Runner,0.175,0.325,0.500,0.136,0.137,0.00,579.00
571,Draw,0.175,0.324,0.501,0.154,0.160,12.54,999.00
572,Runner,0.177,0.323,0.500,0.158,0.134,10.24,556.00
573,Pursuer,0.176,0.325,0.499,0.158,0.149,0.00,356.00
574,Runner,0.178,0.324,0.498,0.137,0.155,4.34,413.00
575,Pursuer,0.177,0.325,0.497,0.139,0.166,0.00,713.00
576,Pursuer,0.177,0.326,0.497,0.146,0.144,0.00,611.00
577,Pursuer,0.177,0.328,0.496,0.155,0.150,0.00,908.00
578,Pursuer,0.176,0.329,0.495,0.156,0.112,0.00,106.00
579,Runner,0.178,0.328,0.494,0.156,0.159,0.00,319.00
580,Runner,0.179,0.328,0.493,0.152,0.156,7.64,572.00
581,Draw,0.179,0.327,0.494,0.149,0.138,19.62,999.00
582,Draw,0.179,0.326,0.495,0.151,0.145,12.38,999.00
583,Runner,0.180,0.326,0.494,0.154,0.151,0.00,766.00
584,Pursuer,0.180,0.327,0.493,0.157,0.149,0.00,24.00
585,Runner,0.181,0.326,0.492,0.144,0.148,6.68,351.00
586,Runner,0.183,0.326,0.491,0.151,0.132,2.10,139.00
587,Pursuer,0.182,0.327,0.491,0.145,0.148,0.00,243.00
588,Pursuer,0.182,0.328,0.490,0.120,0.167,0.00,109.00
589,Pursuer,0.182,0.329,0.489,0.147,0.147,0.00,199.00
590,Draw,0.181,0.329,0.490,0.147,0.158,18.32,999.00
591,Draw,0.181,0.328,0.491,0.149,0.151,1.70,999.00
592,Draw,0.181,0.328,0.492,0.145,0.143,15.30,999.00
593,Pursuer,0.180,0.329,0.491,0.152,0.159,0.00,292.00
594,Pursuer,0.180,0.330,0.490,0.163,0.150,0.00,317.00
595,Draw,0.180,0.329,0.491,0.147,0.155,14.52,999.00
596,Pursuer,0.180,0.331,0.490,0.134,0.162,0.00,57.00
597,Pursuer,0.179,0.332,0.489,0.148,0.215,0.00,95.00
598,Pursuer,0.179,0.333,0.488,0.156,0.149,0.00,625.00
599,Runner,0.180,0.332,0.487,0.142,0.133,0.00,540.00
600,Runner,0.182,0.332,0.487,0.127,0.128,0.00,89.00
601,Pursuer,0.181,0.333,0.486,0.146,0.144,0.00,698.00
602,Pursuer,0.181,0.334,0.485,0.153,0.161,0.00,184.00
603,Pursuer,0.181,0.335,0.484,0.129,0.157,0.00,488.00
604,Runner,0.182,0.334,0.483,0.134,0.150,0.00,460.00
605,Pursuer,0.182,0.336,0.483,0.162,0.164,0.00,160.00
606,Draw,0.182,0.335,0.483,0.148,0.151,11.08,999.00
607,Draw,0.181,0.334,0.484,0.147,0.143,2.12,999.00
608,Draw,0.181,0.334,0.485,0.148,0.147,2.04,999.00
609,Draw,0.181,0.333,0.486,0.160,0.141,0.00,999.00
610,Pursuer,0.180,0.334,0.485,0.000,0.000,0.00,0.00
611,Runner,0.182,0.334,0.484,0.143,0.150,0.00,705.00
612,Pursuer,0.181,0.335,0.484,0.154,0.154,0.00,689.00
613,Runner,0.183,0.334,0.483,0.160,0.153,4.96,753.00
614,Pursuer,0.182,0.336,0.482,0.158,0.139,0.00,379.00
615,Pursuer,0.182,0.337,0.481,0.169,0.125,0.00,93.00
616,Pursuer,0.182,0.338,0.481,0.140,0.201,0.00,127.00
617,Runner,0.183,0.337,0.480,0.146,0.149,1.80,653.00
618,Pursuer,0.183,0.338,0.479,0.000,0.000,0.00,1.00
619,Draw,0.183,0.338,0.480,0.150,0.142,13.10,999.00
620,Runner,0.184,0.337,0.479,0.152,0.142,10.00,896.00
621,Draw,0.184,0.337,0.480,0.146,0.146,2.96,999.00
622,Runner,0.185,0.336,0.479,0.177,0.185,0.00,22.00
623,Runner,0.186,0.335,0.478,0.156,0.145,6.94,700.00
624,Runner,0.188,0.335,0.478,0.150,0.133,0.00,496.00
625,Runner,0.189,0.334,0.477,0.162,0.140,0.00,148.00
626,Pursuer,0.188,0.335,0.476,0.150,0.147,0.00,994.00
627,Runner,0.190,0.335,0.475,0.673,0.317,0.00,1.00
628,Runner,0.191,0.334,0.475,0.159,0.153,13.30,780.00
629,Runner,0.192,0.334,0.474,0.154,0.148,3.18,856.00
630,Pursuer,0.192,0.335,0.473,0.147,0.143,0.00,808.00
631,Pursuer,0.192,0.336,0.472,0.144,0.149,0.00,915.00
632,Draw,0.191,0.335,0.473,0.154,0.144,16.00,999.00
633,Pursuer,0.191,0.336,0.472,0.139,0.124,0.00,310.00
634,Pursuer,0.191,0.338,0.472,0.121,0.126,0.00,110.00
635,Pursuer,0.191,0.339,0.471,0.148,0.147,0.00,564.00
636,Runner,0.192,0.338,0.470,0.150,0.154,1.90,138.00
637,Pursuer,0.192,0.339,0.469,0.140,0.175,0.00,281.00
638,Draw,0.191,0.339,0.470,0.146,0.159,19.98,999.00
639,Runner,0.192,0.338,0.469,0.134,0.149,9.80,934.00
640,Runner,0.194,0.338,0.469,0.148,0.132,10.40,583.00
641,Pursuer,0.193,0.339,0.468,0.143,0.141,0.00,825.00
642,Pursuer,0.193,0.340,0.467,0.143,0.150,0.00,893.00
643,Runner,0.194,0.339,0.467,0.152,0.151,3.44,689.00
644,Draw,0.194,0.339,0.467,0.140,0.140,14.18,999.00
645,Draw,0.194,0.338,0.468,0.157,0.153,1.36,999.00
646,Runner,0.195,0.337,0.467,0.144,0.135,0.00,553.00
647,Runner,0.196,0.337,0.467,0.149,0.154,1.56,750.00
648,Runner,0.198,0.336,0.466,0.134,0.153,0.56,189.00
649,Draw,0.197,0.336,0.467,0.154,0.146,10.88,999.00
650,Runner,0.198,0.335,0.466,0.000,0.000,0.00,0.00
651,Pursuer,0.198,0.336,0.465,0.124,0.163,0.00,243.00
652,Pursuer,0.198,0.337,0.465,0.142,0.145,0.00,203.00
653,Runner,0.199,0.337,0.464,0.169,0.163,1.16,133.00
654,Pursuer,0.199,0.338,0.463,0.000,0.000,0.00,1.00
655,Pursuer,0.198,0.339,0.463,0.139,0.123,0.00,84.00
656,Runner,0.200,0.338,0.462,0.146,0.143,4.76,938.00
657,Runner,0.201,0.338,0.461,0.158,0.151,3.40,558.00
658,Draw,0.201,0.337,0.462,0.146,0.147,11.40,999.00
659,Pursuer,0.200,0.338,0.461,0.132,0.144,0.00,846.00
660,Runner,0.202,0.338,0.461,0.157,0.127,1.26,231.00
661,Runner,0.203,0.337,0.460,0.090,0.302,0.00,16.00
662,Draw,0.202,0.337,0.461,0.148,0.147,15.84,999.00
663,Pursuer,0.202,0.338,0.460,0.145,0.153,0.00,304.00
664,Runner,0.203,0.337,0.459,0.149,0.171,0.00,353.00
665,Pursuer,0.203,0.338,0.459,0.158,0.159,0.00,577.00
666,Draw,0.203,0.338,0.459,0.139,0.143,18.50,999.00
667,Pursuer,0.202,0.339,0.459,0.154,0.159,0.00,188.00
668,Draw,0.202,0.338,0.460,0.141,0.148,10.96,999.00
669,Pursuer,0.202,0.339,0.459,0.000,0.000,0.00,0.00
670,Pursuer,0.201,0.340,0.458,0.155,0.169,0.00,115.00
671,Runner,0.203,0.340,0.458,0.145,0.140,0.00,329.00
672,Draw,0.202,0.339,0.458,0.150,0.153,10.32,999.00
673,Runner,0.204,0.339,0.458,0.151,0.138,2.44,898.00
674,Pursuer,0.203,0.340,0.457,0.143,0.158,0.00,273.00
675,Runner,0.204,0.339,0.456,0.159,0.158,11.62,636.00
676,Pursuer,0.204,0.340,0.456,0.131,0.128,0.00,193.00
677,Pursuer,0.204,0.341,0.455,0.130,0.144,0.00,429.00
678,Pursuer,0.204,0.342,0.454,0.148,0.141,0.00,322.00
679,Draw,0.203,0.342,0.455,0.148,0.145,0.06,999.00
680,Pursuer,0.203,0.343,0.454,0.144,0.156,0.00,992.00
681,Runner,0.204,0.342,0.454,0.164,0.169,5.66,727.00
682,Pursuer,0.204,0.343,0.453,0.148,0.208,0.00,41.00
683,Pursuer,0.204,0.344,0.452,0.141,0.141,0.00,205.00
684,Pursuer,0.203,0.345,0.452,0.150,0.151,0.00,477.00
685,Pursuer,0.203,0.346,0.451,0.136,0.144,0.00,123.00
686,Draw,0.203,0.345,0.452,0.149,0.151,8.90,999.00
687,Draw,0.202,0.345,0.453,0.152,0.136,0.52,999.00
688,Pursuer,0.202,0.346,0.452,0.147,0.137,0.00,515.00
689,Runner,0.203,0.345,0.451,0.172,0.179,0.00,163.00
690,Pursuer,0.203,0.346,0.451,0.134,0.150,0.00,805.00
691,Draw,0.203,0.346,0.452,0.152,0.144,13.14,999.00
692,Pursuer,0.202,0.347,0.451,0.162,0.195,0.00,65.00
693,Pursuer,0.202,0.348,0.450,0.151,0.154,0.00,239.00
694,Pursuer,0.202,0.349,0.450,0.149,0.138,0.00,671.00
695,Pursuer,0.201,0.350,0.449,0.159,0.154,0.00,534.00
696,Pursuer,0.201,0.351,0.448,0.095,0.063,0.00,6.00
697,Pursuer,0.201,0.352,0.448,0.147,0.141,0.00,546.00
698,Pursuer,0.201,0.352,0.447,0.138,0.162,0.00,234.00
699,Draw,0.200,0.352,0.448,0.149,0.164,0.00,999.00
700,Runner,0.201,0.351,0.447,0.146,0.133,0.90,291.00
701,Pursuer,0.201,0.352,0.447,0.153,0.159,0.00,522.00
702,Runner,0.202,0.352,0.446,0.130,0.172,6.50,408.00
703,Runner,0.203,0.351,0.445,0.151,0.136,1.82,188.00
704,Pursuer,0.203,0.352,0.445,0.168,0.151,0.00,239.00
705,Pursuer,0.203,0.353,0.444,0.177,0.124,0.00,16.00
706,Draw,0.203,0.353,0.445,0.143,0.141,16.00,999.00
707,Draw,0.202,0.352,0.446,0.163,0.167,11.24,999.00
708,Runner,0.203,0.352,0.445,0.172,0.140,0.00,430.00
709,Pursuer,0.203,0.353,0.444,0.149,0.191,0.00,156.00
710,Runner,0.204,0.352,0.444,0.141,0.155,2.28,541.00
711,Pursuer,0.204,0.353,0.443,0.159,0.108,0.00,110.00
712,Draw,0.204,0.353,0.444,0.161,0.141,19.72,999.00
713,Draw,0.203,0.352,0.445,0.141,0.145,4.60,999.00
714,Pursuer,0.203,0.353,0.444,0.162,0.117,0.00,32.00
715,Runner,0.204,0.352,0.443,0.158,0.147,2.92,776.00
716,Pursuer,0.204,0.353,0.443,0.120,0.121,0.00,4.00
717,Runner,0.205,0.353,0.442,0.146,0.153,2.10,617.00
718,Runner,0.206,0.352,0.442,0.161,0.132,0.00,96.00
719,Runner,0.207,0.352,0.441,0.135,0.140,2.44,210.00
720,Draw,0.207,0.351,0.442,0.154,0.143,0.00,999.00
721,Pursuer,0.207,0.352,0.441,0.149,0.156,0.00,976.00
722,Pursuer,0.206,0.353,0.440,0.138,0.151,0.00,432.00
723,Pursuer,0.206,0.354,0.440,0.138,0.152,0.00,237.00
724,Runner,0.207,0.354,0.439,0.133,0.151,6.08,585.00
725,Runner,0.208,0.353,0.439,0.152,0.146,0.00,600.00
726,Draw,0.208,0.353,0.439,0.156,0.143,19.78,999.00
727,Pursuer,0.208,0.354,0.439,0.150,0.124,0.00,443.00
728,Draw,0.207,0.353,0.440,0.144,0.148,0.00,999.00
729,Draw,0.207,0.353,0.440,0.140,0.135,12.36,999.00
730,Runner,0.208,0.352,0.440,0.157,0.160,0.00,102.00
731,Pursuer,0.208,0.353,0.439,0.000,0.000,0.00,1.00
732,Runner,0.209,0.352,0.439,0.153,0.114,0.00,56.00
733,Runner,0.210,0.352,0.438,0.145,0.149,12.76,660.00
734,Runner,0.211,0.351,0.437,0.154,0.158,1.24,458.00
735,Runner,0.212,0.351,0.437,0.156,0.150,4.10,477.00
736,Runner,0.213,0.351,0.436,0.128,0.147,4.54,227.00
737,Pursuer,0.213,0.351,0.436,0.157,0.152,0.00,218.00
738,Runner,0.214,0.351,0.435,0.144,0.167,0.00,297.00
739,Runner,0.215,0.350,0.434,0.102,0.184,0.90,45.00
740,Runner,0.216,0.350,0.434,0.145,0.142,11.02,736.00
741,Pursuer,0.216,0.351,0.433,0.108,0.165,0.00,79.00
742,Runner,0.217,0.350,0.433,0.153,0.113,0.04,2.00
743,Runner,0.218,0.350,0.432,0.181,0.143,0.00,206.00
744,Pursuer,0.218,0.351,0.431,0.148,0.153,0.00,856.00
745,Pursuer,0.217,0.352,0.431,0.163,0.122,0.00,140.00
746,Runner,0.218,0.351,0.430,0.161,0.151,4.18,436.00
747,Runner,0.220,0.351,0.430,0.155,0.160,6.68,334.00
748,Runner,0.221,0.350,0.429,0.150,0.142,12.76,808.00
749,Draw,0.220,0.350,0.430,0.160,0.145,0.00,999.00
750,Pursuer,0.220,0.351,0.429,0.149,0.157,0.00,483.00
751,Runner,0.221,0.350,0.429,0.146,0.156,7.60,582.00
752,Draw,0.221,0.350,0.430,0.148,0.149,0.00,999.00
753,Pursuer,0.220,0.351,0.429,0.142,0.143,0.00,897.00
754,Runner,0.221,0.350,0.428,0.144,0.151,5.02,605.00
755,Runner,0.223,0.350,0.428,0.175,0.147,0.00,87.00
756,Pursuer,0.222,0.351,0.427,0.163,0.152,0.00,662.00
757,Draw,0.222,0.350,0.428,0.154,0.155,10.18,999.00
758,Draw,0.222,0.350,0.429,0.143,0.151,0.00,999.00
759,Draw,0.221,0.349,0.430,0.152,0.141,0.00,999.00
760,Pursuer,0.221,0.350,0.429,0.139,0.146,0.00,513.00
761,Pursuer,0.221,0.351,0.428,0.160,0.150,0.00,334.00
762,Runner,0.222,0.350,0.428,0.048,0.047,0.14,7.00
763,Draw,0.221,0.350,0.429,0.151,0.154,10.28,999.00
764,Runner,0.223,0.349,0.428,0.140,0.118,2.36,118.00
765,Pursuer,0.222,0.350,0.427,0.159,0.143,0.00,469.00
