Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
100,0.14,0.16,0.7,0.1366828,0.1389953,2.150816,790.06
200,0.07,0.22,0.71,0.1429126,0.1416717,2.728017,815.97
300,0.11,0.32,0.57,0.1405601,0.1431832,2.594213,752.65
400,0.25,0.27,0.48,0.1430882,0.1423006,3.06862,722.42
500,0.23,0.39,0.38,0.1413408,0.1443448,2.319012,625.41
600,0.26,0.44,0.3,0.1451345,0.1454409,3.045819,509.17
700,0.31,0.48,0.21,0.1461672,0.1390655,2.091812,554.67
