Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
404,Draw,0.126,0.200,0.673,0.156,0.148,0.02,999.00
405,Pursuer,0.126,0.202,0.672,0.147,0.146,0.00,906.00
406,Pursuer,0.126,0.204,0.670,0.149,0.147,0.00,406.00
407,Draw,0.125,0.204,0.671,0.147,0.149,0.00,999.00
408,Draw,0.125,0.203,0.672,0.154,0.153,15.56,999.00
409,Pursuer,0.125,0.205,0.670,0.133,0.157,0.00,298.00
410,Pursuer,0.124,0.207,0.668,0.142,0.170,0.00,400.00
411,Draw,0.124,0.207,0.669,0.146,0.153,11.52,999.00
412,Draw,0.124,0.206,0.670,0.153,0.155,0.00,999.00
413,Pursuer,0.123,0.208,0.668,0.000,0.000,0.00,0.00
414,Draw,0.123,0.208,0.669,0.152,0.149,0.00,999.00
415,Runner,0.125,0.207,0.667,0.147,0.164,0.00,113.00
416,Pursuer,0.125,0.209,0.666,0.000,0.000,0.00,1.00
417,Runner,0.127,0.209,0.664,0.287,0.355,0.00,1.00
418,Draw,0.127,0.208,0.665,0.148,0.145,0.00,999.00
419,Runner,0.129,0.208,0.663,0.130,0.141,0.00,122.00
420,Runner,0.131,0.207,0.662,0.162,0.176,0.00,285.00
421,Runner,0.133,0.207,0.660,0.156,0.128,2.58,129.00
422,Draw,0.133,0.206,0.661,0.149,0.148,2.64,999.00
423,Draw,0.132,0.206,0.662,0.157,0.157,0.68,999.00
424,Draw,0.132,0.205,0.663,0.148,0.154,9.28,999.00
425,Pursuer,0.132,0.207,0.661,0.149,0.147,0.00,134.00
426,Pursuer,0.131,0.209,0.660,0.147,0.160,0.00,303.00
427,Runner,0.133,0.208,0.658,0.000,0.000,0.00,1.00
428,Draw,0.133,0.208,0.659,0.140,0.153,15.52,999.00
429,Draw,0.133,0.207,0.660,0.150,0.137,0.04,999.00
430,Pursuer,0.133,0.209,0.658,0.000,0.000,0.00,2.00
431,Pursuer,0.132,0.211,0.657,0.147,0.133,0.00,381.00
432,Runner,0.134,0.211,0.655,0.148,0.144,3.00,420.00
433,Runner,0.136,0.210,0.654,0.153,0.146,0.00,609.00
434,Draw,0.136,0.210,0.654,0.158,0.149,12.50,999.00
435,Draw,0.136,0.209,0.655,0.143,0.154,0.00,999.00
436,Draw,0.135,0.209,0.656,0.154,0.151,0.18,999.00
437,Draw,0.135,0.208,0.657,0.157,0.155,0.00,999.00
438,Runner,0.137,0.208,0.655,0.174,0.137,0.80,330.00
439,Pursuer,0.137,0.210,0.654,0.048,0.298,0.00,2.00
440,Draw,0.136,0.209,0.655,0.155,0.159,7.04,999.00
441,Runner,0.138,0.209,0.653,0.166,0.132,7.66,383.00
442,Runner,0.140,0.208,0.652,0.136,0.138,0.00,167.00
443,Pursuer,0.140,0.210,0.650,0.162,0.154,0.00,966.00
444,Draw,0.140,0.209,0.651,0.158,0.140,4.52,999.00
445,Draw,0.139,0.209,0.652,0.146,0.160,7.14,999.00
446,Runner,0.141,0.209,0.650,0.153,0.145,5.78,543.00
447,Draw,0.141,0.208,0.651,0.146,0.150,0.00,999.00
448,Pursuer,0.141,0.210,0.650,0.141,0.159,0.00,584.00
449,Pursuer,0.140,0.212,0.648,0.185,0.166,0.00,284.00
450,Runner,0.142,0.211,0.647,0.154,0.152,2.76,270.00
451,Runner,0.144,0.211,0.645,0.153,0.171,0.00,256.00
452,Runner,0.146,0.210,0.644,0.150,0.143,0.00,472.00
453,Draw,0.146,0.210,0.645,0.145,0.153,2.40,999.00
454,Draw,0.145,0.209,0.645,0.161,0.139,0.00,999.00
455,Pursuer,0.145,0.211,0.644,0.151,0.133,0.00,74.00
456,Draw,0.145,0.211,0.645,0.147,0.135,0.00,999.00
457,Draw,0.144,0.210,0.646,0.141,0.147,3.72,999.00
458,Pursuer,0.144,0.212,0.644,0.135,0.144,0.00,157.00
459,Runner,0.146,0.211,0.643,0.142,0.150,7.66,811.00
460,Pursuer,0.146,0.213,0.641,0.151,0.144,0.00,936.00
461,Draw,0.145,0.213,0.642,0.158,0.152,0.00,999.00
462,Draw,0.145,0.212,0.643,0.149,0.147,0.00,999.00
463,Draw,0.145,0.212,0.644,0.155,0.147,0.00,999.00
464,Pursuer,0.144,0.213,0.642,0.000,0.000,0.00,0.00
465,Pursuer,0.144,0.215,0.641,0.149,0.165,0.00,220.00
466,Pursuer,0.144,0.217,0.639,0.148,0.155,0.00,479.00
467,Draw,0.143,0.216,0.640,0.146,0.148,0.00,999.00
468,Draw,0.143,0.216,0.641,0.158,0.146,3.12,999.00
469,Pursuer,0.143,0.217,0.640,0.158,0.145,0.00,880.00
470,Runner,0.145,0.217,0.638,0.162,0.135,2.68,406.00
471,Runner,0.146,0.217,0.637,0.156,0.160,5.84,292.00
472,Runner,0.148,0.216,0.636,0.144,0.152,0.00,332.00
473,Pursuer,0.148,0.218,0.634,0.153,0.148,0.00,934.00
474,Draw,0.148,0.217,0.635,0.158,0.145,19.12,999.00
475,Draw,0.147,0.217,0.636,0.151,0.152,0.00,999.00
476,Runner,0.149,0.216,0.634,0.163,0.156,12.48,625.00
477,Draw,0.149,0.216,0.635,0.146,0.155,0.00,999.00
478,Pursuer,0.149,0.218,0.634,0.000,0.000,0.00,0.00
479,Runner,0.150,0.217,0.633,0.154,0.143,3.34,617.00
480,Pursuer,0.150,0.219,0.631,0.156,0.153,0.00,654.00
481,Pursuer,0.150,0.220,0.630,0.163,0.150,0.00,124.00
482,Runner,0.151,0.220,0.629,0.156,0.155,6.80,893.00
483,Pursuer,0.151,0.222,0.627,0.150,0.154,0.00,302.00
484,Draw,0.151,0.221,0.628,0.151,0.158,12.58,999.00
485,Draw,0.151,0.221,0.629,0.143,0.159,9.48,999.00
486,Pursuer,0.150,0.222,0.628,0.147,0.149,0.00,259.00
487,Draw,0.150,0.222,0.628,0.165,0.160,1.58,999.00
488,Runner,0.152,0.221,0.627,0.154,0.127,0.24,288.00
489,Pursuer,0.151,0.223,0.626,0.121,0.144,0.00,137.00
490,Draw,0.151,0.222,0.627,0.157,0.141,9.52,999.00
491,Pursuer,0.151,0.224,0.625,0.150,0.136,0.00,230.00
492,Draw,0.150,0.224,0.626,0.150,0.155,12.92,999.00
493,Runner,0.152,0.223,0.625,0.150,0.149,7.02,669.00
494,Runner,0.154,0.223,0.623,0.165,0.134,0.10,358.00
495,Draw,0.154,0.222,0.624,0.150,0.154,8.14,999.00
496,Draw,0.153,0.222,0.625,0.151,0.155,0.00,999.00
497,Pursuer,0.153,0.223,0.624,0.153,0.141,0.00,453.00
498,Pursuer,0.153,0.225,0.622,0.148,0.158,0.00,487.00
499,Pursuer,0.152,0.226,0.621,0.146,0.145,0.00,664.00
500,Draw,0.152,0.226,0.622,0.155,0.157,6.02,999.00
501,Draw,0.152,0.226,0.623,0.150,0.146,2.86,999.00
502,Draw,0.151,0.225,0.624,0.155,0.151,0.00,999.00
503,Pursuer,0.151,0.227,0.622,0.147,0.166,0.00,61.00
504,Draw,0.151,0.226,0.623,0.149,0.149,8.62,999.00
505,Pursuer,0.150,0.228,0.622,0.151,0.156,0.00,851.00
506,Pursuer,0.150,0.229,0.621,0.157,0.168,0.00,145.00
507,Runner,0.152,0.229,0.619,0.151,0.157,0.00,520.00
508,Pursuer,0.152,0.230,0.618,0.360,0.601,0.00,1.00
509,Runner,0.153,0.230,0.617,0.151,0.133,0.00,592.00
510,Pursuer,0.153,0.231,0.616,0.178,0.148,0.00,160.00
511,Pursuer,0.153,0.233,0.614,0.141,0.144,0.00,320.00
512,Pursuer,0.152,0.234,0.613,0.157,0.151,0.00,380.00
513,Runner,0.154,0.234,0.612,0.146,0.151,0.00,587.00
514,Pursuer,0.154,0.235,0.611,0.095,0.021,0.00,5.00
515,Runner,0.155,0.235,0.610,0.186,0.149,0.00,110.00
516,Runner,0.157,0.234,0.609,0.144,0.143,0.00,427.00
517,Pursuer,0.157,0.236,0.607,0.127,0.149,0.00,394.00
518,Draw,0.156,0.236,0.608,0.146,0.152,0.00,999.00
519,Draw,0.156,0.235,0.609,0.156,0.150,11.48,999.00
520,Pursuer,0.156,0.237,0.608,0.143,0.154,0.00,730.00
521,Draw,0.155,0.236,0.608,0.141,0.151,3.20,999.00
522,Pursuer,0.155,0.238,0.607,0.156,0.144,0.00,960.00
523,Draw,0.155,0.237,0.608,0.161,0.144,0.00,999.00
524,Draw,0.155,0.237,0.609,0.155,0.149,0.00,999.00
525,Pursuer,0.154,0.238,0.608,0.157,0.159,0.00,476.00
526,Runner,0.156,0.238,0.606,0.130,0.146,0.00,364.00
527,Draw,0.156,0.237,0.607,0.149,0.158,10.88,999.00
528,Runner,0.157,0.237,0.606,0.146,0.155,10.28,673.00
529,Draw,0.157,0.236,0.607,0.138,0.147,0.74,999.00
530,Runner,0.158,0.236,0.606,0.145,0.156,2.34,502.00
531,Pursuer,0.158,0.237,0.605,0.127,0.061,0.00,10.00
532,Pursuer,0.158,0.239,0.603,0.125,0.151,0.00,147.00
533,Runner,0.159,0.238,0.602,0.153,0.152,1.62,415.00
534,Pursuer,0.159,0.240,0.601,0.118,0.214,0.00,17.00
535,Draw,0.159,0.239,0.602,0.155,0.149,0.00,999.00
536,Pursuer,0.159,0.241,0.601,0.096,0.133,0.00,37.00
537,Pursuer,0.158,0.242,0.600,0.142,0.159,0.00,551.00
538,Pursuer,0.158,0.243,0.599,0.136,0.138,0.00,273.00
539,Pursuer,0.158,0.245,0.597,0.142,0.168,0.00,897.00
540,Pursuer,0.157,0.246,0.596,0.148,0.126,0.00,207.00
541,Runner,0.159,0.246,0.595,0.161,0.138,11.14,757.00
542,Pursuer,0.159,0.247,0.594,0.115,0.059,0.00,8.00
543,Draw,0.158,0.247,0.595,0.159,0.145,0.00,999.00
544,Runner,0.160,0.246,0.594,0.152,0.141,0.46,171.00
545,Pursuer,0.160,0.248,0.593,0.149,0.174,0.00,189.00
546,Pursuer,0.159,0.249,0.592,0.140,0.152,0.00,256.00
547,Pursuer,0.159,0.250,0.590,0.163,0.158,0.00,295.00
548,Runner,0.161,0.250,0.589,0.155,0.144,1.76,938.00
549,Runner,0.162,0.250,0.588,0.123,0.144,0.00,118.00
550,Runner,0.164,0.249,0.587,0.161,0.165,0.00,549.00
551,Draw,0.163,0.249,0.588,0.146,0.145,4.28,999.00
552,Runner,0.165,0.248,0.587,0.165,0.143,0.00,227.00
553,Pursuer,0.165,0.250,0.586,0.055,0.083,0.00,7.00
554,Draw,0.164,0.249,0.587,0.158,0.135,10.60,999.00
555,Pursuer,0.164,0.250,0.586,0.177,0.155,0.00,187.00
556,Runner,0.165,0.250,0.585,0.147,0.154,6.32,348.00
557,Draw,0.165,0.250,0.585,0.146,0.158,14.44,999.00
558,Runner,0.167,0.249,0.584,0.162,0.132,0.18,202.00
559,Pursuer,0.166,0.250,0.583,0.151,0.135,0.00,82.00
560,Pursuer,0.166,0.252,0.582,0.159,0.162,0.00,114.00
561,Draw,0.166,0.251,0.583,0.143,0.151,2.34,999.00
562,Pursuer,0.165,0.253,0.582,0.162,0.125,0.00,113.00
563,Draw,0.165,0.252,0.583,0.168,0.149,12.72,999.00
564,Runner,0.167,0.252,0.582,0.144,0.119,0.00,68.00
565,Runner,0.168,0.251,0.581,0.170,0.150,6.78,423.00
566,Runner,0.170,0.251,0.580,0.156,0.159,5.02,287.00
567,Pursuer,0.169,0.252,0.578,0.133,0.157,0.00,291.00
568,Pursuer,0.169,0.254,0.577,0.136,0.153,0.00,666.00
569,Draw,0.169,0.253,0.578,0.164,0.151,0.00,999.00
570,Pursuer,0.168,0.254,0.577,0.156,0.137,0.00,213.00
571,Pursuer,0.168,0.256,0.576,0.143,0.142,0.00,845.00
572,Pursuer,0.168,0.257,0.575,0.112,0.185,0.00,129.00
573,Runner,0.169,0.257,0.574,0.139,0.150,0.00,509.00
574,Pursuer,0.169,0.258,0.573,0.150,0.151,0.00,907.00
575,Draw,0.169,0.257,0.574,0.155,0.152,8.70,999.00
576,Runner,0.170,0.257,0.573,0.149,0.149,0.00,580.00
577,Pursuer,0.170,0.258,0.572,0.152,0.154,0.00,635.00
578,Draw,0.170,0.258,0.573,0.149,0.142,0.00,999.00
579,Pursuer,0.169,0.259,0.572,0.148,0.134,0.00,159.00
580,Pursuer,0.169,0.260,0.571,0.157,0.148,0.00,618.00
581,Runner,0.170,0.260,0.570,0.131,0.124,0.00,60.00
582,Pursuer,0.170,0.261,0.569,0.145,0.152,0.00,875.00
583,Draw,0.170,0.261,0.569,0.154,0.143,0.00,999.00
584,Draw,0.170,0.260,0.570,0.166,0.163,7.84,999.00
585,Draw,0.169,0.260,0.571,0.155,0.148,2.18,999.00
586,Draw,0.169,0.259,0.572,0.145,0.158,0.00,999.00
587,Draw,0.169,0.259,0.572,0.140,0.152,0.98,999.00
588,Pursuer,0.168,0.260,0.571,0.151,0.139,0.00,254.00
589,Runner,0.170,0.260,0.570,0.100,0.127,0.00,58.00
590,Runner,0.171,0.259,0.569,0.149,0.144,0.00,395.00
591,Draw,0.171,0.259,0.570,0.157,0.153,1.92,999.00
592,Runner,0.172,0.258,0.569,0.139,0.145,2.10,312.00
593,Pursuer,0.172,0.260,0.568,0.000,0.000,0.00,1.00
594,Draw,0.172,0.259,0.569,0.148,0.147,7.40,999.00
595,Draw,0.171,0.259,0.570,0.146,0.148,3.50,999.00
596,Draw,0.171,0.258,0.570,0.158,0.154,2.72,999.00
597,Runner,0.173,0.258,0.570,0.140,0.158,1.28,777.00
598,Draw,0.172,0.258,0.570,0.145,0.154,4.10,999.00
599,Pursuer,0.172,0.259,0.569,0.132,0.148,0.00,609.00
600,Runner,0.173,0.258,0.568,0.168,0.176,2.44,315.00
601,Draw,0.173,0.258,0.569,0.157,0.161,11.72,999.00
602,Draw,0.173,0.257,0.570,0.156,0.159,2.40,999.00
603,Runner,0.174,0.257,0.569,0.151,0.158,0.00,521.00
604,Draw,0.174,0.257,0.570,0.158,0.139,13.28,999.00
605,Pursuer,0.174,0.258,0.569,0.155,0.164,0.00,190.00
606,Runner,0.175,0.257,0.568,0.143,0.146,2.96,387.00
607,Draw,0.175,0.257,0.568,0.154,0.143,12.62,999.00
608,Pursuer,0.174,0.258,0.567,0.135,0.174,0.00,423.00
609,Draw,0.174,0.258,0.568,0.145,0.134,12.82,999.00
610,Pursuer,0.174,0.259,0.567,0.180,0.158,0.00,24.00
611,Draw,0.173,0.259,0.568,0.142,0.142,4.70,999.00
612,Pursuer,0.173,0.260,0.567,0.148,0.154,0.00,519.00
613,Pursuer,0.173,0.261,0.566,0.421,0.164,0.00,2.00
614,Draw,0.173,0.261,0.567,0.159,0.156,0.00,999.00
615,Draw,0.172,0.260,0.567,0.143,0.152,0.00,999.00
616,Pursuer,0.172,0.261,0.567,0.147,0.163,0.00,906.00
617,Draw,0.172,0.261,0.567,0.144,0.147,0.14,999.00
618,Runner,0.173,0.261,0.566,0.166,0.142,0.00,257.00
619,Pursuer,0.173,0.262,0.565,0.152,0.149,0.00,438.00
620,Runner,0.174,0.261,0.565,0.149,0.163,4.80,628.00
621,Pursuer,0.174,0.262,0.564,0.000,0.000,0.00,1.00
622,Pursuer,0.174,0.264,0.563,0.130,0.154,0.00,360.00
623,Draw,0.173,0.263,0.563,0.152,0.137,0.00,999.00
624,Runner,0.175,0.263,0.563,0.151,0.145,1.90,603.00
625,Pursuer,0.174,0.264,0.562,0.357,0.715,0.00,1.00
626,Draw,0.174,0.264,0.562,0.146,0.147,19.98,999.00
627,Draw,0.174,0.263,0.563,0.141,0.160,0.12,999.00
628,Pursuer,0.174,0.264,0.562,0.162,0.155,0.00,144.00
629,Draw,0.173,0.264,0.563,0.145,0.155,7.22,999.00
630,Draw,0.173,0.263,0.563,0.162,0.161,0.00,999.00
631,Runner,0.174,0.263,0.563,0.167,0.149,0.00,374.00
632,Draw,0.174,0.263,0.563,0.149,0.155,5.66,999.00
633,Pursuer,0.174,0.264,0.562,0.140,0.154,0.00,67.00
634,Runner,0.175,0.263,0.562,0.154,0.169,2.80,646.00
635,Runner,0.176,0.263,0.561,0.137,0.146,3.70,537.00
636,Runner,0.178,0.263,0.560,0.153,0.119,0.00,135.00
637,Pursuer,0.177,0.264,0.559,0.160,0.151,0.00,876.00
638,Runner,0.179,0.263,0.558,0.156,0.124,0.00,346.00
639,Runner,0.180,0.263,0.557,0.170,0.138,1.72,290.00
640,Pursuer,0.180,0.264,0.556,0.136,0.136,0.00,210.00
641,Pursuer,0.179,0.265,0.555,0.155,0.154,0.00,342.00
642,Pursuer,0.179,0.266,0.555,0.157,0.140,0.00,253.00
643,Draw,0.179,0.266,0.555,0.149,0.142,11.72,999.00
644,Pursuer,0.179,0.267,0.554,0.161,0.131,0.00,70.00
645,Pursuer,0.178,0.268,0.553,0.159,0.156,0.00,958.00
646,Runner,0.180,0.268,0.553,0.144,0.151,6.12,530.00
647,Pursuer,0.179,0.269,0.552,0.144,0.138,0.00,145.00
648,Draw,0.179,0.269,0.552,0.136,0.151,0.00,999.00
649,Pursuer,0.179,0.270,0.552,0.152,0.144,0.00,346.00
650,Pursuer,0.178,0.271,0.551,0.139,0.141,0.00,368.00
651,Pursuer,0.178,0.272,0.550,0.157,0.138,0.00,767.00
652,Draw,0.178,0.271,0.551,0.157,0.153,8.98,999.00
653,Runner,0.179,0.271,0.550,0.159,0.140,0.00,303.00
654,Runner,0.180,0.271,0.549,0.197,0.163,5.16,258.00
655,Pursuer,0.180,0.272,0.548,0.140,0.172,0.00,21.00
656,Draw,0.180,0.271,0.549,0.164,0.133,8.38,999.00
657,Draw,0.180,0.271,0.549,0.155,0.157,5.70,999.00
658,Runner,0.181,0.271,0.549,0.163,0.130,8.62,817.00
659,Runner,0.182,0.270,0.548,0.137,0.151,0.02,381.00
660,Draw,0.182,0.270,0.548,0.150,0.140,0.00,999.00
661,Runner,0.183,0.269,0.548,0.152,0.142,17.96,898.00
662,Runner,0.184,0.269,0.547,0.151,0.165,0.00,222.00
663,Pursuer,0.184,0.270,0.546,0.000,0.000,0.00,1.00
664,Runner,0.185,0.270,0.545,0.145,0.150,0.70,940.00
665,Pursuer,0.185,0.271,0.544,0.154,0.148,0.00,685.00
666,Pursuer,0.185,0.272,0.544,0.140,0.130,0.00,279.00
667,Draw,0.184,0.271,0.544,0.152,0.152,12.08,999.00
668,Pursuer,0.184,0.272,0.543,0.147,0.145,0.00,782.00
669,Pursuer,0.184,0.274,0.543,0.155,0.089,0.00,77.00
670,Draw,0.184,0.273,0.543,0.152,0.133,14.10,999.00
671,Pursuer,0.183,0.274,0.542,0.127,0.111,0.00,142.00
672,Draw,0.183,0.274,0.543,0.153,0.149,4.16,999.00
673,Draw,0.183,0.273,0.544,0.151,0.146,1.96,999.00
674,Runner,0.184,0.273,0.543,0.139,0.143,0.00,524.00
675,Pursuer,0.184,0.274,0.542,0.146,0.144,0.00,914.00
676,Runner,0.185,0.274,0.541,0.164,0.145,5.28,423.00
677,Draw,0.185,0.273,0.542,0.149,0.158,6.36,999.00
678,Pursuer,0.184,0.274,0.541,0.000,0.000,0.00,0.00
679,Pursuer,0.184,0.275,0.541,0.138,0.154,0.00,623.00
680,Runner,0.185,0.275,0.540,0.134,0.155,0.02,469.00
681,Pursuer,0.185,0.276,0.539,0.147,0.125,0.00,267.00
682,Pursuer,0.185,0.277,0.538,0.156,0.152,0.00,737.00
683,Pursuer,0.184,0.278,0.537,0.128,0.156,0.00,452.00
684,Pursuer,0.184,0.279,0.537,0.166,0.147,0.00,758.00
685,Pursuer,0.184,0.280,0.536,0.155,0.142,0.00,285.00
686,Pursuer,0.184,0.281,0.535,0.161,0.171,0.00,68.00
687,Runner,0.185,0.281,0.534,0.147,0.150,2.34,443.00
688,Pursuer,0.185,0.282,0.533,0.162,0.186,0.00,74.00
689,Runner,0.186,0.282,0.533,0.143,0.138,10.80,887.00
690,Runner,0.187,0.281,0.532,0.154,0.143,0.00,612.00
691,Pursuer,0.187,0.282,0.531,0.162,0.147,0.00,416.00
692,Runner,0.188,0.282,0.530,0.141,0.146,3.54,679.00
693,Runner,0.189,0.281,0.530,0.156,0.150,8.08,864.00
694,Draw,0.189,0.281,0.530,0.154,0.153,4.08,999.00
695,Runner,0.190,0.281,0.529,0.150,0.153,3.82,642.00
696,Runner,0.191,0.280,0.529,0.145,0.154,8.24,515.00
697,Pursuer,0.191,0.281,0.528,0.159,0.148,0.00,682.00
698,Draw,0.191,0.281,0.529,0.155,0.155,7.68,999.00
699,Pursuer,0.190,0.282,0.528,0.148,0.134,0.00,131.00
700,Runner,0.191,0.281,0.527,0.138,0.142,7.48,374.00
701,Draw,0.191,0.281,0.528,0.142,0.152,13.82,999.00
702,Runner,0.192,0.281,0.527,0.148,0.158,2.78,900.00
703,Pursuer,0.192,0.282,0.526,0.143,0.168,0.00,336.00
704,Runner,0.193,0.281,0.526,0.168,0.142,2.88,169.00
705,Runner,0.194,0.281,0.525,0.146,0.158,3.90,670.00
706,Pursuer,0.194,0.282,0.524,0.153,0.149,0.00,139.00
707,Runner,0.195,0.281,0.523,0.156,0.151,0.00,608.00
708,Runner,0.196,0.281,0.523,0.153,0.155,0.00,82.00
709,Pursuer,0.196,0.282,0.522,0.000,0.000,0.00,1.00
