Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
8800,0.57,0.42,0.01,0.1411428,0.1391998,0.8272019,183.94
8900,0.48,0.47,0.05,0.1372533,0.137532,1.282007,243.01
9000,0.51,0.46,0.03,0.1304407,0.129213,1.110406,222.11
9100,0.42,0.5,0.08,0.1352008,0.1397262,1.735214,223.88
9200,0.52,0.48,0,0.1462829,0.1452618,0.6347994,196.6
9300,0.5,0.47,0.03,0.1361819,0.135468,1.227005,212.28
9400,0.52,0.47,0.01,0.1265296,0.1304908,0.7214012,180.47
9500,0.55,0.45,0,0.1313319,0.1417513,0.5391996,181.88
9600,0.51,0.48,0.01,0.1344746,0.1376212,0.6111996,175.64
9700,0.52,0.48,0,0.1247501,0.1253114,0.6662004,210.64
9800,0.53,0.45,0.02,0.1370037,0.1271477,0.6202004,190.45
9900,0.43,0.52,0.05,0.1291312,0.1291679,1.162208,233.8
10000,0.47,0.5,0.03,0.125771,0.1221723,1.020405,202.48
10100,0.45,0.52,0.03,0.1338491,0.1352179,0.855405,215.17
10200,0.56,0.42,0.02,0.1262501,0.1272807,0.6996009,197.78
10300,0.57,0.4,0.03,0.1277247,0.1312304,0.7436009,187.1
10400,0.44,0.55,0.01,0.1247657,0.1266959,0.5980011,177.93
10500,0.51,0.49,0,0.1376189,0.1362679,0.3557997,160.75
10600,0.53,0.46,0.01,0.1283314,0.1322588,0.6156019,172.75
10700,0.36,0.6,0.04,0.1359147,0.1283398,0.870406,244.27
10800,0.61,0.34,0.05,0.1270303,0.130457,1.353806,216.35
10900,0.47,0.48,0.05,0.1268367,0.13149,1.239809,209.45
11000,0.51,0.47,0.02,0.1230409,0.1248184,0.5794017,188.47
11100,0.48,0.49,0.03,0.1326495,0.1297329,0.7972036,200.25
11200,0.41,0.59,0,0.1244671,0.1221382,0.4063996,185.84
11300,0.54,0.44,0.02,0.1276139,0.1227384,0.9756029,191.08
11400,0.51,0.45,0.04,0.1205176,0.1222563,0.9390039,194.02
11500,0.45,0.54,0.01,0.1316465,0.138046,0.5070018,196.04
11600,0.4,0.58,0.02,0.1214447,0.117345,0.6208043,193.97
11700,0.48,0.5,0.02,0.1347678,0.1295621,0.591001,177.28
11800,0.55,0.42,0.03,0.1234542,0.124019,1.035803,195.91
11900,0.48,0.5,0.02,0.1228442,0.1210172,0.4466016,190.44
12000,0.53,0.45,0.02,0.1282765,0.1234714,0.4968019,189.33
12100,0.42,0.55,0.03,0.1304436,0.1219224,0.8694043,205.81
12200,0.43,0.53,0.04,0.1269782,0.1257958,1.482409,234.31
12300,0.49,0.49,0.02,0.123383,0.1222535,0.9666035,193.11
12400,0.43,0.55,0.02,0.1259018,0.1248462,0.4329996,202.25
12500,0.56,0.42,0.02,0.120795,0.118272,0.6721997,201.74
12600,0.47,0.49,0.04,0.1384618,0.1305485,0.9310063,158.87
12700,0.35,0.63,0.02,0.1193356,0.1213394,0.7438037,184.59
12800,0.55,0.43,0.02,0.1240393,0.1264305,0.585201,186.75
12900,0.52,0.48,0,0.1197336,0.1220725,0.4803996,159.19
13000,0.43,0.55,0.02,0.1260102,0.1213019,0.659802,176.59
13100,0.54,0.41,0.05,0.1296835,0.1230975,1.236408,215.37
13200,0.46,0.49,0.05,0.1272179,0.1319823,1.066607,171.85
13300,0.44,0.52,0.04,0.1295178,0.1208102,0.8828053,202.73
13400,0.41,0.55,0.04,0.1284728,0.1305811,0.9992065,193.35
13500,0.48,0.5,0.02,0.1208644,0.1221065,0.6270033,161.22
13600,0.39,0.58,0.03,0.1189602,0.1215497,0.7256039,183.94
13700,0.39,0.56,0.05,0.1258892,0.1242375,1.078007,221.45
13800,0.39,0.6,0.01,0.1203441,0.1207195,0.5304017,169.24
13900,0.4,0.59,0.01,0.1221308,0.119491,0.5818016,201.45
14000,0.57,0.43,0,0.1233466,0.1233369,0.6947995,148.02
14100,0.48,0.5,0.02,0.1153702,0.1202419,0.8158016,166.91
14200,0.46,0.51,0.03,0.1193351,0.1157787,0.7982028,191
14300,0.5,0.47,0.03,0.1230963,0.116688,0.9874049,179.4
14400,0.48,0.47,0.05,0.1246503,0.1165064,1.079808,177.51
14500,0.45,0.52,0.03,0.1192212,0.1118723,0.4453996,169.38
14600,0.4,0.54,0.06,0.1183059,0.1185658,1.25781,215.93
14700,0.4,0.59,0.01,0.1218257,0.1261226,0.5578019,156.82
14800,0.53,0.42,0.05,0.1246031,0.1312496,1.057806,182.95
14900,0.51,0.48,0.01,0.1158286,0.1264139,0.6941997,164.09
15000,0.4,0.59,0.01,0.1184652,0.1162368,0.7118022,173.13
15100,0.43,0.57,0,0.1166412,0.1165202,0.3942005,161.52
15200,0.44,0.56,0,0.1170167,0.1181028,0.4483997,161.48
15300,0.44,0.54,0.02,0.1240431,0.12096,0.6218022,169.43
15400,0.42,0.57,0.01,0.1224366,0.125211,0.5713997,167.31
15500,0.45,0.52,0.03,0.1235349,0.1246633,0.9576035,170.59
15600,0.49,0.49,0.02,0.1185992,0.1176319,0.8980035,188.53
15700,0.49,0.49,0.02,0.1144665,0.1152458,0.6416025,157.52
15800,0.5,0.48,0.02,0.1256597,0.1162311,0.6262015,158.85
15900,0.42,0.55,0.03,0.1133753,0.1159246,1.008805,181.07
16000,0.53,0.45,0.02,0.1183829,0.1150299,0.6080016,170.75
16100,0.46,0.53,0.01,0.1190259,0.1235393,0.5114016,165.61
16200,0.51,0.49,0,0.1162856,0.109783,0.5557995,168.79
16300,0.4,0.56,0.04,0.1200251,0.1107823,0.7820051,209.53
16400,0.4,0.55,0.05,0.1196824,0.1215505,1.110409,187.36
16500,0.44,0.54,0.02,0.1114556,0.114305,0.6400039,167.73
16600,0.45,0.52,0.03,0.1283149,0.1196852,0.8424054,156.22
16700,0.43,0.54,0.03,0.1150498,0.1160898,0.9548059,179.74
16800,0.46,0.53,0.01,0.118867,0.1191384,0.638002,149.79
16900,0.48,0.51,0.01,0.1259808,0.1256573,0.4970013,148.06
17000,0.47,0.5,0.03,0.1111494,0.1113195,0.8064051,162.59
17100,0.41,0.56,0.03,0.1141976,0.1161864,0.8950059,186.17
17200,0.48,0.49,0.03,0.114628,0.1078918,0.6918014,155.64
17300,0.48,0.48,0.04,0.1121381,0.1125436,1.109608,180.25
17400,0.44,0.55,0.01,0.1114116,0.1061773,0.6594021,188.15
17500,0.45,0.54,0.01,0.1131584,0.1146695,0.6090021,157.6
17600,0.47,0.5,0.03,0.1119131,0.1054688,1.040807,178.96
17700,0.4,0.57,0.03,0.1164031,0.1117385,0.8226071,156.28
17800,0.51,0.49,0,0.1111017,0.1188055,0.4609996,149.93
17900,0.48,0.49,0.03,0.1133371,0.1076159,0.9780056,149.84
18000,0.44,0.53,0.03,0.1277417,0.1196338,1.079807,204.52
18100,0.46,0.53,0.01,0.1161038,0.1217036,0.5574014,152.9
18200,0.48,0.51,0.01,0.1176793,0.1184992,0.2559998,140.62
18300,0.4,0.54,0.06,0.1137792,0.1145889,1.463411,190.36
18400,0.41,0.58,0.01,0.1195712,0.118563,0.5098022,153.33
18500,0.57,0.38,0.05,0.1149474,0.107866,1.268007,201.29
18600,0.47,0.49,0.04,0.1119104,0.1130779,0.8608041,161.79
18700,0.51,0.45,0.04,0.1150933,0.119927,1.018209,178.12
18800,0.46,0.52,0.02,0.1119735,0.116529,0.5876018,154.66
18900,0.49,0.5,0.01,0.1133604,0.1100114,0.3289998,159.65
19000,0.51,0.49,0,0.1086456,0.108713,0.4639996,150.62
19100,0.51,0.48,0.01,0.1202893,0.1128865,0.3767997,135.27
19200,0.49,0.5,0.01,0.1133878,0.1109243,0.6152013,151.82
19300,0.5,0.47,0.03,0.1137311,0.1092847,0.4652016,162.51
19400,0.48,0.51,0.01,0.1204537,0.1119881,0.6002019,128.73
19500,0.56,0.4,0.04,0.1075996,0.1085311,1.228609,177.23
19600,0.43,0.56,0.01,0.1086821,0.1084452,0.7014011,147.41
19700,0.56,0.4,0.04,0.1128992,0.1133275,1.012407,160.47
19800,0.37,0.61,0.02,0.1159843,0.1104591,0.5900036,136.61
19900,0.47,0.52,0.01,0.1193532,0.1155187,0.6176015,141.28
20000,0.49,0.51,0,0.1127277,0.1095456,0.3863997,139.91
20100,0.46,0.52,0.02,0.1085619,0.1088242,0.6588047,154.5
20200,0.48,0.47,0.05,0.1015756,0.1001535,0.8938053,201.1
20300,0.43,0.53,0.04,0.1144425,0.1136105,0.7504062,171.78
20400,0.43,0.56,0.01,0.122189,0.1295801,0.5576017,148.01
20500,0.45,0.52,0.03,0.1196122,0.123541,1.054806,173.85
20600,0.4,0.58,0.02,0.1068413,0.1065596,0.7030049,159.39
20700,0.43,0.55,0.02,0.1096173,0.1038236,0.6914042,156.99
20800,0.39,0.61,0,0.101075,0.103911,0.3971997,153.86
20900,0.45,0.52,0.03,0.1075915,0.1081246,0.6544044,171.54
21000,0.38,0.6,0.02,0.118379,0.1252109,0.5016016,168.37
21100,0.46,0.5,0.04,0.1185919,0.1129081,0.7710062,164.24
21200,0.39,0.59,0.02,0.1107144,0.1109187,0.6782047,152.62
