Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
2900,0.41,0.53,0.06,0.1426112,0.1485065,1.503411,263.82
3000,0.47,0.49,0.04,0.1369234,0.1488394,1.162805,262.77
3100,0.41,0.57,0.02,0.1547089,0.1600441,0.7794027,266.65
3200,0.47,0.48,0.05,0.1332093,0.1372983,1.247406,255.85
3300,0.49,0.47,0.04,0.1391449,0.1417965,1.020205,247.4
3400,0.47,0.48,0.05,0.1423983,0.1425653,1.095005,272.42
3500,0.54,0.42,0.04,0.1370808,0.1388169,0.9876032,272.55
3600,0.43,0.5,0.07,0.1337699,0.1357404,1.37581,263.47
3700,0.42,0.49,0.09,0.1410648,0.138838,2.195616,245.24
3800,0.55,0.44,0.01,0.1371808,0.1374692,0.9304009,197.97
3900,0.37,0.59,0.04,0.1356605,0.1384517,1.331009,260.63
4000,0.43,0.53,0.04,0.1311498,0.131534,1.199808,228.51
4100,0.41,0.54,0.05,0.1443381,0.1371941,1.214008,278.79
4200,0.49,0.48,0.03,0.134203,0.1416258,0.6544026,256.59
4300,0.42,0.52,0.06,0.1381167,0.1343726,1.679612,261.78
4400,0.45,0.49,0.06,0.1371914,0.1371881,1.27261,250.49
4500,0.49,0.46,0.05,0.1378259,0.1342149,1.494612,237.06
4600,0.48,0.49,0.03,0.1402062,0.1317192,0.5596042,212
4700,0.42,0.57,0.01,0.1324077,0.1336262,0.7150024,240.88
4800,0.47,0.52,0.01,0.1351619,0.1423732,0.6408008,188.01
4900,0.47,0.52,0.01,0.1394893,0.139771,0.9114009,201.85
5000,0.47,0.49,0.04,0.1326054,0.1363317,1.070806,237.74
5100,0.47,0.47,0.06,0.1261919,0.1249664,1.407211,217.57
5200,0.38,0.59,0.03,0.1348381,0.1356851,0.9250055,213.18
5300,0.46,0.47,0.07,0.1292096,0.135123,1.549612,240.43
5400,0.47,0.46,0.07,0.1351257,0.1444309,1.23981,215.91
5500,0.4,0.56,0.04,0.1437285,0.1462601,0.8948034,215.93
5600,0.46,0.51,0.03,0.1298867,0.1303967,1.173206,218.48
5700,0.43,0.52,0.05,0.1371763,0.1377572,1.321209,216.36
5800,0.41,0.55,0.04,0.1348845,0.1337724,1.006607,230.48
5900,0.49,0.48,0.03,0.1277585,0.1261008,1.317406,193.45
6000,0.42,0.57,0.01,0.1402071,0.134225,0.7508016,196.89
6100,0.43,0.57,0,0.1288606,0.1313684,0.4533997,167.89
6200,0.55,0.44,0.01,0.1457763,0.1483622,0.800602,182.82
6300,0.38,0.59,0.03,0.127423,0.1314182,0.8860043,218.42
6400,0.51,0.48,0.01,0.1377153,0.1301232,0.5932021,168.95
6500,0.49,0.5,0.01,0.1282035,0.1292949,0.5860016,172.55
6600,0.42,0.53,0.05,0.1298514,0.1306445,1.463811,224.87
6700,0.49,0.49,0.02,0.1297396,0.1292886,0.8262033,200.05
6800,0.47,0.51,0.02,0.129306,0.122997,0.6652048,173.66
6900,0.41,0.55,0.04,0.1312583,0.1248243,1.217809,231.02
7000,0.51,0.44,0.05,0.1293628,0.1395192,1.302408,210.88
7100,0.58,0.34,0.08,0.1375034,0.133867,1.360006,223.44
7200,0.46,0.49,0.05,0.1293192,0.1296563,1.44161,209.35
7300,0.43,0.52,0.05,0.1381586,0.1491855,1.135207,247.76
7400,0.51,0.45,0.04,0.1246966,0.1243131,1.279608,184.01
7500,0.5,0.49,0.01,0.1221564,0.1234171,0.8186014,168.09
7600,0.5,0.46,0.04,0.1384153,0.1433367,1.069007,186.42
7700,0.45,0.49,0.06,0.1305699,0.1268834,1.326409,220.4
7800,0.48,0.47,0.05,0.1317873,0.1282341,0.9134049,203.77
7900,0.39,0.56,0.05,0.1322991,0.132974,1.156606,211.83
8000,0.5,0.48,0.02,0.131374,0.1386486,0.8348035,154.84
8100,0.42,0.51,0.07,0.1219074,0.1245033,1.545614,199.02
8200,0.34,0.63,0.03,0.1303964,0.1290304,0.7522037,166.79
8300,0.42,0.53,0.05,0.1279082,0.1300418,1.26321,207.77
8400,0.48,0.49,0.03,0.129673,0.1245054,0.9122055,202.88
8500,0.58,0.37,0.05,0.1257414,0.1224724,1.525208,217.02
8600,0.35,0.64,0.01,0.1205106,0.1255719,0.4144008,161.55
8700,0.44,0.52,0.04,0.1189811,0.1221731,0.9188045,178.26
8800,0.52,0.41,0.07,0.1228501,0.1334541,1.537212,202.17
