Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
8800,0.49,0.49,0.02,0.1308248,0.1311474,0.6324024,180.15
8900,0.42,0.5,0.08,0.1337242,0.1267789,1.753814,264.15
9000,0.47,0.5,0.03,0.1315177,0.1313068,1.004205,191.31
9100,0.42,0.52,0.06,0.1317457,0.1369457,1.417809,218.44
9200,0.55,0.43,0.02,0.1376673,0.1354646,0.9732035,203.67
9300,0.5,0.48,0.02,0.1246534,0.129835,0.7738031,157.25
9400,0.5,0.45,0.05,0.1239943,0.127835,0.7694018,216.4
9500,0.49,0.49,0.02,0.1244725,0.1277936,0.7210022,175.11
9600,0.53,0.44,0.03,0.131884,0.1294249,0.9552059,194.18
9700,0.48,0.48,0.04,0.1349515,0.1422517,0.9930044,203.53
9800,0.4,0.58,0.02,0.1291731,0.124774,0.8044047,183.24
9900,0.47,0.51,0.02,0.1292203,0.1333877,0.7848042,181.49
10000,0.44,0.56,0,0.129549,0.1252984,0.4381996,193.24
10100,0.45,0.53,0.02,0.1240804,0.1343641,0.7010036,169.83
10200,0.41,0.56,0.03,0.1283149,0.1271317,0.8530056,189.52
10300,0.43,0.54,0.03,0.1300511,0.1342104,0.9444043,191.57
10400,0.4,0.56,0.04,0.1281415,0.1265135,0.8424035,213.02
10500,0.48,0.5,0.02,0.1245133,0.126761,1.045003,179.73
10600,0.41,0.56,0.03,0.1357887,0.1396433,0.7680019,192.77
10700,0.44,0.52,0.04,0.1239349,0.1243191,0.999807,217.38
10800,0.47,0.49,0.04,0.1211515,0.1160688,1.114006,196.7
10900,0.45,0.5,0.05,0.1311,0.1247728,0.8508064,169.92
11000,0.54,0.42,0.04,0.1256938,0.1343397,0.8388031,194.76
11100,0.44,0.53,0.03,0.1243222,0.1177534,0.806802,191.65
11200,0.37,0.58,0.05,0.1248638,0.1220964,0.8560058,200.46
11300,0.36,0.64,0,0.1281087,0.1302995,0.3703996,163.08
11400,0.48,0.49,0.03,0.1265754,0.1324296,0.6924,200.83
11500,0.54,0.44,0.02,0.1224134,0.1242771,1.142404,193.62
11600,0.43,0.54,0.03,0.1232534,0.1292621,0.7020037,174.11
11700,0.49,0.48,0.03,0.1360733,0.1357392,1.068607,168.97
11800,0.52,0.47,0.01,0.1294438,0.1253563,0.6932016,153.37
11900,0.41,0.58,0.01,0.1339972,0.1383086,0.4471996,160.25
12000,0.45,0.48,0.07,0.1263836,0.1300227,1.503013,231.67
12100,0.41,0.53,0.06,0.1250717,0.1234019,1.497411,218.42
12200,0.54,0.45,0.01,0.129748,0.122806,0.5829996,169.15
12300,0.41,0.54,0.05,0.1278784,0.1209069,0.9738077,197.68
12400,0.54,0.44,0.02,0.1252058,0.1223011,1.093805,195.57
12500,0.44,0.53,0.03,0.1244304,0.1264304,0.7436049,174.79
12600,0.38,0.61,0.01,0.119053,0.1154141,0.5246023,145.02
12700,0.52,0.46,0.02,0.119199,0.1154929,0.8304046,171.7
12800,0.43,0.53,0.04,0.1300075,0.1320769,1.200407,194.22
12900,0.47,0.51,0.02,0.1357681,0.1316962,0.5036019,183.2
13000,0.41,0.54,0.05,0.1305526,0.1307452,1.109409,192.6
13100,0.45,0.52,0.03,0.1219379,0.1236748,0.880004,189.45
13200,0.5,0.46,0.04,0.1162685,0.1167146,0.7414016,199.11
13300,0.55,0.43,0.02,0.1243202,0.1195081,1.069003,173.65
13400,0.44,0.51,0.05,0.1253421,0.1324024,1.233208,195.06
13500,0.5,0.49,0.01,0.1166245,0.114954,0.6990024,151.18
13600,0.45,0.51,0.04,0.1194504,0.1192052,0.9698077,196.7
13700,0.47,0.48,0.05,0.1151506,0.1198256,1.157007,217.21
13800,0.41,0.55,0.04,0.1221507,0.1155141,0.7860036,180.34
13900,0.53,0.43,0.04,0.1241579,0.1218643,1.139607,180.49
14000,0.44,0.52,0.04,0.1266208,0.1168865,1.099409,194.06
14100,0.49,0.46,0.05,0.1140153,0.1153035,1.105006,185.53
14200,0.45,0.53,0.02,0.1181175,0.1194172,0.6880031,161.54
14300,0.45,0.52,0.03,0.1150945,0.1195215,0.7104031,173.31
14400,0.38,0.61,0.01,0.1178773,0.1146129,0.4710025,147.67
