Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
1258,Pursuer,0.205,0.397,0.397,0.155,0.142,0.00,518.00
1259,Runner,0.206,0.397,0.397,0.665,1.247,0.00,1.00
1260,Runner,0.206,0.397,0.397,0.141,0.155,3.74,458.00
1261,Pursuer,0.206,0.397,0.397,0.126,0.136,0.00,77.00
1262,Pursuer,0.206,0.398,0.396,0.168,0.135,0.00,79.00
1263,Draw,0.206,0.397,0.397,0.150,0.159,18.04,999.00
1264,Runner,0.206,0.397,0.396,0.144,0.153,8.36,418.00
1265,Pursuer,0.206,0.398,0.396,0.159,0.133,0.00,122.00
1266,Runner,0.207,0.397,0.396,0.158,0.102,0.00,17.00
1267,Pursuer,0.207,0.398,0.395,0.166,0.141,0.00,182.00
1268,Pursuer,0.207,0.398,0.395,0.139,0.163,0.00,282.00
1269,Pursuer,0.206,0.399,0.395,0.160,0.134,0.00,489.00
1270,Draw,0.206,0.398,0.395,0.146,0.143,19.98,999.00
1271,Pursuer,0.206,0.399,0.395,0.162,0.130,0.00,230.00
1272,Pursuer,0.206,0.399,0.395,0.129,0.152,0.00,197.00
1273,Pursuer,0.206,0.400,0.394,0.154,0.146,0.00,775.00
1274,Pursuer,0.206,0.400,0.394,0.188,0.110,0.00,59.00
1275,Runner,0.206,0.400,0.394,0.149,0.176,5.00,290.00
1276,Runner,0.207,0.400,0.393,0.136,0.165,4.46,262.00
1277,Runner,0.208,0.399,0.393,0.158,0.143,1.18,298.00
1278,Pursuer,0.207,0.400,0.393,0.146,0.306,0.00,3.00
1279,Runner,0.208,0.400,0.392,0.158,0.162,8.40,745.00
1280,Pursuer,0.208,0.400,0.392,0.150,0.145,0.00,397.00
1281,Pursuer,0.208,0.400,0.392,0.145,0.142,0.00,359.00
1282,Runner,0.208,0.400,0.392,0.116,0.269,0.16,8.00
1283,Pursuer,0.208,0.401,0.391,0.141,0.200,0.00,8.00
1284,Pursuer,0.208,0.401,0.391,0.156,0.208,0.00,4.00
1285,Draw,0.208,0.401,0.391,0.139,0.150,0.00,999.00
1286,Pursuer,0.208,0.401,0.391,0.153,0.160,0.00,655.00
1287,Pursuer,0.207,0.402,0.391,0.170,0.148,0.00,253.00
1288,Pursuer,0.207,0.402,0.391,0.161,0.142,0.00,570.00
1289,Draw,0.207,0.402,0.391,0.146,0.146,0.00,999.00
1290,Runner,0.208,0.402,0.391,0.160,0.141,1.32,168.00
1291,Runner,0.208,0.401,0.390,0.149,0.142,0.00,894.00
1292,Runner,0.209,0.401,0.390,0.133,0.157,12.68,801.00
1293,Pursuer,0.209,0.401,0.390,0.130,0.147,0.00,217.00
1294,Runner,0.209,0.401,0.389,0.131,0.166,0.00,190.00
1295,Pursuer,0.209,0.402,0.389,0.154,0.154,0.00,513.00
1296,Runner,0.210,0.401,0.389,0.131,0.167,2.74,466.00
1297,Runner,0.210,0.401,0.389,0.022,0.301,0.00,4.00
1298,Pursuer,0.210,0.401,0.388,0.146,0.161,0.00,428.00
1299,Pursuer,0.210,0.402,0.388,0.141,0.170,0.00,135.00
1300,Pursuer,0.210,0.402,0.388,0.144,0.164,0.00,105.00
1301,Draw,0.210,0.402,0.388,0.145,0.155,14.86,999.00
1302,Pursuer,0.210,0.402,0.388,0.146,0.137,0.00,100.00
1303,Draw,0.210,0.402,0.388,0.140,0.150,17.60,999.00
1304,Pursuer,0.209,0.403,0.388,0.129,0.192,0.00,53.00
1305,Pursuer,0.209,0.403,0.388,0.148,0.146,0.00,953.00
1306,Pursuer,0.209,0.404,0.387,0.154,0.155,0.00,989.00
1307,Pursuer,0.209,0.404,0.387,0.154,0.143,0.00,983.00
1308,Pursuer,0.209,0.404,0.387,0.176,0.145,0.00,154.00
1309,Pursuer,0.209,0.405,0.387,0.154,0.157,0.00,524.00
1310,Pursuer,0.208,0.405,0.386,0.147,0.150,0.00,349.00
1311,Runner,0.209,0.405,0.386,0.158,0.154,0.92,288.00
1312,Pursuer,0.209,0.405,0.386,0.125,0.142,0.00,39.00
1313,Pursuer,0.209,0.406,0.385,0.164,0.155,0.00,603.00
1314,Pursuer,0.209,0.406,0.385,0.152,0.147,0.00,257.00
1315,Draw,0.208,0.406,0.386,0.137,0.154,11.02,999.00
1316,Pursuer,0.208,0.407,0.385,0.142,0.152,0.00,923.00
1317,Runner,0.209,0.406,0.385,0.136,0.136,6.60,661.00
1318,Draw,0.209,0.406,0.385,0.137,0.148,14.00,999.00
1319,Pursuer,0.208,0.406,0.385,0.000,0.000,0.00,0.00
1320,Pursuer,0.208,0.407,0.385,0.147,0.145,0.00,837.00
1321,Runner,0.209,0.407,0.385,0.141,0.147,0.00,307.00
1322,Runner,0.210,0.406,0.384,0.154,0.160,9.84,492.00
1323,Runner,0.210,0.406,0.384,0.136,0.164,0.00,183.00
1324,Pursuer,0.210,0.406,0.384,0.160,0.144,0.00,464.00
1325,Pursuer,0.210,0.407,0.383,0.154,0.131,0.00,423.00
1326,Pursuer,0.210,0.407,0.383,0.151,0.158,0.00,190.00
1327,Pursuer,0.209,0.408,0.383,0.153,0.147,0.00,235.00
1328,Pursuer,0.209,0.408,0.383,0.138,0.146,0.00,309.00
1329,Pursuer,0.209,0.409,0.382,0.149,0.144,0.00,293.00
1330,Runner,0.210,0.408,0.382,0.146,0.151,5.44,545.00
1331,Pursuer,0.210,0.409,0.382,0.161,0.164,0.00,129.00
1332,Runner,0.210,0.408,0.381,0.000,0.000,0.02,1.00
1333,Pursuer,0.210,0.409,0.381,0.137,0.483,0.00,3.00
1334,Pursuer,0.210,0.409,0.381,0.156,0.152,0.00,471.00
1335,Pursuer,0.210,0.410,0.381,0.154,0.146,0.00,900.00
1336,Pursuer,0.210,0.410,0.380,0.000,0.000,0.00,2.00
1337,Pursuer,0.209,0.411,0.380,0.141,0.145,0.00,464.00
1338,Runner,0.210,0.410,0.380,0.149,0.142,3.64,403.00
1339,Draw,0.210,0.410,0.380,0.143,0.150,14.04,999.00
1340,Pursuer,0.210,0.410,0.380,0.142,0.152,0.00,441.00
1341,Pursuer,0.210,0.411,0.380,0.096,0.152,0.00,21.00
1342,Pursuer,0.209,0.411,0.379,0.129,0.151,0.00,246.00
1343,Draw,0.209,0.411,0.380,0.140,0.151,19.60,999.00
1344,Pursuer,0.209,0.411,0.379,0.153,0.149,0.00,360.00
1345,Pursuer,0.209,0.412,0.379,0.146,0.157,0.00,585.00
1346,Pursuer,0.209,0.412,0.379,0.143,0.151,0.00,507.00
1347,Pursuer,0.209,0.413,0.379,0.215,0.114,0.00,17.00
1348,Pursuer,0.208,0.413,0.378,0.116,0.149,0.00,365.00
1349,Pursuer,0.208,0.414,0.378,0.156,0.147,0.00,241.00
1350,Pursuer,0.208,0.414,0.378,0.135,0.136,0.00,386.00
1351,Pursuer,0.208,0.415,0.377,0.150,0.136,0.00,706.00
1352,Pursuer,0.208,0.415,0.377,0.087,0.150,0.00,6.00
1353,Runner,0.208,0.415,0.377,0.155,0.142,3.62,761.00
1354,Pursuer,0.208,0.415,0.377,0.134,0.156,0.00,351.00
1355,Pursuer,0.208,0.415,0.376,0.161,0.129,0.00,195.00
1356,Draw,0.208,0.415,0.377,0.122,0.167,0.00,999.00
1357,Pursuer,0.208,0.416,0.377,0.127,0.154,0.00,201.00
1358,Pursuer,0.208,0.416,0.376,0.161,0.152,0.00,373.00
1359,Pursuer,0.208,0.416,0.376,0.159,0.155,0.00,353.00
1360,Pursuer,0.207,0.417,0.376,0.155,0.158,0.00,184.00
1361,Runner,0.208,0.417,0.375,0.142,0.145,13.34,857.00
1362,Draw,0.208,0.416,0.376,0.153,0.149,14.78,999.00
1363,Pursuer,0.208,0.417,0.376,0.158,0.130,0.00,172.00
1364,Pursuer,0.207,0.417,0.375,0.128,0.158,0.00,194.00
1365,Pursuer,0.207,0.418,0.375,0.155,0.156,0.00,474.00
1366,Pursuer,0.207,0.418,0.375,0.144,0.144,0.00,657.00
1367,Pursuer,0.207,0.418,0.375,0.151,0.138,0.00,881.00
1368,Draw,0.207,0.418,0.375,0.141,0.150,14.18,999.00
1369,Pursuer,0.207,0.419,0.375,0.150,0.150,0.00,566.00
1370,Pursuer,0.207,0.419,0.374,0.150,0.156,0.00,493.00
1371,Pursuer,0.206,0.419,0.374,0.180,0.199,0.00,30.00
1372,Runner,0.207,0.419,0.374,0.000,0.000,0.00,1.00
1373,Pursuer,0.207,0.420,0.374,0.159,0.165,0.00,947.00
1374,Draw,0.207,0.419,0.374,0.157,0.153,0.00,999.00
1375,Pursuer,0.207,0.420,0.374,0.000,0.000,0.00,0.00
1376,Runner,0.207,0.419,0.374,0.144,0.169,7.92,464.00
1377,Runner,0.208,0.419,0.373,0.140,0.164,1.82,122.00
1378,Pursuer,0.208,0.419,0.373,0.149,0.130,0.00,102.00
1379,Pursuer,0.207,0.420,0.373,0.153,0.167,0.00,319.00
1380,Draw,0.207,0.420,0.373,0.142,0.143,5.88,999.00
1381,Pursuer,0.207,0.420,0.373,0.000,0.000,0.00,0.00
1382,Runner,0.208,0.420,0.373,0.164,0.179,0.00,56.00
1383,Pursuer,0.208,0.420,0.372,0.000,0.000,0.00,1.00
1384,Pursuer,0.207,0.421,0.372,0.162,0.148,0.00,834.00
1385,Runner,0.208,0.420,0.372,0.152,0.149,4.06,490.00
1386,Draw,0.208,0.420,0.372,0.137,0.155,18.18,999.00
1387,Runner,0.208,0.420,0.372,0.147,0.134,0.84,410.00
1388,Pursuer,0.208,0.420,0.372,0.149,0.144,0.00,763.00
1389,Pursuer,0.208,0.420,0.371,0.163,0.134,0.00,72.00
1390,Draw,0.208,0.420,0.372,0.140,0.148,18.24,999.00
1391,Pursuer,0.208,0.421,0.372,0.162,0.155,0.00,568.00
1392,Draw,0.208,0.420,0.372,0.143,0.152,11.42,999.00
1393,Runner,0.208,0.420,0.372,0.000,0.000,0.00,0.00
1394,Pursuer,0.208,0.420,0.372,0.133,0.136,0.00,936.00
1395,Pursuer,0.208,0.421,0.371,0.148,0.154,0.00,822.00
1396,Pursuer,0.208,0.421,0.371,0.161,0.160,0.00,258.00
1397,Pursuer,0.208,0.422,0.371,0.118,0.054,0.00,10.00
1398,Pursuer,0.207,0.422,0.371,0.146,0.138,0.00,412.00
1399,Pursuer,0.207,0.422,0.370,0.170,0.137,0.00,132.00
1400,Draw,0.207,0.422,0.371,0.133,0.137,11.08,999.00
1401,Runner,0.208,0.422,0.370,0.000,0.000,0.00,0.00
1402,Pursuer,0.208,0.422,0.370,0.192,0.119,0.00,36.00
1403,Pursuer,0.207,0.423,0.370,0.170,0.135,0.00,193.00
1404,Pursuer,0.207,0.423,0.370,0.154,0.134,0.00,565.00
1405,Runner,0.208,0.423,0.369,0.149,0.170,2.34,562.00
1406,Pursuer,0.208,0.423,0.369,0.162,0.133,0.00,591.00
1407,Draw,0.208,0.423,0.370,0.149,0.150,16.64,999.00
1408,Pursuer,0.207,0.423,0.369,0.225,0.168,0.00,54.00
1409,Runner,0.208,0.423,0.369,0.163,0.146,4.22,503.00
1410,Pursuer,0.208,0.423,0.369,0.145,0.129,0.00,723.00
1411,Runner,0.208,0.423,0.369,0.133,0.158,0.00,485.00
1412,Pursuer,0.208,0.424,0.368,0.155,0.143,0.00,579.00
1413,Pursuer,0.208,0.424,0.368,0.165,0.130,0.00,164.00
1414,Pursuer,0.208,0.424,0.368,0.185,0.120,0.00,327.00
1415,Runner,0.208,0.424,0.367,0.149,0.147,0.00,345.00
1416,Draw,0.208,0.424,0.368,0.147,0.148,0.00,999.00
1417,Runner,0.209,0.423,0.368,0.175,0.142,0.96,48.00
1418,Draw,0.209,0.423,0.368,0.139,0.150,19.34,999.00
1419,Draw,0.209,0.423,0.369,0.133,0.146,15.74,999.00
1420,Runner,0.209,0.423,0.368,0.136,0.153,0.00,95.00
1421,Pursuer,0.209,0.423,0.368,0.144,0.146,0.00,508.00
1422,Pursuer,0.209,0.423,0.368,0.140,0.164,0.00,798.00
1423,Runner,0.209,0.423,0.368,0.119,0.176,0.00,112.00
1424,Pursuer,0.209,0.423,0.367,0.145,0.145,0.00,133.00
1425,Runner,0.210,0.423,0.367,0.137,0.118,2.26,304.00
1426,Runner,0.210,0.423,0.367,0.144,0.160,3.54,682.00
1427,Runner,0.211,0.423,0.367,0.146,0.138,1.88,284.00
1428,Runner,0.211,0.422,0.366,0.145,0.146,0.00,53.00
1429,Pursuer,0.211,0.423,0.366,0.155,0.147,0.00,394.00
1430,Pursuer,0.211,0.423,0.366,0.157,0.171,0.00,178.00
1431,Pursuer,0.211,0.423,0.365,0.280,0.230,0.00,3.00
1432,Pursuer,0.211,0.424,0.365,0.150,0.133,0.00,601.00
1433,Pursuer,0.211,0.424,0.365,0.160,0.109,0.00,23.00
1434,Pursuer,0.211,0.425,0.365,0.151,0.146,0.00,610.00
1435,Pursuer,0.210,0.425,0.364,0.154,0.156,0.00,116.00
1436,Runner,0.211,0.425,0.364,0.151,0.154,0.90,201.00
1437,Draw,0.211,0.424,0.365,0.149,0.145,12.22,999.00
1438,Runner,0.211,0.424,0.364,0.157,0.152,4.90,625.00
1439,Runner,0.212,0.424,0.364,0.136,0.136,5.70,508.00
1440,Pursuer,0.212,0.424,0.364,0.157,0.149,0.00,789.00
1441,Pursuer,0.212,0.425,0.364,0.150,0.082,0.00,29.00
1442,Runner,0.212,0.424,0.363,0.000,0.000,0.02,1.00
1443,Pursuer,0.212,0.425,0.363,0.141,0.134,0.00,590.00
1444,Runner,0.213,0.425,0.363,0.169,0.151,5.50,486.00
1445,Pursuer,0.212,0.425,0.363,0.150,0.170,0.00,263.00
1446,Runner,0.213,0.425,0.362,0.152,0.155,1.28,211.00
1447,Pursuer,0.213,0.425,0.362,0.148,0.158,0.00,194.00
1448,Runner,0.213,0.425,0.362,0.149,0.152,5.86,604.00
1449,Draw,0.213,0.424,0.362,0.144,0.141,13.40,999.00
1450,Pursuer,0.213,0.425,0.362,0.000,0.000,0.00,0.00
1451,Pursuer,0.213,0.425,0.362,0.169,0.223,0.00,10.00
1452,Pursuer,0.213,0.426,0.362,0.148,0.150,0.00,190.00
1453,Draw,0.213,0.425,0.362,0.156,0.145,0.00,999.00
1454,Draw,0.213,0.425,0.362,0.156,0.152,11.02,999.00
1455,Runner,0.213,0.425,0.362,0.193,0.167,1.92,163.00
1456,Draw,0.213,0.424,0.363,0.157,0.142,5.08,999.00
1457,Pursuer,0.213,0.425,0.362,0.145,0.158,0.00,876.00
1458,Runner,0.213,0.425,0.362,0.141,0.145,0.00,456.00
1459,Runner,0.214,0.424,0.362,0.125,0.144,4.58,367.00
1460,Pursuer,0.214,0.425,0.362,0.135,0.149,0.00,35.00
1461,Pursuer,0.214,0.425,0.361,0.148,0.158,0.00,841.00
1462,Pursuer,0.213,0.425,0.361,0.142,0.150,0.00,272.00
1463,Draw,0.213,0.425,0.362,0.149,0.149,12.38,999.00
1464,Pursuer,0.213,0.426,0.361,0.152,0.148,0.00,453.00
1465,Runner,0.214,0.425,0.361,0.153,0.138,2.90,568.00
1466,Draw,0.214,0.425,0.362,0.155,0.138,19.10,999.00
1467,Pursuer,0.213,0.425,0.361,0.000,0.000,0.00,0.00
1468,Pursuer,0.213,0.426,0.361,0.116,0.132,0.00,94.00
1469,Pursuer,0.213,0.426,0.361,0.176,0.133,0.00,240.00
1470,Runner,0.214,0.426,0.361,0.133,0.173,1.40,195.00
1471,Pursuer,0.213,0.426,0.360,0.154,0.185,0.00,99.00
1472,Pursuer,0.213,0.427,0.360,0.140,0.148,0.00,760.00
1473,Runner,0.214,0.426,0.360,0.114,0.165,0.20,93.00
1474,Pursuer,0.214,0.427,0.360,0.178,0.139,0.00,190.00
1475,Pursuer,0.214,0.427,0.359,0.154,0.172,0.00,354.00
1476,Pursuer,0.213,0.428,0.359,0.151,0.152,0.00,872.00
1477,Pursuer,0.213,0.428,0.359,0.168,0.151,0.00,192.00
1478,Pursuer,0.213,0.428,0.359,0.158,0.149,0.00,917.00
1479,Pursuer,0.213,0.429,0.358,0.156,0.169,0.00,595.00
1480,Draw,0.213,0.428,0.359,0.134,0.143,19.64,999.00
1481,Runner,0.213,0.428,0.359,0.092,0.117,0.00,34.00
1482,Pursuer,0.213,0.428,0.358,0.167,0.148,0.00,686.00
1483,Runner,0.214,0.428,0.358,0.137,0.150,0.00,261.00
1484,Pursuer,0.214,0.429,0.358,0.145,0.117,0.00,532.00
1485,Runner,0.214,0.428,0.358,0.681,0.878,0.00,1.00
1486,Runner,0.215,0.428,0.357,0.123,0.150,0.00,152.00
1487,Runner,0.215,0.428,0.357,0.135,0.150,0.00,411.00
1488,Pursuer,0.215,0.428,0.357,0.166,0.141,0.00,293.00
1489,Pursuer,0.215,0.428,0.357,0.142,0.157,0.00,402.00
1490,Draw,0.215,0.428,0.357,0.155,0.158,18.84,999.00
1491,Draw,0.215,0.428,0.357,0.147,0.146,16.74,999.00
1492,Pursuer,0.214,0.428,0.357,0.128,0.155,0.00,117.00
1493,Pursuer,0.214,0.429,0.357,0.142,0.134,0.00,804.00
1494,Pursuer,0.214,0.429,0.357,0.150,0.205,0.00,14.00
1495,Pursuer,0.214,0.429,0.357,0.154,0.131,0.00,531.00
1496,Pursuer,0.214,0.430,0.356,0.127,0.182,0.00,114.00
1497,Pursuer,0.214,0.430,0.356,0.147,0.147,0.00,801.00
1498,Runner,0.214,0.430,0.356,0.153,0.155,1.18,182.00
1499,Pursuer,0.214,0.430,0.356,0.162,0.133,0.00,56.00
1500,Pursuer,0.214,0.431,0.355,0.139,0.147,0.00,412.00
1501,Pursuer,0.214,0.431,0.355,0.138,0.151,0.00,124.00
1502,Pursuer,0.214,0.431,0.355,0.157,0.144,0.00,63.00
1503,Runner,0.214,0.431,0.355,0.150,0.168,0.00,214.00
1504,Pursuer,0.214,0.432,0.354,0.133,0.142,0.00,99.00
1505,Pursuer,0.214,0.432,0.354,0.147,0.147,0.00,847.00
1506,Pursuer,0.214,0.432,0.354,0.134,0.117,0.00,74.00
1507,Runner,0.214,0.432,0.354,0.139,0.161,4.20,210.00
1508,Pursuer,0.214,0.432,0.353,0.135,0.151,0.00,166.00
1509,Pursuer,0.214,0.433,0.353,0.151,0.159,0.00,629.00
1510,Draw,0.214,0.432,0.354,0.133,0.154,15.42,999.00
1511,Runner,0.214,0.432,0.353,0.149,0.138,0.00,432.00
1512,Pursuer,0.214,0.433,0.353,0.143,0.134,0.00,358.00
1513,Pursuer,0.214,0.433,0.353,0.138,0.144,0.00,185.00
1514,Pursuer,0.214,0.433,0.353,0.154,0.151,0.00,379.00
1515,Runner,0.215,0.433,0.352,0.142,0.160,1.22,566.00
1516,Pursuer,0.214,0.433,0.352,0.145,0.145,0.00,687.00
1517,Pursuer,0.214,0.434,0.352,0.142,0.151,0.00,544.00
1518,Runner,0.215,0.433,0.352,0.142,0.155,4.74,491.00
1519,Pursuer,0.215,0.434,0.352,0.148,0.146,0.00,70.00
1520,Pursuer,0.214,0.434,0.351,0.150,0.148,0.00,356.00
1521,Pursuer,0.214,0.435,0.351,0.168,0.053,0.00,11.00
1522,Runner,0.215,0.434,0.351,0.155,0.145,0.00,143.00
1523,Runner,0.215,0.434,0.351,0.135,0.162,1.68,684.00
1524,Runner,0.216,0.434,0.350,0.136,0.164,10.20,558.00
1525,Pursuer,0.216,0.434,0.350,0.152,0.144,0.00,90.00
1526,Pursuer,0.216,0.434,0.350,0.179,0.126,0.00,133.00
1527,Pursuer,0.215,0.435,0.350,0.148,0.145,0.00,315.00
1528,Pursuer,0.215,0.435,0.349,0.098,0.146,0.00,32.00
1529,Draw,0.215,0.435,0.350,0.138,0.154,11.54,999.00
1530,Runner,0.216,0.435,0.350,0.145,0.140,7.60,758.00
1531,Pursuer,0.216,0.435,0.349,0.157,0.096,0.00,19.00
1532,Pursuer,0.215,0.435,0.349,0.164,0.143,0.00,894.00
1533,Runner,0.216,0.435,0.349,0.138,0.169,0.00,182.00
1534,Pursuer,0.216,0.435,0.349,0.140,0.145,0.00,593.00
1535,Pursuer,0.216,0.436,0.349,0.285,0.229,0.00,8.00
1536,Pursuer,0.215,0.436,0.348,0.152,0.139,0.00,178.00
1537,Runner,0.216,0.436,0.348,0.144,0.149,0.00,187.00
1538,Pursuer,0.216,0.436,0.348,0.447,1.044,0.00,1.00
1539,Pursuer,0.216,0.437,0.348,0.142,0.153,0.00,237.00
1540,Pursuer,0.216,0.437,0.347,0.154,0.137,0.00,603.00
1541,Runner,0.216,0.437,0.347,0.136,0.137,2.64,201.00
1542,Pursuer,0.216,0.437,0.347,0.109,0.116,0.00,76.00
1543,Runner,0.216,0.437,0.347,0.131,0.151,0.00,402.00
1544,Runner,0.217,0.437,0.347,0.156,0.139,0.00,369.00
1545,Draw,0.217,0.436,0.347,0.141,0.160,19.36,999.00
1546,Runner,0.217,0.436,0.347,0.132,0.145,3.98,335.00
1547,Runner,0.218,0.436,0.346,0.165,0.139,4.60,230.00
1548,Runner,0.218,0.435,0.346,0.158,0.126,0.34,115.00
1549,Pursuer,0.218,0.436,0.346,0.000,0.000,0.00,1.00
1550,Pursuer,0.218,0.436,0.346,0.000,0.000,0.00,2.00
1551,Draw,0.218,0.436,0.346,0.164,0.138,0.00,999.00
1552,Pursuer,0.218,0.436,0.346,0.169,0.146,0.00,230.00
1553,Draw,0.218,0.436,0.346,0.154,0.150,13.46,999.00
1554,Pursuer,0.218,0.436,0.346,0.143,0.130,0.00,379.00
1555,Pursuer,0.217,0.437,0.346,0.000,0.000,0.00,2.00
1556,Pursuer,0.217,0.437,0.346,0.143,0.147,0.00,922.00
1557,Pursuer,0.217,0.437,0.346,0.153,0.143,0.00,307.00
1558,Pursuer,0.217,0.438,0.345,0.146,0.155,0.00,796.00
1559,Pursuer,0.217,0.438,0.345,0.148,0.127,0.00,154.00
1560,Runner,0.217,0.438,0.345,0.157,0.149,0.00,457.00
1561,Runner,0.218,0.438,0.345,0.155,0.142,0.68,385.00
1562,Pursuer,0.218,0.438,0.344,0.159,0.152,0.00,456.00
1563,Runner,0.218,0.438,0.344,0.158,0.141,0.00,234.00
1564,Pursuer,0.218,0.438,0.344,0.153,0.123,0.00,123.00
1565,Runner,0.219,0.438,0.344,0.130,0.141,5.24,320.00
1566,Pursuer,0.218,0.438,0.344,0.184,0.146,0.00,184.00
1567,Runner,0.219,0.438,0.343,0.144,0.185,1.24,82.00
1568,Pursuer,0.219,0.438,0.343,0.166,0.148,0.00,600.00
1569,Pursuer,0.219,0.438,0.343,0.152,0.135,0.00,170.00
1570,Pursuer,0.218,0.439,0.343,0.262,0.155,0.00,8.00
1571,Pursuer,0.218,0.439,0.342,0.147,0.156,0.00,997.00
1572,Pursuer,0.218,0.440,0.342,0.126,0.161,0.00,94.00
1573,Pursuer,0.218,0.440,0.342,0.146,0.175,0.00,282.00
1574,Pursuer,0.218,0.440,0.342,0.123,0.130,0.00,235.00
1575,Pursuer,0.218,0.441,0.342,0.092,0.069,0.00,11.00
1576,Pursuer,0.218,0.441,0.341,0.149,0.166,0.00,829.00
1577,Pursuer,0.218,0.441,0.341,0.146,0.144,0.00,656.00
1578,Pursuer,0.217,0.442,0.341,0.370,0.073,0.00,10.00
1579,Pursuer,0.217,0.442,0.341,0.153,0.146,0.00,429.00
1580,Pursuer,0.217,0.442,0.341,0.129,0.169,0.00,52.00
1581,Pursuer,0.217,0.443,0.340,0.123,0.145,0.00,316.00
1582,Draw,0.217,0.442,0.341,0.144,0.156,6.30,999.00
1583,Pursuer,0.217,0.443,0.340,0.000,0.000,0.00,0.00
1584,Draw,0.217,0.443,0.341,0.147,0.105,0.84,999.00
1585,Pursuer,0.216,0.443,0.341,0.169,0.160,0.00,274.00
1586,Pursuer,0.216,0.443,0.340,0.141,0.155,0.00,394.00
1587,Pursuer,0.216,0.444,0.340,0.177,0.124,0.00,101.00
1588,Pursuer,0.216,0.444,0.340,0.159,0.139,0.00,406.00
1589,Runner,0.216,0.444,0.340,0.164,0.142,10.54,546.00
1590,Runner,0.217,0.443,0.340,0.147,0.155,2.54,286.00
1591,Runner,0.217,0.443,0.339,0.190,0.125,4.16,208.00
1592,Draw,0.217,0.443,0.340,0.157,0.155,0.00,999.00
1593,Pursuer,0.217,0.443,0.340,0.000,0.000,0.00,0.00
1594,Pursuer,0.217,0.444,0.339,0.148,0.144,0.00,648.00
1595,Runner,0.218,0.443,0.339,0.151,0.156,0.00,74.00
1596,Pursuer,0.217,0.444,0.339,0.155,0.139,0.00,354.00
1597,Draw,0.217,0.443,0.339,0.151,0.150,19.02,999.00
1598,Runner,0.218,0.443,0.339,0.146,0.116,0.00,58.00
1599,Pursuer,0.218,0.443,0.339,0.165,0.145,0.00,184.00
1600,Pursuer,0.218,0.444,0.339,0.166,0.151,0.00,276.00
1601,Runner,0.218,0.443,0.339,0.124,0.154,5.80,407.00
1602,Pursuer,0.218,0.444,0.338,0.160,0.148,0.00,310.00
1603,Runner,0.218,0.444,0.338,0.142,0.174,1.22,160.00
1604,Draw,0.218,0.443,0.339,0.153,0.150,0.00,999.00
1605,Pursuer,0.218,0.444,0.338,0.148,0.166,0.00,355.00
1606,Pursuer,0.218,0.444,0.338,0.128,0.147,0.00,162.00
1607,Pursuer,0.218,0.444,0.338,0.144,0.145,0.00,418.00
1608,Pursuer,0.218,0.445,0.338,0.163,0.149,0.00,636.00
1609,Pursuer,0.218,0.445,0.337,0.160,0.156,0.00,435.00
1610,Pursuer,0.217,0.445,0.337,0.140,0.165,0.00,508.00
1611,Runner,0.218,0.445,0.337,0.146,0.152,0.00,239.00
1612,Runner,0.218,0.445,0.337,0.149,0.150,1.20,280.00
1613,Pursuer,0.218,0.445,0.337,0.116,0.107,0.00,74.00
1614,Pursuer,0.218,0.445,0.336,0.149,0.149,0.00,197.00
1615,Pursuer,0.218,0.446,0.336,0.147,0.141,0.00,389.00
1616,Runner,0.218,0.446,0.336,0.162,0.130,4.60,462.00
1617,Runner,0.219,0.445,0.336,0.150,0.152,1.96,478.00
1618,Pursuer,0.219,0.446,0.336,0.156,0.162,0.00,463.00
1619,Runner,0.219,0.445,0.335,0.000,0.000,0.02,1.00
1620,Runner,0.220,0.445,0.335,0.143,0.137,7.18,447.00
1621,Pursuer,0.220,0.445,0.335,0.150,0.154,0.00,621.00
1622,Pursuer,0.219,0.446,0.335,0.163,0.143,0.00,314.00
1623,Runner,0.220,0.445,0.335,0.150,0.169,13.66,760.00
1624,Runner,0.220,0.445,0.334,0.158,0.159,2.42,230.00
1625,Runner,0.221,0.445,0.334,0.156,0.156,11.98,599.00
1626,Runner,0.221,0.445,0.334,0.129,0.148,1.04,253.00
1627,Pursuer,0.221,0.445,0.334,0.214,0.124,0.00,11.00
1628,Pursuer,0.221,0.445,0.334,0.145,0.143,0.00,599.00
1629,Draw,0.221,0.445,0.334,0.141,0.153,15.64,999.00
1630,Pursuer,0.221,0.445,0.334,0.000,0.000,0.00,0.00
1631,Runner,0.221,0.445,0.334,0.145,0.138,3.16,394.00
1632,Runner,0.222,0.445,0.333,0.173,0.136,1.18,482.00
1633,Pursuer,0.222,0.445,0.333,0.168,0.142,0.00,492.00
1634,Pursuer,0.222,0.446,0.333,0.154,0.150,0.00,240.00
1635,Pursuer,0.221,0.446,0.333,0.156,0.150,0.00,271.00
1636,Runner,0.222,0.446,0.333,0.147,0.168,2.40,589.00
1637,Runner,0.222,0.445,0.332,0.161,0.146,0.00,282.00
1638,Draw,0.222,0.445,0.333,0.151,0.159,19.98,999.00
1639,Draw,0.222,0.445,0.333,0.138,0.138,12.18,999.00
1640,Runner,0.223,0.445,0.333,0.144,0.162,9.96,498.00
1641,Runner,0.223,0.444,0.333,0.157,0.145,0.00,626.00
1642,Runner,0.224,0.444,0.333,0.150,0.162,4.78,250.00
